frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_14
26,(434!69),(484!76),(461!106),(1264!143),(1319!183),(1358!295),(102!468),(947!765),(1353!851),(855!855),,,,
27,(434!69),(483!76),(460!105),(1264!143),(1318!183),(1359!294),(101!468),(947!763),(1353!851),(854!855),,,,
28,(434!69),(484!75),(460!105),(1264!143),(1318!183),,(101!467),(947!764),(1353!850),(854!855),,,,
29,(434!68),(484!75),(461!103),(1264!142),(1318!182),(1359!293),(101!466),(947!763),(1353!850),(854!854),,,,
30,(434!68),(485!75),(461!104),(1265!142),(1319!182),(1360!292),(102!465),(948!763),(1354!849),(855!854),,,,
31,(435!68),(485!74),(461!104),(1265!142),(1319!182),(1360!293),(102!465),(948!763),(1354!849),(855!854),,,,
32,(435!67),(486!74),(462!103),(1266!142),(1319!182),(1361!292),(103!466),(949!763),(1354!849),(855!854),,,,
33,(435!67),(486!73),(462!102),(1266!141),(1320!181),(1360!292),(103!465),(949!763),(1355!848),(856!854),,,,
34,(436!68),(486!74),(463!102),(1267!141),(1320!181),(1360!292),(103!465),(949!763),(1355!848),(857!854),,,,
35,(437!67),(487!74),(464!103),(1267!142),(1321!182),(1361!293),(104!466),(949!763),(1355!849),(858!854),,,,
36,(436!68),(487!74),(463!103),(1267!142),(1320!182),(1361!293),(104!466),(949!763),(1355!849),(858!854),,,,
37,(436!68),(486!74),(463!104),(1265!143),(1320!184),(1361!294),(103!467),(948!764),(1354!850),(857!854),,,,
38,(436!69),(485!76),(462!105),(1265!145),(1320!184),(1360!294),(103!467),(948!763),(1354!850),(858!855),,,,
39,(435!69),(486!77),(463!105),(1265!146),(1320!185),(1361!294),(103!467),(947!764),(1354!851),(857!855),,,,
40,(435!70),(485!77),(461!106),(1263!146),(1320!185),(1360!295),(103!468),(947!765),(1354!851),(857!856),,,,
41,(434!70),(484!77),(461!106),(1263!147),(1320!185),(1359!295),(102!468),(946!765),(1353!852),(856!857),,,,
42,(434!70),(484!77),(461!106),(1262!148),(1319!186),(1359!295),(102!468),(946!766),(1353!852),(857!856),,,,
43,(434!70),(484!77),(461!106),(1261!148),(1320!187),(1359!295),(102!468),(946!766),(1352!852),(856!856),,,,
44,(434!69),(484!77),(461!106),(1260!148),(1319!186),(1359!295),(102!467),(946!765),(1352!851),(856!855),,,,
45,(434!69),(484!76),(461!106),(1260!148),(1320!186),(1359!295),(102!467),(946!765),(1353!851),(856!855),,,,
46,(434!69),(484!76),(461!105),(1260!148),(1320!185),(1359!294),(102!467),(946!764),(1352!851),(856!854),,,,
47,(434!68),(484!75),(461!105),(1260!147),(1320!185),(1359!293),(102!467),(946!764),(1353!850),(857!854),,,,
48,(435!68),(485!75),(461!103),(1260!147),(1321!185),(1360!293),(103!467),(946!764),(1353!850),(857!853),,,,
49,(435!68),(485!74),(461!103),(1260!147),(1320!184),(1360!292),(103!466),(947!763),(1353!850),(857!853),,,,
50,(435!67),(486!74),(462!103),(1260!147),(1321!184),(1360!292),(103!465),(947!762),(1354!849),(857!853),,,,
51,(435!67),(485!74),(462!102),(1260!148),(1321!185),,(103!465),(947!762),(1354!849),(857!853),,,,
52,(436!68),(485!74),(462!103),(1260!149),(1321!186),(1360!293),(103!465),(947!763),(1354!849),(857!853),,,,
53,(436!67),(486!75),(462!103),(1260!149),(1322!186),(1360!293),(103!466),(947!763),(1353!849),(858!854),,,,
54,(436!67),(485!74),(462!103),(1260!149),(1322!186),(1360!293),(104!465),(947!763),(1354!849),(857!854),,,,
55,(436!68),(486!75),(462!104),(1259!149),(1321!187),(1360!294),(103!466),(946!764),(1354!850),(857!854),,,,
56,(436!69),(486!76),(462!105),(1259!150),(1322!188),(1361!294),(104!468),(947!765),(1354!851),(857!856),,,,
57,(436!69),(486!77),(462!105),(1259!150),(1322!189),(1360!294),(103!467),(946!766),(1353!851),(857!856),,,,
58,(436!70),(486!77),(462!106),(1259!151),(1322!189),(1360!295),(103!468),(947!766),(1353!852),(856!857),,,,
59,(436!70),(486!77),(462!106),(1258!151),(1322!190),(1360!295),(104!468),(946!767),(1354!852),(857!857),,,,
60,(435!70),(485!78),(461!107),(1258!151),(1322!190),(1359!296),(103!468),(946!768),(1353!852),(856!857),,,,
61,(435!70),(485!77),(461!106),(1257!151),(1322!189),(1360!296),(103!468),(946!768),(1353!853),(856!857),,,,
62,(435!69),(484!76),(461!106),(1258!150),(1322!189),(1360!295),(103!468),(946!767),(1353!852),(856!857),,,,
63,(435!69),(484!76),(461!105),(1257!150),(1322!188),(1359!295),(102!468),(946!767),(1352!852),(857!856),,,,
64,(435!68),(484!75),(460!105),(1257!149),(1322!188),(1359!294),(102!467),(945!765),(1352!851),(856!856),,,,
65,(434!68),(484!75),(460!104),(1256!148),(1322!187),(1359!294),(102!467),(945!765),(1352!850),(856!855),,,,
66,(434!67),(484!74),(461!103),(1257!148),(1322!187),(1359!292),(102!466),(945!765),(1352!850),(857!855),,,,
67,(435!68),(485!74),(461!104),(1256!148),(1322!187),(1359!293),(102!466),(946!765),(1353!850),(857!855),,,,
68,(435!67),(485!74),(461!103),(1256!147),(1323!186),(1359!292),(102!465),(946!765),(1353!849),(858!855),,,,
69,(435!67),(485!74),(462!103),(1257!148),(1324!186),(1360!292),(103!465),(946!764),(1353!849),(858!854),,,,
70,(435!67),(485!74),(461!103),(1257!148),(1323!186),(1360!292),(103!465),(945!764),(1353!849),(858!854),,,,
71,(435!68),(486!74),(462!103),(1257!149),(1324!186),(1360!292),(103!465),(945!764),(1353!849),(858!854),,,,
72,(436!68),(486!74),(462!103),,(1324!186),(1360!293),(103!465),(945!765),(1353!849),(858!855),,,,
73,(435!67),(486!75),(461!103),(1258!149),(1324!186),(1360!293),(103!466),(945!766),(1354!849),(858!855),,,,
74,(436!70),(486!76),(462!104),(1258!150),(1324!187),(1360!294),(103!466),(945!766),(1353!850),(858!855),,,,
75,(436!70),(485!76),(461!104),(1257!150),(1323!187),(1360!294),(103!467),(945!766),(1353!851),(857!856),,,,
76,(436!69),(486!77),(462!105),(1257!152),(1324!188),(1360!295),(103!468),(944!768),(1353!852),(858!857),,,,
77,(436!70),(486!77),(462!106),(1257!152),(1324!188),(1360!295),(104!468),(945!768),(1354!852),(858!858),,,,
78,(436!70),(486!76),(461!106),(1256!153),(1324!188),(1360!295),(104!468),(945!768),(1354!852),(858!858),,,,
79,(436!71),(485!77),(461!106),(1256!153),(1323!188),(1360!295),(103!468),(945!768),(1353!852),(857!858),,,,
80,(435!71),(485!76),(461!106),(1255!153),(1323!188),(1359!295),(103!468),(944!768),(1353!852),(857!858),,,,
81,(435!70),(485!76),(461!106),(1255!153),(1323!188),(1359!295),(103!467),(944!768),(1352!852),(857!857),,,,
82,(434!68),(484!76),(460!104),(1255!152),(1322!186),(1359!294),(102!467),(944!767),(1352!851),(856!857),,,,
83,(435!69),(484!75),(461!104),(1255!152),(1323!186),(1359!293),(102!466),(944!767),(1352!850),(856!856),,,,
84,(434!68),(484!75),(461!103),(1254!152),(1322!186),(1359!293),(102!465),(944!766),(1352!850),(857!856),,,,
85,(435!69),(485!74),(460!104),(1254!152),(1323!185),(1359!292),(103!465),(945!766),(1353!849),(857!855),,,,
86,(435!68),(485!74),(461!103),(1254!152),(1323!185),(1359!292),(102!465),(944!765),(1353!849),(856!855),,,,
87,(435!68),(485!74),(461!103),(1255!152),(1323!185),(1359!292),(103!465),(945!766),(1353!849),(857!855),,,,
88,(435!68),(485!74),(461!102),(1255!153),(1323!185),(1359!292),(102!465),(945!765),(1353!848),(857!855),,,,
89,(435!68),(485!75),(461!102),(1255!153),(1324!185),(1360!292),(103!465),(946!766),(1354!849),(857!855),,,,
90,(435!69),(485!75),(461!103),(1255!154),(1324!186),(1359!292),(102!465),(945!765),(1353!849),(856!855),,,,
91,(435!68),(485!75),(462!103),(1256!154),(1325!186),(1360!292),(103!465),(945!766),(1353!849),(857!855),,,,
92,(436!70),(486!77),(462!104),(1256!156),(1326!188),(1360!293),(104!467),(946!768),(1354!851),(857!856),,,,
93,(436!70),(486!76),(462!104),(1255!156),(1325!188),(1360!293),(103!467),(947!767),(1354!850),(857!857),,,,
94,(436!70),(486!77),(463!105),(1255!157),(1327!190),(1360!295),(104!468),(948!769),(1354!851),(857!857),,,,
95,(436!71),(486!77),(462!106),(1255!158),(1327!190),(1360!294),(104!468),(948!768),(1354!851),(857!857),,,,
96,(437!71),(486!77),(462!106),(1254!159),(1327!190),(1361!294),(104!468),(949!769),(1354!852),(857!858),,,,
97,(436!70),(486!77),(462!105),(1253!160),(1326!191),(1361!294),(104!468),(948!769),(1354!852),(856!858),,,,
98,(435!70),(485!77),(462!105),(1253!160),(1325!191),(1360!295),(103!467),(948!768),(1353!852),(855!858),,,,
99,(435!70),(485!76),(461!105),(1253!160),(1324!191),(1359!294),(103!467),(948!768),(1353!851),(855!857),,,,
100,(435!69),(485!76),(461!104),(1253!159),(1324!191),(1360!294),(103!467),(948!767),(1353!850),(854!856),,,,
101,(434!69),(485!75),(461!103),(1253!159),(1324!191),(1359!293),(102!466),(947!766),(1353!849),(854!856),,,,
102,(434!69),(485!75),(462!103),(1254!159),(1325!192),(1360!293),(103!466),(948!766),(1352!849),(854!856),,,,
103,(434!68),(485!74),(461!102),(1253!158),(1325!191),(1359!293),(102!465),(948!766),(1353!848),(854!855),,,,
104,(435!67),(485!74),(462!102),(1253!158),(1326!191),,(103!464),(948!766),(1353!848),(854!854),,,,
105,(434!67),(485!74),(461!102),(1253!158),(1325!191),(1359!292),(102!464),(949!766),(1353!848),(854!855),,,,
106,(434!68),(485!74),(461!102),(1253!158),(1326!191),(1360!292),(102!464),(950!765),(1353!848),(854!854),,,,
107,(434!68),(485!74),(461!102),(1253!158),(1326!191),(1360!292),(102!464),(950!766),(1353!848),(854!855),,,,
108,(435!68),(486!75),(461!103),(1253!158),(1326!192),(1360!292),(102!465),(951!767),(1353!849),(854!855),,,,
109,(435!68),(485!75),(461!103),(1252!159),(1325!193),(1359!292),(102!466),(951!767),(1353!849),(854!855),,,,
110,(435!69),(485!76),(461!103),(1253!159),(1326!194),(1359!293),(102!466),(951!768),(1353!849),(853!856),,,,
111,(435!69),(485!76),(461!104),(1253!160),(1327!194),(1360!294),(103!466),(951!768),(1353!850),(853!856),,,,
112,(435!70),(486!76),(461!105),(1252!160),(1327!195),(1360!294),(103!467),(952!769),(1353!851),(853!857),,,,
113,(436!71),(486!77),(463!106),(1253!161),(1328!196),(1360!295),(104!468),(952!770),(1354!851),(853!858),,,,
114,(436!71),(486!78),(463!106),(1253!162),(1328!197),(1360!295),(104!468),(952!770),(1354!852),(853!859),,,,
115,(436!70),(486!76),(462!106),(1253!161),(1328!197),(1360!296),(104!468),(952!770),(1354!852),(853!858),,,,
116,(436!70),(486!78),(462!106),(1252!162),(1327!197),(1360!295),(104!468),(952!770),(1354!852),(852!858),,,,
117,(436!70),(486!77),(462!106),(1253!161),(1327!197),(1360!294),(103!468),(952!770),(1354!851),(852!858),,,,
118,(434!69),(485!76),(461!104),(1252!161),(1326!196),(1359!294),(103!467),(952!769),(1353!851),(851!857),,,,
119,(436!69),(486!75),(461!104),(1252!160),(1327!196),(1360!294),(103!466),(952!769),(1353!851),(851!857),,,,
120,(435!69),(486!73),(461!102),(1252!160),(1327!195),(1360!292),(103!466),(952!767),(1353!849),(851!855),,,,
121,(435!68),(485!72),(461!102),(1251!160),(1326!195),(1359!291),(103!465),(952!767),(1353!849),(850!855),,,,
122,(435!68),(485!74),(461!102),(1251!159),(1326!195),(1360!291),(103!465),(952!767),(1353!849),(851!855),,,,
123,(435!68),(485!74),(461!102),(1251!159),(1326!195),(1359!291),(103!465),(952!767),(1353!849),(851!855),,,,
124,(435!68),(485!73),(461!102),(1250!160),(1325!195),(1359!291),(102!464),(951!767),(1353!848),(850!854),,,,
125,(435!68),(485!73),(461!102),(1251!160),(1325!195),(1359!291),(102!464),(951!767),(1353!848),(850!855),,,,
126,(435!69),(485!75),(461!103),(1251!161),(1325!196),(1359!291),(102!465),(951!767),(1353!849),(850!856),,,,
127,(435!69),(485!75),(461!103),(1250!161),(1324!197),(1359!293),(102!465),(951!767),(1353!849),(850!855),,,,
128,(435!70),(485!75),(461!103),(1250!161),(1324!198),(1359!292),(102!466),(950!768),(1353!849),(850!856),,,,
129,(435!70),(485!73),(461!104),(1250!162),(1324!200),(1359!292),(102!466),(951!769),(1353!850),(849!857),,,,
130,(434!70),(486!74),(461!104),(1250!162),(1324!201),(1359!294),(103!467),(952!770),(1353!851),(849!857),,,,
131,(435!71),(486!75),(461!104),(1249!162),(1323!202),(1360!295),(103!468),(952!770),(1353!851),(849!858),,,,
132,(437!71),(486!75),(461!106),(1249!163),(1323!204),(1359!295),(102!467),(952!770),(1353!852),(849!858),,,,
133,(437!71),(486!75),(462!106),(1249!163),(1323!204),(1359!295),(103!468),(952!770),(1353!852),(849!857),,,,
134,(437!71),(486!75),(462!106),(1249!163),(1324!204),(1360!294),(103!468),(952!770),(1353!851),(849!857),,,,
135,(435!71),(486!77),(462!106),(1249!163),(1324!204),(1360!294),(104!468),(952!770),(1353!851),(849!857),,,,
136,(437!70),(486!74),(461!104),(1249!163),(1324!203),(1360!294),(103!466),(951!769),(1353!851),(848!856),,,,
137,(437!69),(486!73),(461!105),(1249!163),(1324!203),(1360!294),(103!466),(951!769),(1353!850),(848!856),,,,
138,(435!69),(485!76),(462!104),(1248!162),(1323!202),(1360!293),(103!466),(951!768),(1354!850),(848!855),,,,
139,(434!69),(486!72),(461!103),(1248!162),(1323!202),(1359!293),(103!465),(951!768),(1353!849),(847!855),,,,
140,(435!69),(486!72),(462!103),(1248!162),(1324!202),(1360!293),(103!465),(952!767),(1353!849),(848!854),,,,
141,(434!69),(486!72),(461!103),(1248!162),(1324!202),(1359!292),(102!465),(951!767),(1353!849),(847!854),,,,
142,(434!69),(486!72),(461!103),(1248!162),(1324!203),(1360!292),(102!465),(951!767),(1353!849),(847!854),,,,
143,(434!69),(485!72),(461!103),(1247!162),(1324!204),(1359!293),(102!465),(951!767),(1353!849),(847!854),,,,
144,(434!69),(485!72),(461!103),(1248!162),(1325!204),(1359!293),(102!465),(951!768),(1353!849),(847!854),,,,
145,(434!69),(485!73),(461!103),(1248!163),(1325!205),(1359!292),(102!465),(951!768),(1353!849),(847!854),,,,
146,(434!70),(485!73),(461!104),(1248!164),(1324!205),(1359!293),(102!466),(950!768),(1353!850),(847!855),,,,
147,(434!70),(485!73),(461!105),(1248!164),(1325!207),(1359!294),(102!467),(951!769),(1353!851),(847!855),,,,
148,(434!70),(486!76),(461!105),(1248!164),(1325!207),(1359!294),(102!467),(951!769),(1353!851),(846!855),,,,
149,(434!70),(485!74),(461!106),(1248!165),(1325!208),(1359!294),(103!467),(951!770),(1353!852),(846!855),,,,
150,(434!71),(485!77),(461!106),(1248!165),(1325!209),(1359!295),(103!467),(951!770),(1353!852),(846!856),,,,
151,(435!71),(486!76),(461!106),(1248!166),(1325!210),(1359!295),(103!468),(951!771),(1353!852),(846!856),,,,
152,(436!71),(485!75),(461!106),(1248!165),(1326!210),(1359!295),(103!467),(952!771),(1354!852),(847!856),,,,
153,(436!71),(486!75),(462!106),(1249!165),(1326!211),(1360!295),(103!467),(952!770),(1353!851),(848!855),,,,
154,(435!70),(486!74),(462!105),(1249!165),(1326!211),(1360!294),(103!467),(952!770),(1353!851),(848!855),,,,
155,(435!70),(486!74),(462!105),(1248!165),(1326!211),(1360!294),(103!467),(952!770),(1354!851),(848!855),,,,
156,(435!70),(486!74),(461!104),(1248!165),(1325!210),(1360!294),(103!466),(951!770),(1353!850),(848!854),,,,
157,(435!69),(486!74),(462!103),(1247!166),(1325!210),(1360!293),(103!466),(952!769),(1354!850),(848!854),,,,
158,(435!69),,(461!103),(1247!166),(1325!210),(1360!293),(103!465),(952!769),(1353!850),(848!853),,,,
159,(436!69),,(462!103),(1247!166),(1326!210),(1360!294),(103!465),(952!769),(1353!849),(848!853),,,,
160,(435!69),(486!72),(461!102),(1246!167),(1325!211),(1359!293),(103!465),(951!769),(1353!849),(847!853),,,,
161,(435!69),(485!73),(461!103),(1246!167),(1325!211),(1360!293),(103!466),(951!770),(1353!849),(847!853),,,,
162,(434!69),(485!72),(461!103),(1246!168),(1325!211),(1359!293),(103!465),(951!770),(1353!849),(847!853),,,,
163,(434!69),(485!73),(461!103),(1246!168),(1326!212),(1359!293),(103!466),(951!770),(1353!849),(846!854),,,,
164,(434!70),(485!75),(461!104),(1245!170),(1325!212),(1359!293),(102!466),(950!770),(1352!850),(846!853),,,,
165,(434!70),(485!73),(461!104),(1245!171),(1325!212),(1359!294),(102!467),(950!771),(1352!850),(845!854),,,,
166,(434!70),(485!74),(461!105),(1245!171),(1326!212),(1359!294),(102!467),(950!772),(1352!851),(846!855),,,,
167,(434!71),(485!77),(461!104),(1244!172),(1326!213),(1359!295),(102!467),(950!772),(1353!851),(845!855),,,,
168,(434!71),(485!74),(461!105),(1245!172),(1326!214),(1359!294),(102!468),(950!772),(1353!852),(845!855),,,,
169,(434!71),(485!74),(461!106),(1244!172),(1326!213),(1359!294),(103!467),(950!771),(1353!852),(845!855),,,,
170,(434!71),(485!74),(461!106),(1245!172),(1326!213),(1360!294),(103!468),(950!771),(1353!852),(845!854),,,,
171,(435!71),(485!77),(461!106),(1246!171),(1327!213),(1360!294),(103!467),(950!771),(1353!852),(845!854),,,,
172,(435!71),(486!73),(461!105),(1245!171),(1327!214),(1360!294),(103!467),(951!770),(1353!851),(845!854),,,,
173,(435!70),(486!74),(462!104),(1245!170),(1327!213),(1360!294),(103!466),(952!770),(1353!850),(845!854),,,,
174,(435!70),(486!74),(462!104),(1246!170),(1327!214),(1360!294),(103!466),(952!770),(1353!850),(845!852),,,,
175,(434!69),(485!73),(462!103),(1245!170),(1327!214),(1359!293),(103!465),(952!769),(1353!849),(845!853),,,,
176,(435!69),(486!72),(461!103),(1245!169),(1327!213),(1360!293),(103!465),(952!768),(1353!849),(846!852),,,,
177,(434!69),(485!75),(461!103),(1245!169),(1327!213),(1359!292),(103!465),(952!768),(1353!849),(845!852),,,,
178,(434!68),(485!74),(462!103),(1245!168),(1327!213),(1360!293),(103!464),(952!768),(1352!848),(845!850),,,,
179,(434!68),(485!74),(461!102),(1245!168),(1326!213),(1360!293),(102!464),(952!768),(1352!849),(845!849),,,,
180,(434!69),(485!71),(461!102),(1245!168),(1327!214),(1359!292),(102!465),(952!769),(1353!849),(845!849),,,,
181,(434!69),(485!74),(461!103),(1244!169),(1326!214),(1359!293),(102!465),(951!769),(1352!849),(844!849),,,,
182,(434!69),(484!74),(461!103),(1244!170),(1325!215),(1359!292),(101!465),(951!769),(1352!849),(843!849),,,,
183,(434!69),(485!76),(461!104),(1244!170),(1325!216),(1359!293),(102!466),(951!769),(1352!850),(843!849),,,,
184,(434!70),,(460!104),(1244!171),(1326!217),(1359!294),(102!467),(951!770),(1352!850),(842!849),,,,
185,(434!70),(485!76),(461!105),(1244!171),(1326!219),(1359!294),(102!467),(951!770),(1352!851),(842!849),,,,
186,(433!70),(484!75),(460!105),(1243!171),(1325!219),(1358!294),(101!467),(951!770),(1351!851),(841!849),,,,
187,(433!71),(485!76),(460!105),(1243!171),(1325!219),(1359!294),(102!467),(951!770),(1352!851),(841!849),,,,
188,(434!70),(485!76),(460!106),(1243!170),(1326!219),(1359!294),(102!468),(952!770),(1352!851),(842!849),,,,
189,(434!70),(484!74),(460!105),(1243!170),(1326!219),(1359!294),(102!467),(952!770),(1352!851),(842!849),,,,
190,(434!70),(485!75),(461!105),(1244!169),(1327!218),(1359!294),(102!467),(952!770),(1352!851),(841!848),,,,
191,(434!70),(485!75),(461!105),(1244!168),(1327!218),(1359!294),(102!467),(953!770),(1353!850),(841!848),,,,
192,(434!69),(486!76),(461!103),(1245!168),(1327!218),(1360!293),(103!466),(953!769),(1353!850),(841!847),,,,
193,(434!69),(485!73),(461!103),(1245!167),(1328!217),(1360!293),(103!465),(953!769),(1353!849),(841!847),,,,
194,(434!69),(486!74),(461!102),(1245!167),(1328!217),(1360!292),(102!465),(953!768),(1352!849),(840!847),,,,
195,(434!68),(485!74),(461!103),(1245!167),(1328!217),(1360!292),(102!465),(953!768),(1352!848),(840!845),,,,
196,(434!68),(485!73),(461!102),(1244!166),(1327!217),(1360!292),(102!464),(954!768),(1352!848),(840!845),,,,
197,(434!68),(485!74),(461!102),(1245!167),(1327!217),(1360!293),(102!464),(954!768),(1352!848),(840!845),,,,
198,(434!69),(485!75),(461!103),(1244!167),(1327!218),(1360!293),(102!465),(954!768),(1352!849),(840!845),,,,
199,(433!69),(484!75),(461!103),(1244!166),(1326!218),(1359!293),(102!466),(953!769),(1352!849),(839!846),,,,
200,(434!69),(485!74),(461!103),(1244!167),(1326!218),(1359!293),(102!466),(954!770),(1352!849),(839!846),,,,
201,(433!70),(484!74),(460!103),(1244!167),(1326!219),(1359!293),(102!466),(953!770),(1351!849),(838!847),,,,
202,(433!70),(484!75),(460!104),(1243!168),(1326!219),(1358!294),(101!467),(954!770),(1352!850),(838!848),,,,
203,(433!70),(484!76),(460!104),(1243!169),(1326!219),(1358!294),(102!467),(954!771),(1352!850),(839!848),,,,
204,(433!70),(484!76),(460!105),(1242!169),(1326!220),(1359!294),(102!467),(954!771),(1351!851),(838!848),,,,
205,(433!70),(484!76),(460!105),(1242!169),(1326!220),(1359!294),(102!467),(954!772),(1352!851),(839!848),,,,
206,(434!70),(484!76),(460!104),(1242!169),(1327!220),(1359!294),(102!467),(954!772),(1352!850),(839!848),,,,
207,(434!70),(485!77),(461!104),(1242!169),(1327!220),(1359!295),(102!467),(955!772),(1352!850),(840!848),,,,
208,(434!70),(485!75),(461!104),(1242!169),(1328!220),(1359!294),(102!468),(955!772),(1352!850),(840!848),,,,
209,(435!69),(486!76),(461!104),(1243!169),(1328!221),(1360!294),(103!466),(956!772),(1353!850),(841!848),,,,
210,(434!69),(486!74),(461!103),(1243!168),(1328!220),(1360!293),(103!466),(955!772),(1353!849),(841!848),,,,
211,(434!69),(486!72),(461!103),(1243!168),(1328!220),(1360!293),(103!465),(955!770),(1353!849),(841!848),,,,
212,(434!68),(485!74),(461!103),(1243!167),(1328!220),(1360!292),(103!465),(956!770),(1353!848),(841!848),,,,
213,(434!68),(486!75),(461!102),(1243!167),(1328!220),(1360!292),(103!465),(956!770),(1353!848),(841!848),,,,
214,(434!68),(485!74),(461!103),(1243!167),(1328!220),(1360!292),(103!465),(955!770),(1353!848),(841!847),,,,
215,(435!68),(485!74),(462!102),(1243!167),(1328!221),(1360!292),(103!465),(955!770),(1352!848),(841!848),,,,
216,(434!69),(486!73),(461!102),(1243!167),(1329!222),(1360!292),(103!465),(955!770),(1353!848),(841!848),,,,
217,(434!69),(485!74),(461!103),(1243!167),(1328!222),(1360!292),(103!465),(955!771),(1352!848),(841!849),,,,
218,(434!69),(485!74),(461!103),(1243!167),(1328!223),(1360!292),(103!466),(956!771),(1352!848),(841!849),,,,
219,(434!69),(485!75),(461!103),(1242!168),(1327!224),(1359!293),(102!465),(955!771),(1352!849),(841!849),,,,
220,(434!70),(485!75),(461!104),(1243!168),(1326!226),(1359!293),(102!466),(955!772),(1352!848),(840!849),,,,
221,(433!70),(485!75),(460!104),(1242!168),(1327!227),(1359!293),(102!466),(955!772),(1352!849),(841!849),,,,
222,(434!70),(485!76),(460!104),(1242!169),(1329!230),(1359!294),(102!468),(955!773),(1352!848),(840!849),,,,
223,(433!70),(485!75),(461!104),(1242!169),(1331!232),(1359!294),(101!467),(956!774),(1352!848),(841!850),,,,
224,(435!70),(485!73),(461!105),(1242!169),(1331!232),(1359!294),(102!468),(956!773),(1352!847),(841!850),,,,
225,(434!69),(485!73),(461!104),(1242!168),(1331!233),(1359!294),(102!467),(956!773),(1352!847),(841!850),,,,
226,(434!70),,(461!105),(1242!168),(1332!233),(1359!294),(102!467),(956!773),(1353!846),(841!849),,,,
227,(434!70),(485!75),(461!104),(1243!167),(1332!233),(1359!293),(103!466),(956!773),(1353!844),(840!848),,,,
228,(434!69),(486!75),(461!103),(1243!167),(1332!233),(1359!293),(103!466),(957!772),(1353!842),(840!847),,,,
229,(434!69),(486!74),(461!103),(1243!167),(1332!233),(1359!293),(103!465),(957!771),(1352!841),(840!846),,,,
230,(434!68),(486!74),(461!102),(1243!166),(1332!233),(1359!292),(103!465),(957!771),(1353!839),(840!846),,,,
231,(435!69),(486!74),(462!103),(1243!166),(1332!233),(1360!292),(103!465),(958!771),(1353!837),(841!845),,,,
232,(435!69),(486!73),(462!102),(1244!166),(1332!234),(1360!292),(103!465),(958!771),(1353!837),(840!844),,,,
233,(434!69),(486!72),(462!102),(1243!166),(1332!234),(1360!292),(103!465),(959!771),(1353!837),(840!845),,,,
