frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14
38,(80!100),(1024!403),,(302!692),,,(51!721),,,,,,,,
39,(81!100),(1024!403),,(304!692),,,(51!721),,,,,,,,
40,(81!100),(1024!402),(52!431),(306!692),,,(51!721),,,,,,,,
41,(81!100),(1024!402),(52!431),(308!692),,,,,,,,,,,
42,(80!100),(1023!402),(50!432),(309!692),,,,,,,,,,,
43,(80!100),(1023!403),(51!431),(311!691),,,(50!720),,,,,,,,
44,(80!100),(1023!402),(50!432),(312!690),,,(49!720),,,,,,,,
45,(80!100),(1022!402),(51!431),(313!690),,,(49!720),(251!54),,,,,,,
46,(79!99),(1022!402),(51!430),(314!689),,,,(251!54),,,,,,,
47,(79!100),(1022!402),(51!431),(317!689),,,(49!719),(251!54),,,,,,,
48,(79!100),(1022!402),(51!430),(318!688),,,(49!720),,,,,,,,
49,(79!99),(1022!402),(51!431),(320!688),,,(49!719),,,,,,,,
50,(80!100),(1022!402),(51!431),(322!687),,,(49!720),,,,,,,,
51,(80!100),(1023!403),(51!431),(324!687),,,,,,,,,,,
52,(80!100),(1023!403),(51!431),(327!686),,,(50!720),,,,,,,,
53,(81!100),(1024!403),(52!431),(331!686),,,(51!722),,,,,,,,
54,(81!100),(1024!402),(52!430),(334!685),,,(51!722),,,,,,,,
55,(81!100),(1024!402),(53!431),(336!684),,,,,,,,,,,
56,(81!100),(1025!402),(51!721),(338!683),,,,,,,,,,,
57,(81!100),(1024!403),(51!723),(339!682),,,,,,,,,,,
58,(82!100),(1025!402),,(342!681),,,,,,,,,,,
59,(81!100),(1024!402),,(344!681),,,,,,,,,,,
60,(81!99),(1024!402),,(346!680),,,(51!720),(254!54),,,,,,,
61,(81!99),(1024!402),,(348!678),,,(51!721),,,(53!431),,,,,
62,(80!99),(1024!402),,(349!679),,,(51!720),,,(53!431),,,,,
63,(80!99),(1024!402),,(350!677),,,(50!720),,,(52!431),,,,,
64,(80!99),(1022!402),,(352!676),,,(50!721),,,(52!431),,,,,
65,(80!99),(1023!402),,(356!676),,,(50!720),,,(52!431),,,,,
66,(80!99),(1022!402),,(358!675),,,(49!722),,,(51!430),,,,,
67,(79!99),(1022!402),,(359!675),,,(49!720),,,(51!431),,,,,
68,(80!100),(1023!402),,(361!675),,,(49!720),(252!55),,(51!431),,,,,
69,(80!100),(1023!402),,(363!674),,,(49!717),(252!55),,(51!431),,,,,
70,(80!100),(1023!403),,(365!674),,,(49!721),(252!55),,(51!431),,,,,
71,(80!100),(1023!403),,(368!673),,,(49!720),(252!55),,(52!431),,,,,
72,(80!100),(1024!403),,(370!672),,,(50!719),(252!55),,(52!431),,,,,
73,(81!100),(1025!402),,(373!671),,,(51!721),,,(53!431),,,,,
74,(81!100),(1025!402),,(374!671),,,(51!722),,,(52!431),,,,,
75,(81!100),(1025!402),,(377!671),,,(51!722),,,(53!431),,,,,
76,(81!100),(1025!402),,(380!670),,,(51!722),,,(53!431),,,,,
77,(81!100),(1025!402),,(383!670),,,(51!721),(254!54),,(53!431),,,,,
78,(81!99),(1024!402),,(384!670),,,(51!722),,,(52!430),,,,,
79,(81!99),(1024!402),,(387!669),,,(51!722),,,(52!430),,,,,
80,(81!99),(1024!402),,(389!669),,,(51!721),,,(52!430),,,,,
81,(80!99),(1023!402),,(391!670),,,(50!720),,,(51!431),,,,,
82,(80!99),(1023!402),,(394!669),,,(50!720),,,(51!431),,,,,
83,(80!99),(1023!402),,(396!669),,,,,,(51!430),,,,,
84,(80!99),(1023!402),,(398!670),,,(49!720),,,(51!431),,,,,
85,(79!99),(1022!402),,(398!669),,,(49!720),,,(51!431),,,,,
86,(79!98),(1022!402),,(401!671),,,(49!721),(251!54),,(51!431),,,,,
87,(79!100),(1022!402),,(403!670),,,(48!720),(251!55),,(51!431),,,,,
88,(79!100),(1022!402),,(405!671),,,(47!720),(251!55),,(51!431),,,,,
89,(80!100),(1022!402),,(409!670),,,(49!721),(251!54),,(51!431),,,,,
90,(80!100),(1022!402),,(411!670),,,(49!720),(252!54),,(51!431),,,,,
91,(80!100),(1023!402),,(412!671),,,(49!720),(252!54),,(51!431),,,,,
92,(80!100),(1023!403),,(415!671),,,(50!721),,,(52!431),,,,,
93,(80!100),(1023!402),,(417!670),,,(49!720),,,(52!431),,,,,
94,(81!99),(1024!402),,(421!670),,,(49!719),,,(52!431),,,,,
95,(81!100),(1024!402),,(423!670),,,(50!720),,,(52!430),,,,,
96,(81!100),(1024!402),,(425!669),,,(49!719),,,(52!430),,,,,
97,(81!99),(1024!402),,(427!669),,,(50!719),(250!54),,(53!430),,,,,
98,(81!99),(1024!402),,(431!669),,,(50!720),,,(53!431),,,,,
99,(81!100),(1024!402),,(433!670),,,(50!720),,,(52!431),,,,,
100,(80!100),(1024!402),,(435!669),,,(49!720),,,(52!431),,,,,
101,(81!99),(1024!402),,(437!669),,,(50!720),,,(52!431),,,,,
102,(252!54),(1023!402),,(438!669),,,,,,(52!431),,,,,
103,(251!54),(1023!402),,(439!670),,,,,,(51!431),,,,,
104,(252!54),(1022!402),,(441!670),,,(49!720),,,(51!431),,,,,
105,(251!54),(1022!402),,(444!670),,,(49!720),,,(51!431),,,,,
106,(251!54),(1022!402),,(445!670),,,(49!720),,,(51!431),(79!100),,,,
107,(251!54),(1022!403),,(447!671),,,(48!721),,,(51!431),(79!100),,,,
108,,(1022!403),,(449!670),,,(49!720),,,(51!431),(80!100),,,,
109,(251!55),(1023!403),,(451!671),,,(50!720),,,(52!431),(80!100),,,,
110,,(1023!403),,(454!671),,,(48!720),,,(51!431),(80!100),,,,
111,(252!55),(1023!403),,(457!671),,,(49!721),,,(52!431),(80!100),,,,
112,(252!55),(1024!402),,(459!670),,,(50!719),,,(52!430),(80!100),,,,
113,,(1024!403),,(461!670),,,(50!720),,,(53!431),(81!100),,,,
114,,(1024!402),,(463!670),,,(51!720),,,(53!430),(81!100),,,,
115,,(1024!402),,(465!670),,,(51!722),,,(53!430),(81!99),,,,
116,,(1024!402),,(468!670),,,(50!719),,,(53!430),(81!100),,,,
117,,(1024!402),,(470!669),,,(49!720),,,(53!430),(81!99),,,,
118,,(1024!402),,(473!669),,,(50!720),,,(53!430),(81!100),,,,
119,,(1024!402),,(474!669),,,(50!720),,,(52!431),(81!100),,,,
120,(251!55),(1023!402),,(477!669),,,(49!722),,,(52!430),(80!100),,,,
121,,(1023!402),,(480!670),,,,,,(52!431),(80!100),,,,
122,(252!54),(1023!402),,(483!671),,,,,,(51!430),(80!100),,,,
123,(252!54),(1023!402),,(485!671),,,,,,(50!431),(79!100),,,,
124,(251!54),(1023!402),,(486!671),,,(49!720),,,(51!431),(79!100),,,,
125,,(1022!403),,(489!672),,,(48!720),,,(50!431),(79!99),,,,
126,(251!54),(1022!402),,(492!672),,,(48!720),,,(51!431),(80!99),,,,
127,(251!55),(1023!402),,(494!672),,,(48!720),,,(50!431),(80!100),,,,
128,(252!55),(1023!402),,(497!673),,,,,,(51!431),(80!100),,,,
129,(250!55),(1023!402),,(499!673),,,,,,(52!431),(80!100),,,,
130,(252!55),(1024!402),,(501!673),,,(50!720),,,(52!431),(80!100),,,,
131,,(1024!402),,(504!673),,,(50!721),,,(52!430),(80!99),,,,
132,(253!54),(1024!402),,(507!674),,,(51!720),,,(52!430),(81!99),,,,
133,,(1024!402),,(509!674),,,(51!720),,,(52!430),(81!99),,,,
134,(252!54),(1024!402),,(512!674),,,(48!713),,,(53!430),(81!99),,,,
135,(253!54),(1025!402),,(513!675),,,,,,(53!430),(81!99),,,,
136,(254!54),(1025!402),,(516!675),,,(51!721),,,(53!430),(81!99),,,,
137,(253!54),(1025!402),,(519!676),,,(51!720),,,(53!430),(81!99),,,,
138,(253!54),(1024!402),,(521!677),,,(51!720),,,(53!430),(81!99),,,,
139,,(1024!402),,(524!677),,,(51!722),,,(52!430),(80!99),,,,
140,,(1024!402),,(525!678),,,(50!720),,,(52!430),(80!100),,,,
141,,(1024!402),,(526!679),,,(50!721),,,(51!430),(80!100),,,,
142,(251!55),(1022!402),,(528!680),,,(49!721),,,(51!430),(79!100),,,,
143,(252!55),(1023!402),,(532!681),,,(49!722),,,(51!430),(80!99),,,,
144,(252!55),(1023!402),,(533!682),,,(49!721),,,(51!431),(80!100),,,,
145,(251!55),(1023!402),,(534!682),,,(49!722),,,(51!431),(80!100),,,,
146,(252!54),(1022!403),,(536!682),,,(49!722),,,(51!431),(80!100),,,,
147,(251!54),(1022!402),,(539!682),,,(49!721),,,(51!431),(79!99),,,,
148,,(1022!402),,(543!683),,,(49!721),,,(51!431),(80!100),,,,
149,,(1023!402),,(545!683),,,(50!721),,,(51!430),(80!100),,,,
150,(252!54),(1024!402),,(548!683),,,(50!720),,,(52!430),(80!100),,,,
151,,(1024!402),,(549!684),,,,,,(52!430),(81!100),,,,
152,,(1024!402),,(553!685),,,(50!720),,,(51!430),(81!99),,,,
153,(253!54),(1024!401),,(556!686),,,(51!720),,,(51!430),(81!99),,,,
154,,(1025!402),,(559!685),,,,,,(51!431),(81!99),,,,
155,,(1025!402),,(561!685),,,(50!721),,,(53!430),(81!99),,,,
156,,(1024!402),,(563!686),,,(51!720),,,(53!430),(81!99),,,,
157,(252!55),(1024!402),,(566!686),,,(51!721),,,(52!430),(80!100),,,,
158,,(1024!402),,(569!687),,,(51!721),,,(52!430),(81!100),,,,
159,(253!54),(1023!402),,(570!686),,,(50!720),,,(52!430),(80!100),,,,
160,,(1023!403),,(573!686),,,(50!720),,,(51!431),(80!100),,,,
161,,(1023!403),,(575!686),,,(50!723),,,(51!431),(80!100),,,,
162,(252!55),(1023!403),,(577!688),,,(50!721),,,(51!431),(80!100),,,,
163,(251!55),(1022!402),,(580!687),,,(50!721),,,(51!431),(80!100),,,,
164,(251!54),(1023!402),,(583!687),,,(50!722),,,(51!431),(80!99),,,,
165,(252!55),(1023!402),,(586!686),,,(50!721),,,(51!431),(80!100),,,,
166,(252!55),(1023!402),,(588!686),,,(50!721),,,(51!431),(80!100),,,,
167,,(1024!402),,(590!686),,,(50!721),,,(51!431),(80!100),,,,
168,,(1024!402),,(593!686),,,(50!720),,,(51!431),(81!100),,,,
169,(252!54),(1024!402),,(596!686),,,(51!720),,,(52!431),(81!100),,,,
170,,(1024!402),,(599!686),,,,,,(52!431),(81!99),,,,
171,,(1024!402),,(600!686),,,(51!722),,,(52!430),(81!99),,,,
172,,(1024!402),,(603!685),,,(51!721),,,(52!430),(81!100),,,,
173,,(1024!402),,(606!686),,,(51!722),,,(52!430),(81!100),,,,
174,,(1024!402),,(609!686),,,(51!722),,,(52!431),(81!100),,,,
175,,(1024!402),,(610!686),,,(51!722),,,(52!431),(81!100),,,,
176,,(1024!402),,(613!685),,,(51!722),,,(53!430),(81!100),,,,
177,,(1024!402),,(614!685),,,(51!723),,,(53!431),(81!100),,,,
178,,(1024!403),,(617!685),,,(51!722),,,(52!431),(80!100),,,,
179,,(1024!403),,(620!685),,,(51!722),,,(52!431),(80!100),,,,
180,(252!55),(1023!403),,(622!682),,,(50!723),,,(51!431),(80!100),,,,
181,(252!55),(1023!403),,(624!682),,,(50!722),,,(51!431),(80!100),,,,
182,(251!54),(1023!402),,(626!680),,,(50!722),,,(51!430),(79!100),,,,
183,(251!55),(1023!402),,(628!680),,,(50!723),,,(50!431),(80!100),,,,
184,(251!55),(1022!402),,(630!680),,,(50!722),,,(50!431),(80!100),,,,
185,,(1023!402),,(633!679),,,(50!722),,,(50!431),(80!100),,,,
186,,(1023!402),,(635!678),,,(50!722),,,(51!430),(80!100),,,,
187,,(1024!402),,(637!677),,,(50!722),,,(50!431),(80!100),,,,
188,,(1024!402),,(639!676),,,(50!721),,,(51!431),(80!100),,,,
189,,(1024!402),,(642!675),,,(50!720),,,(51!430),(80!100),,,,
190,,(1024!402),,(646!674),,,(51!722),,,(52!430),(81!100),,,,
191,,(1024!402),,(647!672),,,(51!722),,,(52!430),(81!99),,,,
192,,(1024!402),,(650!672),,,(52!723),,,(52!431),(81!99),,,,
193,,(1024!402),,(651!671),,,(51!723),,,(51!431),(81!99),,,,
194,,(1024!402),,(653!669),,,(52!724),,,(52!431),(81!100),,,,
195,,(1024!402),,(655!667),,,(51!723),,,(52!430),(81!100),,,,
196,,(1024!402),,(657!667),,,(52!723),,,(51!430),(80!100),,,,
197,,(1024!402),,(658!666),,,(51!723),,,(51!431),(80!100),,,,
198,,(1024!402),,(660!665),,,(51!723),,,(51!431),(80!100),,,,
199,,(1024!403),,(662!663),,,(51!723),,,(51!431),(80!100),,,,
200,(252!55),(1023!402),,(664!662),,,(50!722),,,(51!430),(80!100),,,,
201,,(1023!402),,(665!661),,,(50!722),,,(51!430),(80!100),,,,
202,(252!55),(1023!402),,(666!659),,,(50!723),,,(51!431),(80!100),,,,
203,(251!55),(1023!402),,(668!658),,,(50!723),,,(51!430),(79!100),,,,
204,(252!54),(1023!402),,(670!657),,,(50!724),,,(51!430),(80!100),,,,
205,,(1023!402),,(672!655),,,(50!723),,,(51!430),(80!99),,,,
206,,(1023!402),,(673!654),,,(50!723),,,(51!431),(80!100),,,,
207,,(1023!402),,(675!653),,,(51!723),,,(50!431),(80!100),,,,
208,(252!54),(1024!402),,(676!652),,,(51!723),,,(51!430),(80!100),,,,
209,(252!54),(1024!402),,(678!651),,,(51!723),,,(52!430),(81!99),,,,
210,(252!54),(1024!402),,(681!650),,,(51!723),,,(52!430),(80!100),,,,
211,(252!55),(1024!402),,(682!649),,,(51!723),,,(52!430),(80!100),,,,
212,,(1024!402),,(684!649),,,(51!722),,,(52!430),(80!100),,,,
213,,(1024!402),,(686!648),,,(51!722),,,(52!430),(81!100),,,,
214,,(1024!402),,(688!648),,,(50!722),,,(52!430),(80!100),,,,
215,,(1024!402),,(691!647),,,(50!722),,,(52!430),(80!100),,,,
216,,(1023!403),,(693!647),,,(49!721),,,(52!431),(80!100),,,,
217,,(1024!402),,(695!646),,,,,,(51!430),(80!99),,,,
218,(253!55),(1023!403),,(696!646),,,,,,(51!431),(80!100),,,,
219,(252!54),(1023!402),,(697!645),,,(46!714),,,(51!431),(80!100),,,,
220,(252!54),(1023!403),,(700!645),,,(48!717),,,(52!431),(80!100),,,,
221,(252!54),(1022!401),,(701!643),,,(49!722),,,(51!430),(79!99),,,,
222,(251!54),(1022!402),,(703!643),,,,,,(50!431),(80!99),,,,
223,(251!54),(1022!401),,(704!642),,,(49!721),,,(51!430),(79!99),,,,
224,,(1023!402),,(706!643),,,(50!723),,,(51!430),(80!100),,,,
225,,(1023!402),,(708!643),,,(50!724),,,(51!430),(80!100),,,,
226,(252!54),(1024!401),,(711!643),,,(50!724),,,(50!430),(80!99),,,,
227,(252!54),(1024!402),,(714!644),,,(50!722),,,(50!430),(80!99),,,,
228,(253!55),(1024!402),,(716!646),,,,,,(52!430),(81!100),,,,
229,,(1024!402),,(718!646),,,,,,(52!430),(81!100),,,,
230,,(1024!402),,(720!647),,,,,,(52!430),(81!100),,,,
231,,(1024!402),,(721!648),,,,,,(52!430),(81!100),,,,
232,,(1024!402),,(723!649),,,,,,(52!430),(81!100),,,,
233,,(1025!402),,(725!649),,,,,,(52!430),(81!100),,,,
234,,(1024!402),,(727!650),,,,,,(52!430),(80!100),,,,
235,,(1024!402),,(728!651),,,,,,(52!431),(80!100),,,,
236,(252!55),(1024!402),,(729!651),,,,,,(52!430),(80!100),,,,
237,,(1023!403),,(731!652),,,,,,(51!431),(80!100),,,,
238,,(1024!402),,(734!653),,,,,,(52!431),(80!100),,,,
239,(252!54),(1023!403),,(735!653),,,(50!724),,,(51!431),(80!100),,,,
240,(252!54),(1023!403),,(738!654),,,(50!724),,,(51!431),(80!100),,,,
241,(252!54),(1023!402),,(739!655),,,(50!724),,,(51!430),(80!100),,,,
242,(252!54),(1023!402),,(741!656),,,(49!723),,,(51!430),(80!100),,,,
243,(252!54),(1023!402),,(744!656),,,(50!722),,,(51!430),(80!100),,,,
244,(252!54),(1024!402),,(747!657),,,(50!723),,,(51!430),(80!100),,,,
245,(252!54),(1024!402),,(750!656),,,(50!722),,,(52!431),(81!100),,,,
246,(252!54),(1024!402),,(752!657),,,(49!722),,,(52!431),(80!100),,,,
247,(252!55),(1024!403),,(753!657),,,(49!719),,,(52!430),(81!100),,,,
248,(252!54),(1024!403),,(757!658),,,,,,(52!430),(81!100),,,,
249,,(1024!402),,(760!658),(52!430),,,,,(28!613),(81!100),,,,
250,(252!55),(1024!402),,(762!659),(52!431),,,,,(50!722),(81!100),,,,
251,(252!54),(1024!402),,(765!659),(52!431),,,,,,(81!100),,,,
252,,(1024!403),,(767!658),(52!431),,,,,,(81!100),,,,
253,,(1024!403),,(769!658),(52!431),,,,,,(81!100),,,,
254,(252!55),(1024!403),,(771!659),(52!432),,,,,,(80!100),,,,
255,(252!55),(1023!402),,(774!659),(52!431),,,,,,(80!100),,,,
256,(252!55),(1024!403),,(777!659),(52!432),,,,,,(80!101),,,,
257,,(1024!403),,(778!660),(52!432),,,,,,(80!101),,,,
258,,(1024!403),,(780!660),(52!432),,,,,,(81!101),,,,
259,(250!55),(1023!403),,(782!660),(50!431),,,,,,(80!101),,,,
260,,(1023!402),,(785!661),(50!431),,,,,,(80!100),,,,
261,(251!54),(1023!402),,(786!660),(50!431),,,,,,(80!100),,,,
262,(251!55),(1023!403),,(787!660),(51!431),,(46!718),,,,(80!100),,,,
263,(252!55),(1024!403),,(789!661),(52!430),,,,,,(80!100),,,,
264,(252!55),(1024!403),,(791!662),(51!431),,,,,,(80!101),,,,
265,(252!55),(1024!403),,(792!661),(52!431),,,,,,(81!100),,,,
266,(252!55),(1024!403),,(794!662),(52!431),,,,,,(81!100),,,,
267,,(1024!403),,(795!662),,,,,,,(81!100),,,,
268,(252!55),(1024!403),,(797!662),(52!431),,,,,,(81!100),,,,
269,,(1024!403),,(799!663),(52!431),,,,,,(81!100),,,,
270,(252!55),(1024!403),,(800!663),(52!431),,,,,,(81!100),,,,
271,,(1024!403),,(802!663),(52!431),,,,,,(81!101),,,,
272,,(1024!403),,(804!664),(52!431),,,,,,(82!101),,,,
273,,(1024!403),,(807!665),(52!431),,,,,,(81!100),,,,
274,,(1024!403),,(809!665),,,,,,,(81!101),,,,
275,,(1024!402),,(811!665),(52!431),,,,,,(81!100),,,,
276,,(1024!402),,(812!665),(52!431),,,,,,(81!100),,,,
277,,(1024!403),,(813!666),(52!432),,,,,,(80!100),,,,
278,,(1024!403),,(816!666),(52!432),,,,,,(81!100),,,,
279,(252!55),(1023!403),,(819!665),(51!431),,(49!721),,,,(80!100),,,,
280,,(1024!402),,(821!666),(52!431),,,,,,(81!100),,,,
281,,(1024!402),,(823!665),(52!431),,,,,,(81!100),,,,
282,,(1023!403),,(825!666),(51!431),,,,,,(80!100),,,,
283,(252!55),(1023!403),,(827!666),(51!431),,,,,,(80!100),,,,
284,,(1024!403),,(830!667),(52!431),,,,,,(81!100),,,,
285,,(1024!403),,(832!667),(52!431),,,,,,(81!100),,,,
286,(252!55),(1024!403),,(835!667),(52!431),,,,,,(81!100),,,,
287,,(1024!403),,(837!667),(52!431),,,,,,(81!100),,,,
288,,(1025!403),,(838!667),(53!431),,,,,,(81!101),,,,
289,,(1025!403),,(841!668),(53!432),,,,,,(82!101),,,,
290,,(1025!403),,(842!669),(53!431),,,,,,(82!100),,,,
291,,(1024!403),,(845!669),(52!431),,,,,,(82!101),,,,
292,,(1024!403),,(846!669),(52!431),,,,,,(81!101),,,,
293,,(1025!403),,(848!669),(53!431),,,,,,(82!100),,,,
294,,(1024!403),,(850!670),(52!431),,,,,,(81!100),,,,
295,,(1024!402),,(853!669),(52!431),,,,,,(81!101),,,,
296,,(1024!402),,(855!670),(52!431),,,,,,(81!100),,,,
297,,(1024!403),,(857!670),(52!432),,,,,,(81!100),,,,
298,,(1024!403),,(859!671),(52!431),,,,,,(81!100),,,,
299,,(1024!403),,(861!670),(52!431),,,,,,(80!100),,,,
300,,(1024!403),,(863!670),(52!432),,,,,,(81!100),,,,
301,,(1024!403),,(865!669),(52!432),,,,,,(81!100),,,,
302,(252!55),(1024!403),,(868!669),(52!431),,,,,,(81!100),,,,
303,,(1024!403),,(871!670),(52!431),,,,,,(81!101),,,,
304,,(1025!403),,(873!670),(52!432),,,,,,(81!101),,,,
305,,(1024!403),,(875!670),(52!431),,,,,,(81!100),,,,
306,,(1024!403),,(877!670),(52!431),,,,,,(81!101),,,,
307,,(1025!403),,(881!670),,,,,,,(82!100),,,,
308,,(1025!403),,(882!671),(53!432),,,,,,(82!101),,,,
309,,(1025!403),,(884!671),(53!431),,,,,,(82!100),,,,
310,,(1025!403),,(886!671),,,,,,,(82!101),,,,
311,,(1025!402),,(887!671),,,,,,,(81!100),,,,
312,,(1025!402),,(889!671),,,,,,,(81!100),,,,
313,,(1025!402),,(892!671),(53!431),,,,,,(81!100),,,,
314,,(1024!403),,(894!671),(52!432),,,,,,(81!100),,,,
315,,(1024!403),,(896!671),(52!432),,,,,,(81!101),,,,
316,,(1024!402),,(897!671),,,,,,,(81!100),,,,
317,,(1024!403),,(899!671),(52!432),,,,,,(80!100),,,,
318,,(1024!402),,(901!672),(52!431),,,,,,(81!100),,,,
319,,(1024!402),,(904!673),(52!431),,,,,,(80!100),,,,
320,,(1024!402),,(906!673),(52!431),,,,,,(80!100),,,,
321,,(1024!403),,(908!673),(51!431),,,,,,(81!101),,,,
322,(252!56),(1024!403),,(910!673),(51!431),,,,,,(81!100),,,,
323,,(1024!403),,(911!674),(52!431),,,,,,(81!100),,,,
324,,(1024!403),,(913!674),(52!432),,,,,,(81!100),,,,
325,,(1024!403),,(915!674),(53!432),,,,,,(81!100),,,,
326,,(1024!403),,(918!674),(52!432),,,,,,(81!100),,,,
327,(252!56),(1025!403),,(919!673),(53!431),,,,,,(81!100),,,,
328,,(1024!403),,(920!673),(52!432),,,,,,(81!101),,,,
329,,(1024!403),,(921!673),(53!431),,,,,,(81!100),,,,
330,,(1024!403),,(921!673),(52!432),,,,,,(81!100),,,,
331,(252!56),(1024!403),,(922!673),(52!431),,,,,,(81!100),,,,
332,,(1024!402),,(923!673),(52!431),,,,,,(81!100),,,,
333,,(1024!403),,(923!674),(52!431),,,,,,(81!100),,,,
334,,(1024!403),,(923!673),(51!432),,,,,,(81!100),,,,
335,,(1024!403),,(923!673),(52!431),,,,,,(80!100),,,,
336,,(1024!403),,(923!673),(52!431),,(52!722),,,,(80!100),,,,
337,,(1023!403),,(924!674),(51!431),,(51!723),,,,(80!100),,,,
338,,(1023!403),,(923!673),(51!431),,(52!722),,,,(80!100),,,,
339,,(1024!403),,(923!674),(51!431),,(52!722),,,,(81!100),,,,
340,,(1024!403),,(923!673),(51!432),,(52!722),,,,(80!100),,,,
341,,(1024!404),,(924!674),(52!431),,(52!722),,,,(81!100),,,,
342,(252!56),(1023!403),,(924!674),(52!432),,(53!722),,,,(80!100),,,,
343,,(1024!403),,(924!674),(52!431),,(53!723),,,,(80!100),,,,
344,,(1024!403),,(925!673),(52!431),,(54!723),,,,(81!100),,,,
345,,(1024!403),,(925!673),(51!432),,(54!722),,,,(81!101),,,,
346,,(1025!403),,(927!673),(53!431),,(55!721),,,,(81!100),,,,
347,,(1024!403),,(928!672),(52!431),,(55!722),,,,(81!100),,,,
348,,(1024!403),,(931!672),(52!431),,(55!723),,,,(81!100),,,,
349,,(1024!403),,(932!671),(52!431),,(55!723),,,,(81!100),,,,
350,,(1024!403),,(933!671),(51!431),,(55!722),,,,(81!100),,,,
351,,(1024!403),,(935!670),(52!432),,(55!722),,,,(81!100),,,,
352,,(1024!403),,(937!669),(52!431),,(55!722),,,,(81!100),,,,
353,,(1024!403),,(939!668),(52!431),,(54!722),,,,(80!100),,,,
354,,(1024!403),,(941!666),(52!431),,(55!722),,,,(80!100),,,,
355,(252!55),(1024!403),,(943!665),(52!431),,(55!722),,,,(80!100),,,,
356,,(1024!403),,(944!664),(52!431),,(54!722),,,,(80!100),,,,
357,,(1024!403),,(946!662),(52!431),,(54!722),,,,(80!100),,,,
358,(252!55),(1023!403),,(948!661),(52!431),,(54!722),,,,(80!100),,,,
359,(252!55),(1024!403),,(950!659),(51!432),,(55!722),,,,(80!100),,,,
360,(252!55),(1023!403),,(952!659),(52!431),,(55!721),,,,(80!100),,,,
361,,(1024!403),,(954!657),(53!431),,(55!721),,,,(81!100),,,,
362,(252!55),(1024!403),,(956!656),(52!431),,(55!722),,,,(80!100),,,,
363,,(1024!403),,(959!655),(52!431),,(55!722),,,,(80!100),,,,
364,,(1024!402),,(961!654),(52!431),,(55!722),,,,(81!100),,,,
365,(252!55),(1024!403),,(963!653),(52!432),,(54!722),,,,(81!100),,,,
366,(253!55),(1024!403),,(965!652),(53!432),,(55!723),,,,(81!100),,,,
367,,(1025!403),,(967!651),(53!431),,(56!723),,,,(81!100),,,,
368,,(1024!403),,(969!650),(52!431),,(55!723),,,,(81!100),,,,
369,,(1025!403),,(971!648),(53!431),,(56!723),,,,(81!100),,,,
