frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12,ID_13,ID_14
698,(626!56),(293!189),(820!807),(372!755),(693!1014),,,(767!1023),,,,,,
699,(626!56),(293!189),(820!807),(372!755),(693!1015),,,(767!1023),,,,,,
700,,(293!190),(822!807),(372!755),(693!1014),,,(767!1023),,,,,,
701,,(292!189),(818!808),(372!755),(693!1014),,,(767!1023),,,,,,
702,,(292!189),(823!806),(372!754),(693!1014),,,(767!1023),,,,,,
703,,(292!189),(824!805),(371!754),(693!1014),,,(766!1023),,,,,,
704,(627!56),(293!189),(826!804),(372!755),(693!1014),,,(767!1023),,,,,,
705,(629!58),(293!189),(827!805),(372!756),(693!1015),,,(767!1023),,,,,,
706,(629!58),(293!189),(829!804),(372!754),(693!1015),,,(767!1024),,,,,,
707,(629!58),(293!189),(830!804),(372!755),(693!1015),,,(767!1023),,,,,,
708,(629!57),(293!189),(831!804),(372!754),(693!1014),,,(767!1023),,,,,,
709,(630!56),(293!189),(827!805),(372!755),(693!1014),,,(767!1023),,,,,,
710,(630!57),(293!189),(834!803),(372!754),(693!1014),,,(767!1023),,,,,,
711,(630!57),(294!189),(836!804),(372!755),(693!1015),,,(767!1023),,,,,,
712,(630!58),(293!189),(837!803),(372!754),(694!1015),,,(767!1024),,,,,,
713,(630!58),(293!190),(838!803),(372!754),(694!1015),,,(767!1024),,,,,,
714,(629!58),(293!190),(839!802),(372!755),(693!1014),,,(767!1023),,,,,,
715,(630!58),(293!189),(840!802),(372!756),(693!1014),,,(766!1023),,,,,,
716,(630!59),(293!189),(842!802),(372!756),(694!1014),,,(767!1022),,,,,,
717,(630!59),(293!189),(844!802),(372!756),(693!1015),,,(767!1023),,,,,,
718,(630!59),(293!189),(846!802),(372!756),(694!1014),,,(767!1023),,,,,,
719,(630!60),(293!190),(847!803),(372!756),(694!1014),,,(767!1023),,,,,,
720,(630!60),(293!189),(849!802),(372!756),(694!1015),,,(767!1023),,,,,,
721,(630!59),(293!189),(850!802),(372!756),(694!1014),,,(767!1022),,,,,,
722,(630!60),(293!189),(850!803),(371!755),(693!1014),,,(767!1022),,,,,,
723,(631!60),(293!189),(851!802),(371!756),(693!1015),,,(767!1023),,,,,,
724,(631!61),(293!189),(852!802),(371!754),(693!1014),,,(767!1022),,,,,,
725,(631!62),(293!190),(852!803),(371!756),(693!1015),,,(767!1023),,,,,,
726,(631!62),(293!189),(854!804),(371!756),(693!1015),,,(767!1023),,,,,,
727,(632!62),(292!189),(855!804),(372!756),(694!1014),,,(767!1023),,,,,,
728,(633!63),(293!189),(856!805),(372!756),(694!1014),,,(767!1023),,,,,,
729,(634!66),(293!190),(857!806),(372!756),(693!1015),,,(767!1024),,,,,,
730,(635!66),(293!189),(857!807),(372!754),(693!1015),,,(767!1023),,,,,,
731,(635!67),(293!190),(858!808),(372!755),(693!1015),,,(767!1024),,,,,,
732,(636!68),(293!190),(859!808),(372!756),(693!1015),,,(767!1022),,,,,,
733,(638!70),(293!190),(859!810),(372!755),(693!1015),,,(767!1023),,,,,,
734,(638!71),(293!190),(859!811),(371!755),(693!1015),,,(767!1022),,,,,,
735,(637!72),(293!190),(860!811),(371!755),(693!1015),,,(767!1022),,,,,,
736,(637!73),(292!190),(861!813),(371!755),(693!1015),,,(767!1023),,,,,,
737,(639!75),(293!190),(862!814),(372!755),(693!1015),,,(767!1022),,,,,,
738,(640!76),(293!190),(863!814),(371!755),(693!1015),,,(767!1022),,,,,,
739,(641!77),(293!190),(864!815),(371!756),(693!1015),,,(767!1022),,,,,,
740,(641!78),(293!190),(864!817),(371!756),(693!1015),,,(767!1022),,,,,,
741,(642!81),(293!190),(866!818),(371!756),(693!1015),,,(767!1022),,,,,,
742,(643!81),(293!190),(867!818),(372!755),(693!1015),,,(767!1022),,,,,,
743,(643!82),(293!190),(867!819),(372!755),(693!1015),,,(767!1023),,,,,,
744,(643!84),(293!190),(868!821),(372!755),(693!1015),,,(767!1022),,,,,,
745,(644!86),(293!190),(870!822),(372!755),(693!1015),,,(767!1022),,,,,,
746,(644!88),(293!190),(871!823),(372!754),(693!1015),,,(767!1022),,,,,,
747,(646!90),(293!190),(872!824),(371!755),(693!1015),,,(767!1022),,,,,,
748,(646!90),(293!189),(873!825),(371!755),(693!1015),,,(767!1023),,,,,,
749,(647!91),(293!189),(874!826),(371!754),(693!1015),,,(767!1022),,,,,,
750,(648!92),(293!190),(875!827),(371!755),(693!1015),,,(767!1022),,,,,,
751,(648!90),(293!189),(877!828),(371!755),(693!1015),,,(767!1022),,,,,,
752,(648!84),(292!190),(878!829),(371!754),(693!1015),,,(767!1022),,,,,,
753,(649!86),(292!189),(879!830),(371!754),(693!1015),,,(767!1022),,,,,,
754,(650!89),(292!189),(880!831),(371!754),(693!1015),,,(767!1022),,,,,,
755,(651!91),(292!190),(880!832),(371!754),(693!1015),,,(766!1022),,,,,,
756,(652!92),(293!190),(882!833),(371!755),(693!1015),,,(766!1022),,,,,,
757,(652!91),(292!190),(883!833),(371!754),(693!1015),,,(766!1022),,,,,,
758,(652!92),(292!189),(884!834),(371!755),(693!1015),,,(766!1022),,,,,,
759,(653!92),(292!190),(884!835),(371!755),(693!1015),,,(766!1022),,,,,,
760,(654!92),(292!189),(887!836),(371!755),(693!1015),,,(766!1022),,,,,,
761,(654!92),(292!190),(888!836),(371!755),(693!1015),,,(766!1022),,,,,,
762,(655!93),(293!190),(889!837),(371!755),(693!1015),,,(766!1022),,,,,,
763,(655!94),(292!190),(890!837),(371!755),(693!1014),,,(766!1022),,,,,,
764,(656!94),(293!190),(891!838),(371!756),(693!1015),,,(767!1022),,,,,,
765,(655!94),(293!189),(892!838),(371!756),(693!1015),,,(767!1022),,,,,,
766,(656!96),(293!190),(893!838),(371!756),(693!1015),,,(767!1022),,,,,,
767,(658!97),(292!189),(894!838),(371!756),(693!1014),,,(767!1022),,,,,,
768,(658!97),(293!190),(896!839),(371!755),(693!1015),,,(767!1022),,,,,,
769,(658!97),(293!190),(897!840),(371!755),(693!1015),,,(767!1022),,,,,,
770,(658!97),(293!190),(898!840),(372!756),(693!1015),,,(767!1022),,,,,,
771,(657!97),(293!189),(898!840),(370!756),(693!1014),,,(766!1022),,,,,,
772,(657!99),(293!190),(900!841),(371!758),(693!1015),,,(767!1022),,,,,,
773,(658!99),(293!190),(901!842),(371!756),(693!1015),,,(767!1022),,,,,,
774,(658!101),(293!190),(902!842),(371!757),(693!1015),,,(767!1022),,,,,,
775,(659!102),(293!190),(903!843),(370!756),(693!1014),,,(766!1022),,,,,,
776,(660!104),(293!190),(904!843),(370!755),(693!1015),,,(767!1022),,,,,,
777,(661!105),(293!190),(906!845),(371!757),(693!1015),,,(767!1022),,,,,,
778,(662!106),(293!190),(907!845),(371!757),(693!1015),,,(767!1022),,,,,,
779,(662!107),(293!190),(907!844),(370!756),(693!1015),,,(767!1022),,,,,,
780,(663!108),(293!190),(908!845),(371!757),(693!1015),,,(767!1022),,,,,,
781,(663!109),(293!189),(909!845),(371!756),(693!1015),,,(767!1022),,,,,,
782,(663!111),(293!190),(910!845),(371!757),(693!1015),,,(767!1022),,,,,,
783,(664!113),(293!190),(911!845),(371!755),(693!1015),,,(767!1022),,,,,,
784,(664!114),(293!190),(912!845),(371!755),(693!1015),,,(767!1022),,,,,,
785,(663!116),(293!190),(913!846),(371!756),(693!1015),,,(767!1022),,,,,,
786,(664!118),(293!190),(915!846),(371!756),(694!1015),,,(767!1022),,,,,,
787,(664!118),(293!190),(916!846),(370!755),(693!1015),,,(767!1022),,,,,,
788,(664!120),(293!190),(917!846),(371!756),(693!1015),,,(767!1022),,,,,,
789,(663!121),(293!190),(917!846),(370!756),(693!1015),,,(767!1022),,,,,,
790,(662!123),(293!190),(918!847),(371!756),(693!1015),,,(767!1022),,,,,,
791,(661!123),(292!190),(919!846),(371!756),(693!1015),,,(767!1022),,,,,,
792,(661!125),(293!190),(919!847),(371!756),(693!1015),,,(767!1022),,,,,,
793,(660!126),(292!190),(921!847),(371!756),(693!1015),,,(767!1022),,,,,,
794,(660!127),(293!190),(922!848),(371!756),(693!1015),,,(767!1022),,,,,,
795,(659!128),(292!190),(923!848),(371!758),(694!1015),,,(767!1022),,,,,,
796,(659!130),(293!190),(924!848),(371!758),(693!1015),,,(767!1022),,,,,,
797,(658!131),(293!190),(926!849),(371!758),(693!1015),,,(767!1022),,,,,,
798,(658!132),(293!190),(927!849),(371!759),(693!1015),,,(767!1023),,,,,,
799,(658!134),(293!189),(929!848),(375!758),(694!1015),,,(767!1022),,,,,,
800,(658!135),(293!190),(929!848),(371!756),(694!1015),,,(767!1022),,,,,,
801,(658!136),(293!190),(931!848),(371!756),(693!1015),,,(767!1022),,,,,,
802,(657!137),(293!189),(932!849),(371!755),(694!1015),,,(767!1022),,,,,,
803,(657!139),(293!191),(934!848),(371!755),(694!1014),,,(767!1022),,,,,,
804,(657!139),(293!190),(935!849),(376!757),(694!1015),,,(767!1022),,,,,,
805,(657!141),(293!190),(936!851),(371!755),(694!1015),,,(767!1023),,,,,,
806,(657!142),(293!189),(937!851),(371!756),(694!1015),,,(767!1022),,,,,,
807,(656!143),(293!190),(938!850),(370!756),(694!1015),,,(768!1022),,,,,,
808,(657!144),(293!191),(938!851),(370!756),(693!1015),,,(767!1022),,,,,,
809,(656!144),(293!189),(940!851),(463!1027),(693!1015),,,(767!1023),,,,,,
810,(656!145),(293!190),(940!851),(462!1026),(694!1014),,,(767!1022),,,,,,
811,(656!145),(293!190),(940!851),(462!1027),(693!1015),,,(767!1022),,,,,,
812,(656!145),(293!190),(942!852),(462!1026),(693!1015),,,(767!1022),,,,,,
813,(657!145),(293!190),(943!853),(462!1027),(693!1015),,,(767!1022),,,,,,
814,(656!145),(293!190),(943!853),(461!1027),(693!1015),,,(767!1022),,,,,,
815,(656!145),(293!190),(944!853),(462!1026),(694!1015),,,(767!1022),,,,,,
816,(656!145),(293!189),(944!853),(461!1027),(693!1015),,,(767!1022),,,,,,
817,(657!146),(294!191),(946!853),(462!1027),(694!1015),,,(767!1023),,,,,,
818,(657!145),(293!190),(946!853),(462!1026),(693!1014),,,(767!1022),,,,,,
819,(657!145),(293!190),(948!854),(462!1026),(694!1015),,,(767!1022),,,,,,
820,(657!145),(293!190),(949!854),(462!1026),(694!1015),,,(767!1022),,,,,,
821,(656!145),(293!190),(950!855),(462!1026),(694!1015),,,(767!1022),,,,,,
822,(656!145),(293!189),(951!856),(461!1026),(694!1014),,,(767!1022),,,,,,
823,(656!145),(293!190),(953!856),(461!1026),(694!1015),,,(767!1022),,,,,,
824,(656!145),(293!190),(954!857),(461!1027),(693!1015),,,(767!1022),,,,,,
825,(657!145),(293!190),(954!857),(461!1027),(694!1015),,,(767!1022),,,,,,
826,(659!145),(293!190),(955!858),(461!1027),(694!1015),,,(767!1022),,,,,,
827,(660!146),(293!190),(956!858),(461!1027),(694!1015),,,(767!1023),,,,,,
828,(661!147),(294!190),(956!859),(460!1027),(693!1015),,,(767!1022),,,,,,
829,(663!147),(293!190),(958!861),(461!1027),(694!1015),,,(767!1023),,,,,,
830,(664!148),(293!190),(959!862),(461!1027),(693!1015),,,(767!1023),,,,,,
831,(665!148),(293!190),(960!863),(461!1027),(694!1015),,,(767!1023),,,,,,
832,(666!148),(293!190),(960!863),(461!1027),(694!1015),,,(767!1023),,,,,,
833,(668!149),(293!190),(962!865),(461!1028),(694!1015),,,(767!1024),,,,,,
834,(669!150),(293!190),(957!863),(460!1028),(693!1015),,,(767!1023),,,,,,
835,(671!150),(293!190),(962!867),(460!1027),(693!1015),,,(767!1023),,,,,,
836,(672!151),(293!190),(962!869),(460!1027),(694!1015),,,(767!1023),,,,,,
837,(675!152),(293!190),(963!870),(460!1027),(694!1015),,,(767!1024),,,,,,
838,(676!153),(293!190),(963!871),(460!1027),(693!1015),,,(767!1023),,,,,,
839,(678!154),(293!190),(964!871),(460!1027),(694!1015),,,(767!1023),,,,,,
840,(680!153),(293!190),(964!873),(460!1026),(694!1015),,,(767!1024),,,,,,
841,(681!154),(293!190),(965!874),(460!1026),(694!1015),,,(767!1024),,,,,,
842,(683!155),(293!190),(965!875),(460!1026),(694!1015),,,(767!1024),,,,,,
843,(685!156),(293!190),(966!877),(460!1025),(693!1015),,,(767!1024),,,,,,
844,(686!157),(293!190),(966!879),(460!1025),(694!1015),,,(767!1023),,,,,,
845,(687!157),(293!190),(967!880),(460!1026),(694!1015),,,(767!1024),,,,,,
846,(689!157),(293!190),(967!880),(459!1025),(693!1015),,,(767!1023),,,,,,
847,(690!158),(293!190),(968!881),(460!1026),(694!1016),,,(767!1024),,,,,,
848,(692!160),(293!191),(968!883),(459!1025),(693!1015),,,(767!1023),,,,,,
849,(693!160),(293!190),(969!884),(459!1025),(694!1015),,,(767!1024),,,,,,
850,(695!160),(293!189),(970!884),(459!1025),(693!1015),,,(767!1024),,,,,,
851,(696!161),(293!190),(970!884),(460!1025),(694!1015),,,(767!1023),,,,,,
852,(697!161),(293!190),(971!885),(459!1025),(694!1015),,,(767!1023),,,,,,
853,(699!162),(293!191),(971!887),(460!1025),(694!1015),,,(767!1024),,,,,,
854,(701!161),(293!190),(971!888),(459!1025),(693!1015),,,(767!1024),,,,,,
855,(702!162),(293!189),(972!889),(459!1025),(693!1015),,,(767!1023),,,,,,
856,(703!162),(293!190),(972!889),(459!1025),(693!1015),,,(767!1023),,,,,,
857,(704!162),(293!190),(973!890),(460!1025),(693!1015),,,(767!1023),,,,,,
858,(705!163),(293!190),(973!892),(460!1025),(694!1015),,,(767!1023),,,,,,
859,(707!163),(293!189),(974!893),(460!1025),(694!1015),,,(767!1023),,,,,,
860,(710!163),(293!190),(975!895),(461!1026),(694!1015),,,(767!1023),,,,,,
861,(712!164),(294!190),(974!897),(460!1026),(694!1015),,,(767!1023),,,,,,
862,(713!164),(293!190),(974!898),(460!1025),(693!1015),,,(767!1023),,,,,,
863,(715!164),(293!190),(975!898),(460!1025),(694!1015),,,(767!1023),,,,,,
864,(717!165),(293!189),(976!899),(461!1025),(693!1015),,,(767!1023),,,,,,
865,(720!167),(293!189),(976!901),(459!1025),(693!1015),,,(766!1023),,,,,,
866,(722!168),(293!190),(977!903),(460!1025),(693!1015),,,(767!1024),,,,,,
867,(724!168),(293!190),(977!904),(459!1024),(693!1015),,,(767!1024),,,,,,
868,(726!168),(293!190),(978!905),(459!1024),(693!1015),,,(767!1023),,,,,,
869,(729!168),(294!190),(978!907),(460!1025),(693!1015),,,(767!1023),,,,,,
870,(730!168),(293!191),(978!908),(459!1023),(693!1015),,,(767!1023),,,,,,
871,(731!167),(293!190),(979!909),(459!1025),(693!1015),,,(767!1024),,,,,,
872,(733!167),(293!191),(979!909),(459!1024),(693!1015),,,(767!1023),,,,,,
873,(734!167),(293!190),(979!910),(459!1024),(693!1015),,,(767!1023),,,,,,
874,(736!166),(293!190),(979!911),(459!1024),(693!1015),,,(767!1024),,,,,,
875,(737!166),(293!190),(979!912),(459!1024),(693!1015),,,(767!1023),,,,,,
876,(740!165),(293!190),(979!913),(459!1023),(693!1015),,,(767!1024),,,,,,
877,(742!165),(293!190),(980!914),(459!1023),(694!1015),,,(767!1023),,,,,,
878,(745!165),(293!191),(980!916),(460!1024),(694!1014),,,(767!1023),,,,,,
879,(746!164),(293!190),(981!917),(460!1024),(694!1014),,,(767!1023),,,,,,
880,(749!163),(293!190),(982!919),(460!1024),(694!1015),,,(767!1023),,,,,,
881,(751!163),(293!189),(982!920),(460!1025),(693!1015),,,(767!1023),,,,,,
882,(752!163),(293!190),(981!921),(460!1024),(693!1014),,,(767!1023),,,,,,
883,(755!162),(293!190),(983!923),(459!1025),(693!1014),,,(767!1023),,(1381!939),,,,
884,(757!162),(293!190),(983!925),(460!1025),(694!1015),,,(767!1024),,(1312!752),,,,
885,(758!162),(293!190),(984!927),(460!1024),(694!1015),,,(767!1023),,(1311!751),,,,
886,(760!162),(293!190),(984!928),(460!1024),(694!1015),,,(767!1023),,(1310!751),,,,
887,(760!161),(293!189),(984!928),(460!1025),(693!1015),,,(767!1023),,(1309!750),,,,
888,(761!162),(293!190),(984!929),(460!1025),(693!1015),,,(767!1024),,(1308!750),,,,
889,(764!161),(293!190),(984!930),(460!1024),(693!1015),,,(767!1024),,(1308!750),,,,
890,(765!161),(293!190),(984!930),(460!1025),(694!1014),,,(767!1023),,(1308!749),,,,
891,(767!160),(293!190),(984!932),(460!1025),(693!1015),,,(767!1023),,(1307!749),,,,
892,(768!160),(293!190),(985!933),(460!1025),(693!1015),,,(767!1023),,(1306!748),,,,
893,(769!160),(293!190),(984!934),(460!1025),(693!1015),,,(767!1023),,(1305!746),,,,
894,(771!160),(293!190),(984!935),(461!1025),(694!1015),,,(767!1023),,(1305!746),,,,
895,(772!160),(293!190),(984!936),(460!1025),(694!1015),,,(767!1024),,(1304!746),,,,
896,(773!160),(293!190),(984!937),(460!1025),(694!1015),,,(767!1023),,(1304!745),,,,
897,(775!160),(293!190),(983!938),(460!1025),(693!1015),,,(767!1024),,(1303!745),,,,
898,(776!160),(293!190),(984!939),(460!1026),(694!1015),,,(767!1024),,(1303!746),,,,
899,(778!161),(293!190),(984!939),(459!1025),(693!1015),,,(767!1023),,(1301!745),,,,
900,(779!161),(293!190),(984!940),(460!1025),(694!1015),,,(768!1023),,(1300!746),,,,
901,(781!161),(294!190),(984!941),(460!1025),(693!1015),,,(767!1024),,(1298!747),,,,
902,(782!160),(293!190),(984!942),(459!1025),(693!1015),,,(767!1023),,(1298!747),,,,
903,(783!161),(293!190),(984!944),(370!758),(693!1014),,,(767!1023),,(1298!748),,,,
904,(784!160),(293!190),(985!945),(373!756),(693!1015),,,(767!1024),,(1298!748),,,,
905,(787!160),(293!190),(985!946),(373!758),(693!1015),,,(767!1023),,(1298!747),,,,
906,(789!162),(293!190),(985!947),(373!758),(693!1015),,,(767!1023),,(1298!748),,,,
907,(790!160),(293!190),(986!947),(373!755),(693!1014),,,(767!1022),,(1297!747),,,,
908,(793!161),(293!190),(986!949),(373!756),(693!1015),,,(767!1023),,(1297!748),,,,
909,(795!162),(293!190),(987!950),(374!756),(693!1015),,,(767!1023),,(1297!749),,,,
910,(796!162),(293!190),(988!951),(459!1024),(693!1015),,,(768!1022),,(1296!749),,,,
911,(798!162),(293!190),(988!953),(459!1024),(693!1015),,,(767!1022),,(1296!748),,,,
912,(800!163),(293!190),(988!955),(460!1025),(694!1015),,,(767!1022),,(1295!749),,,,
913,(802!163),(293!190),(988!956),(459!1025),(693!1015),,,(767!1022),,(1295!750),,,,
914,(804!164),(293!190),(989!958),(459!1025),(693!1015),,,(767!1022),,(1293!751),,,,
915,(806!166),(293!190),(989!958),(459!1025),(693!1015),,,(767!1022),,(1293!751),,,,
916,(808!166),(293!190),(990!959),(459!1025),(693!1015),,,(767!1022),,(1293!752),,,,
917,(810!166),(293!190),(990!961),(459!1025),(693!1015),,,(767!1022),,(1293!753),,,,
918,(812!167),(293!190),(992!962),(459!1025),(693!1015),,,(767!1022),,(1293!753),,,,
919,(814!168),(293!190),(993!964),(458!1024),(693!1014),,,(767!1022),,(1292!753),,,,
920,(816!169),(370!756),(993!966),(458!1024),(693!1015),,,(767!1022),,(1292!753),,,,
921,(818!170),(369!757),(994!968),(458!1024),(693!1015),,,(767!1022),,(1292!753),,,,
922,(819!171),(63!962),(995!969),(459!1024),(693!1014),,,(766!1021),,(1292!753),,,,
923,(821!172),(63!962),(995!970),(459!1024),(693!1015),,,(766!1022),,(1291!754),,,,
924,(823!172),(370!758),(997!972),(459!1024),(693!1015),,,(766!1021),,(1291!754),,,,
925,(824!174),(370!757),(997!973),(459!1025),(693!1015),,,(767!1021),,(1291!756),,,,
926,(826!175),(370!758),(997!974),(459!1025),(693!1015),,,(766!1021),,(1291!757),,,,
927,(828!177),(370!756),(998!975),(460!1025),(693!1015),,,(767!1021),,(1291!757),,,,
928,(829!178),(370!758),(998!976),(460!1024),(693!1015),,,(767!1021),,(1290!758),,,,
929,(831!179),(371!756),(1000!978),(461!1025),(694!1015),,,(767!1021),,(1291!759),,,,
930,(833!180),(370!755),(1000!979),(460!1025),(693!1015),,,(766!1021),,(1290!759),,,,
931,(835!182),(371!755),(1000!980),(460!1025),(693!1015),,,(767!1021),,(1290!759),,,,
932,(837!183),(370!756),(1001!981),(459!1024),(693!1015),,,(767!1021),,(1290!761),,,,
933,(839!185),(370!756),(1002!982),(459!1025),(693!1015),,,(767!1021),,(1290!763),,,,
934,(839!185),(370!757),(1003!983),(459!1024),(693!1014),,,(766!1021),,(1290!765),,,,
935,(842!187),(371!755),(1004!984),(460!1024),(694!1015),,,(766!1021),,(1290!766),,,,
936,(843!187),(370!755),(1005!985),(459!1024),(693!1014),,,(766!1021),,(1289!766),,,,
937,(845!189),(369!755),(1005!985),(459!1024),(693!1014),,,(766!1021),,(1289!768),,,,
938,(847!189),(374!757),(1007!986),(459!1023),(693!1014),,,(766!1021),,(1289!768),,,,
939,(848!189),(370!756),(1008!988),(459!1025),(693!1015),,,(766!1021),,(1289!770),,,,
940,(849!191),(370!756),(1008!988),(460!1025),(693!1014),,,(767!1021),,(1290!771),,,,
941,(850!192),(370!756),(1009!990),(459!1025),(693!1014),,,(766!1022),,(1290!773),,,,
942,(852!193),(370!756),(1009!990),(459!1024),(693!1015),,,(766!1021),,(1290!775),,,,
943,(853!193),(370!756),(1010!991),(459!1024),(693!1014),,,(767!1021),,(1290!775),,,,
944,(854!194),(293!189),(1011!993),(459!1024),(692!1014),,,(766!1021),,(1289!776),,,,
945,(856!195),(21!10),(1012!993),(459!1024),(692!1015),,,(767!1022),,(1289!777),,,,
946,(857!195),(293!189),(1013!994),(459!1023),(692!1014),,,(767!1021),,(1289!777),,,,
947,(858!196),(293!189),(1014!995),(459!1024),(693!1014),,,(766!1021),,(1289!778),,,,
948,(860!196),(293!189),(1015!995),(459!1023),(692!1014),,,(767!1021),,(1288!778),,,,
949,(861!198),(293!189),(1015!996),(459!1024),(692!1015),,,(766!1021),,(1288!778),,,,
950,(862!198),(292!189),(1016!997),(459!1025),(692!1014),,,(767!1021),,(1288!779),,,,
951,(863!199),(293!189),(1017!998),(459!1024),(693!1015),,,(766!1021),,(1288!780),,,,
952,(864!199),(293!189),(1017!998),(459!1024),(692!1014),,,(766!1021),,(1287!781),,,,
953,(865!200),(293!190),(1016!996),(459!1024),(693!1014),,,(766!1022),,(1287!783),,,,
954,(866!200),(293!190),(1019!1001),(459!1024),(692!1014),,,(766!1022),,(1287!784),,,,
955,(867!200),(293!188),(1019!1002),(459!1024),(692!1014),,,(766!1022),,(1286!785),,,,
956,(867!200),(293!190),(1020!1002),(459!1024),(692!1014),,,(766!1022),,(1285!785),,,,
957,(868!201),(293!190),(1021!1004),(459!1023),(692!1014),,,(767!1022),,(1286!786),,,,
958,(868!201),(293!190),(1022!1004),(459!1024),(693!1014),,,(767!1022),,(1286!787),,,,
959,(868!201),(292!190),(1022!1006),(459!1023),(692!1014),,,(767!1022),,(1288!788),,,,
960,(870!201),(293!190),(1022!1007),(459!1024),(693!1014),,,(767!1022),,(1288!789),,,,
961,(869!201),(293!190),(1022!1008),(459!1024),(692!1014),,,(766!1022),,(1288!789),,,,
962,(870!201),(293!190),(1022!1009),(459!1024),(692!1015),,,(767!1022),,(1288!790),,,,
963,(870!201),(293!190),(1022!1009),(459!1023),(693!1014),,,(767!1022),,(1288!790),,,,
964,(870!201),(293!190),(1023!1008),(459!1024),(692!1015),,,(767!1022),,(1287!790),,,,
965,(869!201),(293!190),(1023!1008),(459!1024),(692!1014),,,(766!1022),,(1287!790),,,,
966,(869!201),(293!190),(1023!1009),(459!1024),(692!1014),,,(766!1022),,(1287!790),,,,
967,(870!201),(293!190),(1024!1010),(459!1024),(692!1014),,,(766!1022),,(1286!792),,,,
968,(870!201),(293!190),(1024!1010),(459!1024),(693!1014),,,(766!1022),,(1286!793),,,,
969,(870!200),(293!190),(1022!1009),(459!1024),(692!1014),,,(766!1022),,(1285!795),,,,
970,(871!201),(293!190),(1025!1011),(459!1023),(693!1014),,,(767!1022),,(1284!797),,,,
971,(871!201),(293!190),(1025!1011),(459!1024),(693!1014),,,(766!1022),,(1283!798),,,,
972,(871!201),(293!190),(1024!1013),(459!1023),(692!1014),,,(766!1022),,(1283!798),,,,
973,(871!200),(293!190),(1025!1014),(459!1024),(693!1015),,,(766!1022),,(1282!798),,,,
974,(871!200),(293!190),(1025!1014),(459!1023),(693!1014),,,(767!1022),,(1281!798),,,,
975,(871!200),(293!190),(1024!1014),(459!1024),(693!1014),,,(766!1022),,(1281!798),,,,
976,(870!200),(293!190),(1024!1014),(458!1024),(693!1015),,,(766!1022),,(1280!798),,,,
977,(870!199),(293!190),(1023!1014),(459!1023),(693!1014),,,(766!1022),,(1280!800),,,,
978,(870!199),(293!190),(1023!1014),(458!1023),(693!1014),,,(766!1022),,(1280!801),,,,
979,(870!199),(293!190),(1023!1015),(459!1024),(693!1014),,,(766!1022),,(1279!800),,,,
980,(869!199),(293!190),(1022!1011),(459!1023),(692!1014),,,(766!1022),,(1279!801),,,,
981,(870!199),(293!190),(1022!1011),(459!1024),(692!1014),,,(766!1021),,(1279!801),,,,
982,(870!199),(293!190),(1023!1015),(459!1023),(692!1014),,,(766!1020),,(1279!801),,,,
983,(869!199),(293!190),(1020!1012),(458!1023),(692!1014),,,(766!1020),,(1279!801),,,,
984,(869!199),(293!190),(1021!1012),(458!1023),(692!1014),,,(767!1020),,(1279!801),,,,
985,(868!198),(293!190),(1021!1014),(459!1023),(692!1015),,,(766!1020),,(1279!802),,,,
986,(867!198),(293!190),(1022!1013),(459!1023),(693!1014),,,(767!1020),,(1279!801),,,,
987,(867!198),(293!190),(1023!1017),(459!1023),(692!1014),,,(767!1020),,(1279!801),,,,
988,(867!198),(293!190),(1022!1015),(459!1023),(692!1014),,,(767!1020),,(1279!802),,,,
989,(867!197),(293!190),(1023!1017),(459!1023),(692!1014),,,(767!1020),,(1278!801),,,,
990,(866!198),(293!190),(1023!1016),(459!1023),(692!1014),,,(767!1020),,(1278!801),,,,
991,(866!198),(293!190),(1023!1016),(459!1023),(692!1014),,,(767!1020),,(1278!800),,,,
992,(865!198),(293!190),(1022!1016),(459!1024),(692!1014),,,(767!1020),,(1278!800),,,,
993,(861!198),(293!190),(1022!1016),(459!1024),(692!1015),,,(767!1021),,(1278!800),,,,
994,(866!198),(293!190),(1025!1019),(459!1023),(692!1014),,,(767!1020),,(1278!800),,,,
995,(866!197),(293!190),(1023!1016),(459!1024),(693!1014),,,(767!1020),,(1278!800),,,,
996,(866!197),(293!190),(1023!1017),(459!1023),(693!1014),,,(767!1021),,(1278!800),,,,
997,(866!198),(292!190),(1023!1017),(459!1024),(692!1014),,,(767!1020),,(1278!800),,,,
998,(866!198),(293!190),(1024!1018),(459!1024),(692!1014),,,(767!1021),,(1278!800),,,,
999,(866!198),(293!190),(1023!1018),(458!1023),(692!1014),,,(766!1020),,(1278!798),,,,
1000,(866!197),(292!190),(1025!1020),(458!1024),(692!1015),,,(767!1021),,(1279!799),,,,
1001,(867!197),(292!190),(1023!1019),(458!1024),(692!1015),,,(766!1021),,(1278!799),,,,
1002,(867!197),(293!190),(1025!1020),(458!1024),(692!1015),,,(766!1021),,(1278!800),,,,
1003,(867!196),(292!190),(1023!1019),(458!1025),(692!1015),,,(766!1021),,(1278!800),,,,
1004,(867!197),(293!190),(1025!1022),(459!1024),(692!1014),,,(767!1021),,(1277!800),,,,
1005,(866!196),(293!190),(1026!1022),(459!1024),(692!1014),,,(767!1020),,(1277!800),,,,
1006,(860!196),(293!190),(1026!1023),(459!1025),(692!1015),,,(767!1021),,(1276!802),,,,
