frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_10,ID_11,ID_12,ID_13,ID_14
79,(1034!59),(668!67),(1198!94),(411!119),,,(833!1019),(1138!287),(1352!1006),,(1355!132),(837!204),,
80,(1034!59),(668!67),(1198!93),(411!119),,,(833!1020),(1139!287),(1352!1007),(984!30),,(837!204),,
81,(1034!59),(668!67),(1355!132),(411!119),,,(833!1020),(1140!287),(1351!1007),,(1198!94),(837!204),,
82,(1034!59),(668!67),,(411!119),,,(833!1021),(1140!288),(1351!1007),,(1197!94),(837!204),,
83,(1034!59),,(1355!133),(411!119),,,(834!1021),(1140!288),(1352!1007),,(1198!94),(837!204),,
84,(1034!59),,(1355!133),(411!119),,,(834!1021),(1140!287),(1352!1007),,(1198!94),(836!204),,
85,(1035!60),(669!67),(1356!134),(411!119),,,(834!1021),(1141!288),(1352!1007),,(1199!94),(838!204),,
86,(1034!60),(668!67),(1355!132),(411!119),,,(835!1021),(1141!287),(1352!1007),,(1198!94),(837!204),,
87,(1034!60),(669!67),(1355!133),(411!120),,,(835!1021),(1141!288),(1352!1007),,(1198!94),(837!204),,
88,(1035!60),(668!67),(1355!134),(411!120),,,(836!1021),(1143!287),(1353!1006),,(1198!94),(837!205),,
89,,(669!67),(1355!133),(411!119),,,(834!1021),(1142!286),(1352!1007),,(1198!94),(837!204),,
90,,(668!66),(1355!133),(412!120),,,(836!1022),(1142!286),(1352!1006),,(1198!93),(837!203),,
91,,(668!66),(1355!132),(412!120),,,(836!1023),(1142!286),(1352!1006),,(1198!93),(837!203),,
92,,(668!66),(1355!132),(412!120),,,(836!1023),(1142!286),(1352!1006),,(1198!93),(837!203),,
93,(1033!61),(669!66),(1355!131),(412!120),,,(836!1023),(1142!286),(1352!1006),,(1198!93),(837!203),,
94,,(669!67),(1355!133),(412!120),,,(837!1024),(1143!286),(1352!1006),,(1198!93),(837!203),,
95,(1034!59),(668!67),(1355!132),(412!121),,,(837!1024),(1144!286),(1351!1006),,(1198!93),(837!203),,
96,(1034!60),(668!67),(1355!131),(412!120),,,(837!1026),(1144!286),(1351!1006),,(1198!94),(836!204),,(1012!40)
97,(1034!60),(668!67),(1354!133),(413!122),,,(837!1025),(1143!286),(1351!1006),,(1198!94),(836!204),,(1011!39)
98,(1034!60),(668!67),,(413!122),,,(837!1026),(1143!287),(1351!1007),,(1198!94),(836!204),,
99,(1034!60),(668!67),(1354!132),(413!122),,,(837!1026),(1143!287),(1351!1007),,(1198!94),(836!204),,
100,(1034!60),(668!67),(1354!132),(414!122),,,(838!1027),(1143!287),(1351!1007),,(1198!94),(836!204),,(1008!40)
101,(1033!60),,(1354!133),(414!122),,,(838!1027),(1143!287),(1351!1007),,(1197!94),(836!204),,
102,(1033!60),(667!69),(1354!133),(415!122),,,(839!1027),(1143!287),(1351!1007),,(1197!94),(836!204),,
103,(1034!60),(667!68),(1354!132),(416!122),,,(839!1028),(1144!287),(1351!1006),,(1197!94),(836!204),,
104,(1034!60),,(1354!132),(416!122),,,(839!1028),(1145!288),(1351!1007),,(1197!94),(836!204),,(1013!40)
105,(1034!60),,(1354!133),(416!123),,,(838!1027),(1144!287),(1351!1007),,(1197!94),(832!202),,
106,,,,(416!123),,,(839!1028),(1145!287),(1351!1007),,(1198!94),(833!202),,
107,,,(1354!133),(415!122),,,(839!1029),(1145!288),(1351!1007),,(1198!94),(832!202),,
108,,,(1034!59),(415!122),,,(838!1028),(1146!287),(1351!1006),,(1198!94),(836!204),,
109,,,(1355!132),(415!122),,,(838!1028),(1146!287),(1351!1007),,(1198!94),(837!204),,
110,,,(1355!132),(415!122),,,(839!1029),(1146!288),(1351!1007),,(1198!94),(836!204),,
111,,(668!68),(1355!132),(414!122),,,(838!1029),(1146!288),(1351!1006),,(1198!94),(837!204),,
112,(1034!58),(668!68),(1354!132),(414!122),,,(838!1029),(1145!288),(1351!1006),,(1198!94),(836!203),,
113,,,(1354!133),(414!123),,,(838!1030),(1146!289),(1351!1007),,(1197!94),(836!204),,
114,(1033!60),(667!68),(1354!133),(414!123),,,(837!1030),(1146!289),(1351!1007),,(1197!95),(836!204),,
115,(1033!60),(667!68),(1354!133),(414!122),,,(837!1030),(1146!289),(1351!1007),,(1198!94),(836!204),,
116,,(668!68),(1354!133),(414!122),,,(837!1030),(1146!289),(1351!1006),,(1198!95),(836!204),,
117,,(836!205),(1354!134),(414!123),,,(837!1030),(1146!291),(1350!1007),,(1198!95),(1033!60),,
118,,(836!204),(1354!133),(414!123),,,(837!1030),(1147!291),(1351!1007),,(1197!95),(1033!59),,
119,,(835!205),(1354!133),(414!124),,,(837!1030),(1148!292),(1351!1007),,(1198!95),(1032!60),,
120,,(667!68),,(415!124),,,(838!1031),(1148!292),(1351!1008),(836!204),(1198!95),(1033!59),,
121,,(669!69),,(415!123),,,(838!1031),(1149!292),(1351!1008),(836!204),(1197!95),(1033!59),,
122,,(668!67),,(416!124),,,(838!1032),(1150!293),(1351!1007),(836!205),(1198!96),(1033!60),,
123,,(668!66),(1197!95),(416!123),,,(838!1032),(1150!293),(1351!1007),(835!204),(1354!134),,,
124,,(668!67),(1033!59),(416!124),,,(838!1032),(1151!292),(1351!1008),(836!204),(1198!95),,,
125,,(667!68),(1034!59),(417!122),,,(838!1032),(1152!292),(1351!1007),(836!204),(1198!95),,,
126,,(668!66),(1033!59),(416!122),,,(838!1032),(1152!291),(1351!1007),(836!204),(1198!95),,,
127,,(668!66),(1034!59),(417!122),,,(838!1033),(1152!292),(1352!1008),(836!204),(1198!95),,,
128,,(668!68),(1034!59),(417!122),,,(838!1032),(1153!292),(1351!1007),(836!204),(1199!95),,,
129,,(668!66),,(417!122),,,(838!1033),(1153!292),(1351!1007),(835!204),(1198!95),,,
130,,(668!66),(1034!59),(418!122),,,(837!1033),(1154!292),(1351!1008),(836!204),(1198!95),,,
131,,(668!66),(1033!59),(418!122),,,(837!1033),(1155!293),(1351!1008),(836!204),(1198!95),,,
132,,(667!69),(1033!60),(418!123),,,(837!1034),(1154!294),(1351!1008),(836!204),(1198!96),,,
133,,(668!69),,(418!123),,,(838!1034),(1155!294),(1351!1008),(836!204),(1199!96),(1358!134),,
134,,(668!67),,(418!123),,,,(1155!294),(1351!1008),(836!204),(1198!96),(1033!60),,
135,,(667!69),,(417!124),,,(837!1034),(1155!295),(1350!1007),(835!204),(1197!96),(1033!60),,
136,,(668!67),,(418!124),,,,(1156!296),(1351!1008),(836!205),(1198!96),,,
137,,(667!69),(1033!59),(418!124),,,,(1156!296),(1351!1008),(836!204),(1198!96),,,(1027!40)
138,,(668!65),(1033!60),(418!124),,,,(1156!296),(1351!1009),(836!205),(1198!97),,(461!1105),
139,,(668!65),,(418!124),,,,(1157!296),(1351!1009),(836!205),(1198!97),,,
140,,(668!65),(1033!59),(418!124),,,,(1157!296),(1350!1009),(836!204),(1198!96),,,(1353!133)
141,,(668!65),(1033!59),(418!125),,,,(1158!296),(1351!1009),(836!204),(1198!96),,,(1354!134)
142,,(668!65),,(418!124),,,,(1159!296),(1351!1009),(836!204),(1198!96),,,(1354!134)
143,,(667!69),,(418!124),,,,(1160!296),,(836!204),(1198!96),,,
144,,(668!64),(1033!59),(418!125),,,,(1159!296),,(836!204),(1198!96),,,(1355!133)
145,,(667!68),(1034!59),(417!125),,,,(1159!296),(1351!1008),(836!204),(1198!96),,,
146,,(667!68),(1033!58),(417!124),,,,(1160!295),(1352!1008),(836!204),(1199!96),,,
147,,(667!68),,(417!124),,,,(1160!296),(1352!1008),(836!204),(1198!96),,,
148,,(668!67),(1019!40),(418!124),,,,(1161!296),(1351!1009),(837!204),(1199!96),,,
149,,(667!69),(1022!42),(418!124),,,(841!1037),(1161!296),(1351!1009),(837!204),(1198!96),,,(1354!133)
150,,(667!69),,(418!125),,,,(1161!296),(1351!1009),(836!204),(1198!96),,,
151,,(667!69),(1033!59),(417!125),,,,(1161!296),(1351!1009),(836!204),(1198!96),,,(1354!133)
152,,(667!68),,(417!125),,,,(1161!297),(1351!1010),(836!204),(1198!96),,,(1355!133)
153,,(667!68),,(417!125),,,,(1161!297),(1350!1010),(836!204),(1198!96),,,(1357!138)
154,,(668!65),,(417!124),,,,(1161!297),(1350!1009),(836!204),(1198!96),,,(1028!41)
155,,(668!65),,(416!125),,,,(1161!297),(1350!1010),(836!205),(1198!96),,,
156,,(667!68),(1354!135),(416!125),,,,(1161!297),(1350!1010),(832!203),(1197!96),,,
157,(1033!60),(667!68),(1028!43),(416!125),,,,(1161!298),(1350!1010),(836!205),(1197!96),,,
158,(1033!59),(667!68),,(416!124),,,,(1161!298),(1350!1010),(832!203),(1198!96),,,
159,,(667!68),,(415!125),,,,(1161!298),(1350!1010),(836!204),(1198!96),,,
160,(1033!60),(668!67),,(415!124),,,,(1162!298),(1350!1010),(832!203),(1198!96),,,
161,(1033!60),(668!67),,(416!124),,,,(1163!298),(1350!1011),(832!203),(1198!96),(1355!134),,
162,(1033!59),(667!68),,(415!123),,,,(1163!298),(1350!1011),(836!204),(1198!96),,,
163,(1034!59),(668!67),,(415!124),,,,(1164!298),(1350!1010),(836!204),(1198!96),,,
164,(1033!59),(668!67),,(415!123),,,,(1164!299),(1350!1010),(836!204),(1198!96),,,
165,(1033!59),(668!67),,(415!123),,,,(1165!299),(1350!1011),(836!204),(1198!95),,,
166,(1033!59),(667!69),,(416!123),,,,(1165!299),(1350!1011),(836!204),(1198!96),,(459!1105),
167,(1033!59),(667!69),,(415!122),,,,(1166!299),(1350!1012),(836!204),(1198!96),,,
168,(1034!60),(668!68),,(416!123),,,,(1166!299),(1350!1012),(837!204),(1199!96),,,
169,(1033!60),(668!68),,(415!122),,,,(1166!299),(1351!1011),(836!204),(1198!96),,(461!1105),
170,(1034!60),(667!68),,(415!122),,,,(1166!299),(1351!1012),(836!204),(1198!96),,,
171,(1033!60),(667!68),,(415!122),,,,(1167!299),(1351!1012),(836!204),(1198!96),,,
172,(1034!61),(668!68),,(415!124),,,,(1167!300),(1350!1012),(836!205),(1198!96),,,
173,(1034!60),(668!68),,(415!123),,,,(1167!301),(1351!1012),(836!205),(1198!96),,,
174,(1034!61),(668!67),,(416!123),,,,(1167!301),(1351!1012),(836!205),(1198!96),,,
175,(1033!61),(668!68),,(415!123),,,,(1168!301),,(836!205),(1198!96),,,
176,(1034!60),(667!69),,(416!123),,,,(1168!301),(1352!1012),(836!205),(1198!96),,,
177,(1033!61),(667!68),,(414!123),,,,(1167!301),(1352!1012),(836!205),(1198!96),,,
178,(1033!60),(668!68),,(414!122),,,,(1168!300),(1352!1012),(836!205),(1198!96),,,
179,(1034!59),(668!67),,(415!122),,,,(1168!301),(1352!1011),(836!204),(1198!96),,,
180,(1034!60),(668!67),,(414!121),,,,(1169!300),(1352!1011),(836!204),(1198!96),,,
181,(1034!60),(668!68),,(414!121),,,,(1169!300),(1352!1011),(836!204),(1198!95),,,
182,(1033!60),(668!67),,(414!121),,,,(1169!300),(1352!1011),(836!204),(1198!95),,,
183,(1034!60),(668!67),,(414!121),,,,(1169!300),(1353!1011),(836!204),(1198!95),,,
184,(1034!60),(668!67),,(414!121),,,,(1169!300),(1354!1010),(836!204),(1198!96),,,
185,(1034!60),(668!67),,(414!121),,,,(1169!300),(1354!1011),(836!204),(1198!95),,,
186,(1034!60),(668!67),,(415!122),,,,(1170!301),(1354!1011),(837!204),(1198!95),,,
187,(1034!60),(668!67),,(415!121),,,,(1171!301),(1354!1012),(837!204),(1198!96),,,
188,(1034!60),(668!68),,(415!122),,,,(1171!301),(1354!1013),(836!204),(1198!96),,,
189,(1034!60),(668!68),,(415!122),,,,(1172!300),,(837!204),(1198!95),,,
190,(1034!61),(668!68),,(415!122),,,,(1172!301),(1354!1013),(836!204),(1198!96),,,
191,(1034!61),(668!68),,(415!122),,,(843!1040),(1173!301),(1354!1013),(836!205),(1198!96),,,
192,(1034!61),(668!68),,(415!122),,,,(1175!301),(1354!1013),(836!204),(1198!96),,,
193,(1033!60),(668!68),,(414!122),,,(844!1040),(1176!301),(1355!1015),(836!204),(1198!96),,,
194,(1033!61),(668!68),,(415!122),,,(843!1040),(1177!302),(1354!1015),(836!205),(1198!96),,,
195,(1033!61),(668!68),,(414!121),,,(843!1040),(1178!302),(1354!1015),(836!204),(1197!96),,,
196,(1034!61),(668!68),,(414!122),,,(843!1040),(1180!302),(1355!1016),(836!205),(1198!96),,,
197,(1034!60),(668!68),,(414!121),,,,(1180!301),,(836!205),(1198!96),,,
198,(1033!60),(667!68),,(414!121),,,,(1180!301),(1355!1016),(836!204),(1198!95),,,
199,(1034!60),(668!68),,(415!121),,,,(1181!300),(1355!1016),(836!204),(1198!95),,,
200,(1034!60),(668!68),,(415!121),,,,(1182!300),(1355!1016),(837!203),(1198!95),,,
201,(1034!60),(668!68),,(415!121),,,,(1183!300),,(836!204),(1198!95),,,
202,(1034!60),(669!64),,(415!121),,,,(1184!300),(1355!1018),(836!204),(1198!95),,,
203,(1034!60),(669!64),,(415!121),,,,(1185!300),,(837!204),(1199!95),,,
204,(1034!60),(668!67),,(415!121),,,(843!1039),(1185!300),(1355!1019),(837!204),(1199!95),,,
205,(1034!60),(668!68),,(415!122),,,(843!1039),(1186!300),(1355!1018),(833!202),(1199!95),,,
206,(1034!60),(668!68),,(415!122),,,(843!1041),(1186!299),(1356!1019),(836!204),(1199!95),,,
207,(1034!61),(669!65),,(415!122),,,(842!1040),(1187!300),(1356!1020),(837!204),(1199!95),,,
208,(1034!60),(668!68),,(415!122),,,(843!1040),(1187!299),(1355!1019),(836!204),(1198!95),,,
209,(1033!60),(668!68),,(414!122),,,(843!1040),(1188!299),(1355!1019),(836!204),(1198!95),,,
210,(1034!60),(668!68),,(415!122),,,(842!1040),(1189!299),(1357!1020),(836!204),(1198!95),,,
211,(1034!60),(668!68),,(415!122),,,(842!1040),(1190!300),(1355!1020),(836!205),(1198!96),,,
212,(1034!61),(667!69),,(415!122),,,(843!1040),(1191!300),(1355!1020),(835!205),(1198!95),,,
213,(1034!60),(667!68),,(415!122),,,(843!1039),(1192!300),(1355!1020),(832!202),(1198!95),,,
214,(1034!60),(667!67),,(414!121),,,(843!1039),(1193!298),(1355!1020),(836!204),(1198!95),,,
215,(1034!60),(667!68),,(415!122),,,(843!1038),(1194!299),(1354!1020),(836!204),(1198!95),,,
216,(1034!60),(668!68),,(415!122),,,(844!1038),(1195!299),(1354!1021),(836!204),(1198!95),,,
217,(1034!60),(668!67),,(415!121),,,(844!1037),(1195!299),(1354!1021),(832!201),(1198!95),,,
218,(1033!60),(668!67),,(415!121),,,(844!1037),(1196!299),(1354!1021),(836!204),(1198!95),,,
219,(1034!60),(668!67),,(415!121),,,(844!1037),(1197!300),(1354!1022),(832!202),(1199!95),,,
220,(1034!59),(668!67),,(415!121),,,(844!1038),(1197!299),(1354!1022),(836!203),(1198!95),,,
221,(1033!60),(668!67),,(415!121),,,(844!1036),(1197!300),(1354!1022),(836!203),(1198!95),,,
222,(1034!60),(668!67),,(415!121),,,(844!1036),(1198!300),(1353!1022),(836!204),(1198!95),,,
223,(1034!60),(668!67),,(415!121),,,(844!1037),(1199!301),(1354!1022),(836!204),(1199!95),,,
224,(1034!60),(669!64),,(415!121),,,(843!1037),(1199!300),(1354!1024),(836!203),(1199!95),,,
225,(1034!60),(668!67),,(415!121),,,(845!1036),(1199!300),(1354!1024),(836!203),(1198!95),,,
226,(1034!60),(669!64),,(415!121),,,(840!1037),(1200!300),(1354!1024),(836!204),(1198!95),,,
227,(1034!60),(668!64),,(415!121),,,(844!1035),(1201!300),(1354!1025),(836!204),(1198!95),,,
228,(1034!60),(668!64),,(415!121),,,(844!1036),(1201!300),(1354!1023),(836!203),(1199!95),,,
229,(1034!60),(668!64),,(415!121),,,(843!1035),(1202!300),(1354!1025),(836!204),(1198!95),,,
230,(1033!60),(668!64),,(414!121),(683!46),,,(1203!299),(1352!1025),(835!204),(1198!95),,,
231,(1034!60),(668!64),,(414!122),(682!46),,,(1205!299),(1353!1025),(836!204),(1198!95),,,
232,(1034!60),(668!64),,(415!121),,,(844!1034),(1206!297),(1353!1025),(836!203),(1198!95),,,
233,(1034!59),(668!64),,(414!122),,,(844!1034),(1207!297),(1352!1024),(836!204),(1198!95),,,
234,(1033!60),(668!63),,(415!121),,,(844!1033),(1207!296),(1352!1024),(836!203),(1198!94),,,
235,(1034!59),(668!63),,(415!121),(682!45),,(844!1034),(1209!296),(1353!1024),(836!203),(1198!94),,,
236,(1034!59),(668!63),,(415!121),(1019!37),,(844!1034),(1209!297),(1353!1024),(836!203),(1198!94),,,
237,(1034!59),(668!64),,(415!121),(1354!133),,(844!1034),(1210!297),(1353!1024),(836!203),(1198!94),,,
238,(1034!59),(668!63),,(415!120),(1354!132),,(845!1034),(1211!297),(1353!1024),(836!203),(1198!94),,,
239,,(668!64),,(415!121),(1354!134),,,(1211!298),(1353!1024),(836!204),(1198!95),,,
240,,(668!64),,(415!120),(1355!134),,,(1211!297),(1353!1024),(836!203),(1198!94),,,
241,(1034!59),(668!63),,(415!121),(1354!132),,(844!1036),(1212!298),(1353!1024),(836!203),(1198!94),,,
242,(1034!59),(668!64),,(415!121),(1354!133),,(847!1035),(1213!299),(1353!1024),(836!204),(1198!95),,,
243,,(669!65),,(415!121),(1355!134),,(849!1035),(1214!299),(1352!1024),(836!204),(1199!95),,,
244,,(668!64),,(415!121),(1354!133),,(849!1035),(1214!299),(1352!1024),(835!204),(1198!95),,,
245,,(668!65),,(415!121),(1354!133),,(850!1036),(1214!299),(1352!1024),(836!204),(1198!95),,,
246,(1034!60),(668!65),,(415!121),(1354!133),,(850!1035),(1214!299),(1352!1024),(835!204),(1198!95),,,
247,,(669!65),,(415!122),(1354!134),,(850!1035),(1215!300),(1352!1024),(836!205),(1199!96),,,
248,(1033!60),(668!64),,(415!121),(1354!134),,(850!1035),(1215!299),(1352!1023),(835!204),(1198!95),,,
249,(1033!60),(668!64),,(415!122),(1354!134),,(850!1035),(1215!299),(1352!1023),(835!205),(1198!95),,,
250,,(668!64),,(415!121),,,(850!1035),(1216!299),(1352!1022),(836!204),(1198!95),,,
251,,(668!64),,(415!121),(1354!133),,(848!1036),(1217!299),(1352!1022),(835!204),(1198!95),,,
252,(1033!59),(668!64),,(414!121),(1354!133),,,(1217!300),(1352!1022),(835!204),(1198!95),,,
253,,(668!64),,(415!121),(1354!132),,(849!1035),(1218!300),(1352!1021),(835!204),(1198!95),,,
254,,(668!64),,(415!120),(1354!132),,,(1218!300),(1352!1022),(836!204),(1198!94),,,
255,(1034!58),(668!63),,(415!120),(1354!133),,(846!1036),(1219!300),(1352!1020),(836!203),(1198!94),,,
256,(1034!59),(668!64),,(415!121),(1355!134),,,(1219!301),(1352!1021),(836!204),(1198!95),,,
257,,(668!64),,(415!120),(1354!133),,(847!1037),(1219!301),(1352!1021),(836!204),(1198!94),,,
258,(1034!59),(668!64),,(415!121),(1354!134),,,(1219!301),(1353!1021),(831!202),(1198!95),,,
259,(1034!59),(668!64),,(415!120),(1355!133),,,(1220!300),(1352!1020),(836!204),(1198!95),,,
260,(1033!59),(668!64),,(415!120),(1354!134),,,(1221!301),(1353!1021),(835!204),(1198!95),,,
261,(1034!59),(668!64),,(415!121),(1354!133),,(849!1036),(1221!300),(1353!1021),(835!204),(1198!95),,,
262,(1034!59),(668!64),,(415!121),(1354!134),,(849!1036),(1222!300),(1353!1021),(835!204),(1198!95),,,
263,,(668!64),,(415!121),(1354!133),,(849!1038),(1223!301),(1353!1021),(836!204),(1198!95),,,
264,(1033!60),(668!65),,(415!121),(1354!134),,(850!1036),(1223!300),(1353!1021),(831!202),(1198!95),,,
265,(1033!60),(668!64),,(415!121),(1354!133),,(850!1037),(1224!300),(1352!1021),(836!204),(1198!95),,,
