frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14
318,(1297!75),(121!73),(349!666),(1037!807),(103!1030),,,,(869!47),,,,(143!930),,
319,(1297!75),(121!73),(348!666),(1037!807),(107!1030),,,,(869!47),,,(38!1027),(143!930),(48!650),
320,(1297!75),(121!73),(348!666),(1036!808),(105!1030),,,,(869!47),,,(39!1028),(143!930),(48!649),
321,(1297!75),(121!73),(349!666),(1036!808),(104!1030),,,,(872!50),,,(38!1028),(143!929),,
322,(1297!75),(121!73),(348!666),(1035!808),(105!1030),,,,(872!50),,,(38!1028),(143!929),(48!649),
323,(1297!76),(120!73),(348!666),(1034!808),(104!1031),,,,(872!50),,,,(143!929),(48!649),
324,(1297!76),(121!73),(348!666),(1034!807),(103!1030),,,,(870!47),,,(38!1028),(143!928),,
325,(1297!76),(120!73),(348!666),(1033!807),(104!1031),,,,,,,(38!1027),(143!929),,
326,(1297!76),(121!73),(47!591),(1032!807),(104!1031),,,,(869!47),,,,(143!928),(348!667),
327,(1297!76),(121!73),(47!591),(1031!807),(103!1030),,,,(872!50),,,(48!650),(142!927),(348!666),
328,(1297!76),(121!73),(142!927),(1030!807),(104!1031),,,,(872!50),,,(47!592),(38!1032),(348!666),
329,(1296!76),(120!73),(142!926),(1029!807),(104!1030),,,,,,,,,(348!666),
330,(1297!75),(120!73),(48!595),(1028!807),(142!926),,,,(871!50),,,,,(348!666),
331,(1297!76),(121!73),(142!926),(1028!807),(103!1030),,,,(872!50),,,,,(348!666),
332,(1297!75),(121!73),(143!926),(1028!807),(103!1030),,,,(872!50),,,(47!593),,(348!666),
333,(1297!75),(120!72),(103!1029),(1027!806),(38!1031),,,,,,,(143!925),,(348!666),
334,(1297!75),(120!73),(104!1030),(1027!807),(37!1032),,,,(869!47),,,(143!925),,(348!666),
335,(1297!75),(120!73),(103!1029),(1027!807),(143!924),,,,(869!47),,,(48!649),,(349!666),
336,(1297!75),(120!73),(103!1029),(1026!807),(143!925),,,,,,,(48!648),,(348!666),
337,(1297!76),(121!73),,(1026!808),(143!924),,,,(872!50),,,,,(349!666),
338,(1297!75),(121!73),,(1024!809),(143!924),,,,(872!49),,,,,(348!666),
339,(1297!76),(121!73),(104!1030),(1024!809),(144!924),,,,(872!50),,,(48!647),,(349!666),
340,(1297!76),(121!73),(104!1030),(1024!810),(144!924),,,,,,,(48!651),,(349!666),
341,(1297!76),(121!73),(103!1031),(1024!810),(144!924),,,,(873!50),,,,,(349!667),
342,(1297!76),(121!73),(104!1031),(1023!810),(144!924),,,,,,,(49!652),,(349!666),
343,(1297!76),(121!73),(104!1031),(1022!811),(144!925),,,,(870!47),,,(49!650),,(349!667),
344,(1297!76),(121!73),(103!1031),(1020!810),(144!924),,,,(870!47),,,(38!1031),,(349!667),
345,(1298!76),(122!73),(105!1031),(1020!810),(144!924),,,,(872!47),,,,,(349!667),
346,(1297!76),(121!73),(104!1031),(1018!810),(144!924),,,,,,,,,(349!667),
347,(1297!76),(121!73),(103!1031),(1017!809),(144!924),,,,,,,,,(349!666),
348,(1297!76),(121!73),(103!1031),(1016!810),(144!923),,,,,,,,,(349!667),
349,(1298!76),(121!73),(104!1031),(1016!810),(144!923),,,,(871!47),,,,,(349!666),
350,(1297!76),(121!73),(103!1031),(1015!809),(144!922),,,,(870!47),,,,,(349!666),
351,(1297!75),(121!72),(103!1031),(1014!809),(144!922),,,,(870!46),,,,,(349!666),
352,(1297!75),(121!73),(102!1030),(1013!808),(144!922),,,,(869!46),,,,,(348!666),
353,(1297!75),(121!72),,(1013!808),(144!922),,,,(870!46),,,,,(348!666),
354,(1297!75),(121!72),,(1013!808),(144!921),,,,(870!46),,,,,(348!666),
355,(1297!75),(121!72),(103!1031),(1012!809),(144!921),,,,(870!46),,,,,(349!666),
356,(1297!75),(121!72),(103!1031),(1011!809),(145!921),,,,(870!46),,,,,(349!666),
357,(1297!75),(121!73),(103!1031),(1010!809),(144!921),,,,,,,,,(349!666),
358,(1298!76),(121!73),,(1010!810),(144!922),,,,(870!47),,,,,(349!666),
359,(1297!76),(121!73),,(1009!810),(145!922),,,,(868!47),,,,,(349!666),
360,(1298!76),(121!73),,(1007!810),(144!922),,,,(870!47),,,,,(349!667),
361,(1297!76),(121!73),,(1007!810),(145!922),,,,(872!47),,,,,(349!667),
362,(1297!76),(121!74),,(1007!810),(145!922),,,,(872!50),,,,,(349!667),
363,(1297!76),(121!73),,(1007!811),(144!922),,,,(870!47),,,,,(349!666),
364,(1298!76),(121!73),,(1006!811),(144!922),,,,(869!47),,,,,(348!667),
365,(1298!76),(120!73),(48!649),(1006!811),(144!922),,,,,,,,,(349!667),
366,(1298!76),(121!73),,(1005!812),(144!922),,,,(870!47),,,,,(349!667),
367,(1297!75),(121!73),,(1004!812),(144!922),,,,(870!47),,,,,(348!667),
368,(1297!76),(121!73),,(1004!812),(144!922),,,,(870!47),,,,,(348!667),
369,(1297!76),(120!73),,(1002!812),(144!922),,,,(872!47),,,,,(348!666),
370,(1297!75),(121!72),,(1001!812),(144!922),,,,,,,,,(348!666),
371,(1297!75),(120!72),,(1001!812),(144!921),,,,(869!47),,,,,(348!665),
372,(1296!75),(121!73),,(1000!812),(144!921),,,,(872!49),,,,,(348!666),
373,(1296!75),(121!73),,(999!813),(144!921),,,,(872!49),,,,,(348!666),
374,(1297!76),(120!73),,(998!813),(144!921),,,,(870!47),,,,,(348!666),
375,(1297!76),(121!73),,(997!813),(144!921),,,,(868!47),,,,,(348!666),
376,(1297!76),(121!73),,(996!812),(144!921),,,,(868!47),,,,,(348!666),
377,(1297!76),(121!73),,(996!812),(145!921),(19!11),,,(873!49),,,,,(349!666),
378,(1297!77),(121!73),,(995!813),(144!921),,,,(873!50),,,,,(348!667),
379,(1297!76),(121!73),,(994!813),(144!921),,,,(873!50),,,,,(348!666),
380,(1297!76),(121!73),,(993!813),(144!921),,,,(870!47),,,,,(349!667),
381,(1297!76),(121!73),,(993!812),(145!922),,,,(873!50),,,,,(348!667),
382,(1297!76),(121!73),,(992!812),(145!921),,,,(870!47),,,,,(348!667),
383,(1297!76),(121!73),,(992!812),(145!921),,,,(871!49),,,,,(349!667),
384,(1297!76),(121!73),,(991!811),(145!921),,,,(871!49),,,,,(348!667),
385,(1297!76),(121!73),,(990!812),(145!921),,,,(870!47),,,,,(348!666),
386,(1297!76),(121!73),,(989!812),(145!921),,,,(868!47),,,,,(348!666),
387,(1297!76),(121!73),,(989!813),(145!921),,,,,,,,,(348!666),
388,(1297!76),(121!73),,(988!812),(145!920),,,,(872!50),,,,,(348!666),
389,(1297!76),(121!73),,(988!813),(145!920),,,(44!650),,,,,,(348!666),
390,(1296!75),(121!72),,(987!812),(145!920),,,,(870!46),,,,,(348!666),
391,(1297!76),(121!73),,(987!813),(145!920),,,,,,,,,(349!666),
392,(1297!76),(121!73),,(986!813),(145!920),,,,,,,,,(348!666),
393,(1297!76),(121!73),,(986!813),(146!920),,,,,,,,,(349!666),
394,(1297!76),(121!73),,(985!814),(146!920),,,,(871!47),,,,,(349!666),
395,(1297!76),(121!73),,(986!814),(147!921),,,,,,,,,(349!666),
396,(1297!76),(121!73),,(983!814),(146!920),,,,(872!50),,,,,(348!666),
397,(1297!76),(121!73),,(984!814),(147!920),,,,(871!48),,,,,(349!667),
398,(1297!76),(121!73),,(984!815),(147!920),,,,(872!50),,,,,(348!666),
399,(1297!76),(121!73),,(983!815),(147!920),,,,(870!47),,,,,(348!667),
400,(1297!76),(121!73),,(983!815),(148!919),,,,(870!47),,,,,(349!666),
401,(1297!76),(121!73),,(981!815),(148!919),,,,,,,,,(348!666),
402,(1297!76),(121!73),,(979!815),(147!919),,,,(868!47),,,,,(348!666),
403,(1297!76),(121!73),,(978!816),(147!918),,,,,,,,,(348!666),
404,(1297!76),(121!73),,(977!815),(147!918),,,,,,,,,(348!666),
405,(1297!76),(121!72),,(976!814),(147!918),,,,(869!47),,,,,(348!666),
406,(1297!75),(121!72),,(975!815),(147!918),,,,,,,,,(348!666),
407,(1297!75),(121!73),,(974!815),(147!917),,,,,,,,,(348!666),
408,(1297!75),(121!72),,(974!815),(147!917),,,,(869!46),,,,,(348!666),
409,(1297!75),(121!72),,(973!815),(147!917),,,,(869!46),,,,,(348!666),
410,(1297!75),(121!72),,(973!815),(147!917),,,,(869!46),,,,,(348!666),
411,(1297!76),(121!73),,(973!815),(147!917),,,,(869!47),,,,,(348!666),
412,(1297!76),(121!73),,(972!816),(147!917),,,,(869!47),,,,,(348!666),
413,(1297!76),(121!73),,(972!815),(148!917),,,,,,,,,(348!666),
414,(1297!76),(121!73),,(971!817),(147!918),,,,(870!47),,,,,(348!666),
415,(1297!76),(121!73),,(971!817),(148!918),,,,(869!47),,,,,(348!666),
416,(1297!76),(121!73),,(971!816),(148!918),,,,(868!47),,,,,(348!666),(47!651)
417,(1297!76),(121!73),,(971!816),(149!918),,,,(869!47),,,,,(348!667),
418,(1297!76),(121!73),,(971!815),(148!917),,,,(869!47),,,,,(349!666),
419,(1297!76),(121!73),,(971!817),(149!917),,,,(869!47),,,,,(349!666),(47!654)
420,(1297!76),(121!73),,(971!817),(149!917),,,,,,,,,(349!666),
421,(1297!75),(121!72),,(970!816),(149!916),,,,,,,,,(348!666),
422,(1297!75),(121!72),,(970!816),(149!916),,,,(870!46),,,,,(349!666),(47!652)
423,(1297!75),(121!72),,(970!816),(149!916),,,,,,,,,(349!666),
424,(1297!75),(121!73),,(969!816),(149!916),,,,(869!46),,,,,(348!666),
425,(1297!75),(121!72),,(969!816),(149!916),,,,,,,,,(348!666),
426,(1297!75),(120!72),,(970!816),(149!916),,,,(869!46),,,,,(349!666),
427,(1297!76),(121!72),,(969!817),(149!916),,,,(868!48),,,,,(348!666),
428,(1297!75),(121!73),,(969!817),(149!916),,,,,,,,,(349!666),(48!650)
429,(1297!75),(121!72),,(969!817),(149!916),,,,,,,,,(348!666),
430,(1297!76),(121!73),,(970!818),(149!916),,,,(869!46),,,,,(348!666),
431,(1297!76),(121!72),,(971!818),(149!916),,,,(868!47),,,,,(348!666),
432,(1297!76),(121!73),,(971!818),(149!916),,,,(868!47),,,,,(348!666),
433,(1297!76),(121!73),,(971!818),(149!916),,,,(868!47),,,,,(348!666),
434,(1297!76),(121!73),,(972!818),(149!916),,,,(869!47),,,,,(348!666),(47!654)
435,(1297!76),(121!73),,(972!818),(149!916),,,,(869!47),,,,,(349!666),
436,(1297!76),(121!73),,(972!818),(149!916),,,,(866!46),,,,,(349!666),
437,(1297!76),(121!73),,(972!818),(149!916),,,,,,,,,(349!666),
438,(1297!76),(121!72),,(973!819),(149!916),,,,,,,,,(349!666),
439,(1297!76),(121!73),,(973!818),(149!916),,,,(869!46),,,,,(349!666),
440,(1297!75),(121!72),,(974!818),(149!916),,,,(871!46),,,,,(349!666),
441,(1297!76),(121!73),,(974!818),(149!916),,,,(871!48),,,,,(349!666),
442,(1297!76),(121!73),,(974!818),(149!916),,,,,,,,,(349!666),
443,(1297!75),(121!72),,(974!818),(148!916),,,,(870!46),,,,,(349!666),
444,(1297!75),(121!73),,(975!818),(149!916),,,,,,,,,(349!666),
445,(1297!75),(121!72),,(974!818),(148!916),,,,(871!46),,,,,(348!666),(43!610)
446,(1297!75),(121!72),,(974!818),(148!916),,,,(869!46),,,,,(349!666),
447,(1297!76),(121!73),,(974!819),(149!916),,,,(868!47),,,,,(349!666),
448,(1297!76),(121!73),,(975!819),(149!917),,,,(870!47),,,,,(349!666),
449,(1297!76),(121!73),,(975!819),(149!916),,,,(869!47),,,,,(349!666),
450,(1297!76),(121!73),,(975!819),(149!917),,,,(870!47),,,,,(349!666),
451,(1297!76),(121!73),,(975!819),(148!917),,,,(869!47),,,,,(349!666),
452,(1297!76),(121!73),,(975!818),(148!918),,,,(870!47),,,,,(349!666),
453,(1297!76),(121!73),,(975!819),(148!918),,,,(869!47),,,,,(349!667),
454,(1297!76),(121!73),,(975!819),(148!918),,,,(869!47),,,,,(349!666),
455,(1297!76),(121!73),,(976!819),(149!919),,,,(871!47),,,,,(349!666),
456,(1297!76),(121!73),,(975!819),(149!918),,,,(870!47),,,,,(349!666),(48!650)
457,(1297!76),(121!73),,(976!819),(149!918),,,,,,,,,(349!666),
458,(1298!76),(121!73),,(976!820),(149!918),,,,(867!47),,,,,(349!666),
459,(1297!75),(121!73),,(976!820),(149!918),,,,(866!47),,,,,(349!666),
460,(1297!75),(121!73),,(975!820),(148!918),,,,(873!49),,,,,(349!666),
461,(1297!75),(121!73),,(975!819),(149!918),,,,(873!49),,,,,(349!665),
462,(1297!76),(121!73),,(976!820),(149!918),,,,(866!46),,,,,(349!666),
463,(1297!76),(121!72),,(975!820),(149!918),,,,(870!47),,,,,(349!666),
464,(1297!75),(121!72),,(975!819),(149!918),,,,(869!48),,,,,(349!665),
465,(1297!76),(121!73),,(974!821),(148!918),,,,(865!46),,,,,(348!666),
466,(1297!75),(121!73),,(974!821),(148!918),,,,(871!47),,,,,(348!666),
467,(1297!76),(121!73),,(974!822),(149!919),,,,(870!47),,,,,(349!666),
468,(1297!76),(121!73),,(973!822),(148!919),,,,,,,,,(348!666),
469,(1297!76),(121!73),,(973!823),(149!919),,,,(866!47),,,,,(348!666),
470,(1297!76),(121!73),,(973!824),(149!919),,,,,,,,,(349!665),
471,(1297!76),(121!73),,(973!824),(149!919),,,,,,,,,(349!665),(48!646)
472,(1297!76),(121!73),,(973!824),(149!918),,,,,,,,,(349!666),
473,(1297!76),(121!73),,(973!824),(149!919),,,,,,,,,(349!666),
474,(1297!76),(121!73),,(973!824),(149!919),,,,(869!49),,,,,(349!666),
475,(1297!76),(121!73),,(973!825),(149!919),,,,(869!47),,,,,(349!666),
476,(1297!76),(121!73),,(974!825),(149!919),,,,,,,,,(349!666),
477,(1297!76),(121!73),,(973!825),(150!918),,,,,,,,,(348!666),
478,(1297!76),(121!73),,(973!826),(149!919),,,,,,,,,(348!666),
479,(1297!75),(121!73),,(973!827),(150!919),,,,(868!47),,,,,(349!666),
480,(1297!75),(121!73),,(973!827),(150!918),,,,,,,,,(349!666),
481,(1297!75),(121!72),,(973!827),(150!918),,,,,,,,,(348!666),
482,(1297!75),(121!73),,(973!827),(150!918),,,,(871!47),,,,,(349!666),
483,(1297!75),(121!72),,(973!828),(150!918),,,,,,,,,(349!665),
484,(1297!76),(121!73),,(972!828),(150!919),,,,,,,,,(348!666),
485,(1297!76),(121!73),,(972!828),(149!918),,,,(869!47),,,,,(348!666),
486,(1297!76),(120!73),,(972!828),(150!919),,,,,,,,,(348!666),
487,(1297!76),(120!72),,(972!828),(150!919),,,,(870!47),,,,,(348!667),
488,(1297!76),(121!73),,(972!828),(150!919),,,,,,,,,(348!667),
489,(1297!76),(121!73),,(972!828),(150!918),,,,(870!47),,,,,(349!666),(49!592)
490,(1297!76),(121!73),,(972!828),(150!918),,,,,,,,,(349!667),
491,(1297!75),(121!73),,(972!828),(150!918),,,,,,,,,(349!666),(45!602)
492,(1297!76),(121!73),,(972!829),(150!918),,,,(871!47),,,,,(349!666),
493,(1297!76),(121!73),,(972!829),(150!917),,,,(872!47),,,,,(349!666),
494,(1298!75),(122!73),,(972!829),(150!917),,,,,,,,,(349!666),(51!628)
495,(1298!76),(121!73),,(972!829),(151!917),,,,,,,,,(349!666),(51!624)
496,(1297!75),(121!72),,(972!829),(151!917),,,,(873!48),,,,,(349!666),
497,(1297!75),(121!73),,(971!829),(151!917),,,,,,,,,(348!665),
498,(1297!76),(121!73),,(970!831),(151!917),,,,(718!48),,,,,(349!665),
499,(1298!75),(121!73),,(969!830),(150!917),,,,,,,,,(348!666),
500,(1297!75),(121!73),,(969!831),(151!916),,,,,,,,,(349!666),
501,(1297!76),(121!73),,(972!828),(151!917),,,,(871!47),,,,,(349!666),
502,(1297!75),(121!73),,(968!831),(151!917),,,,,,,,,(349!666),
503,(1297!76),(121!73),,(968!832),(151!917),,,,,,,,,(348!666),
504,(1297!75),(121!73),,(967!832),(150!917),,,,,,,,,(348!666),
505,(1297!76),(121!73),,(967!832),(151!917),,,,,,,,,(349!666),
506,(1297!76),(121!73),,(967!833),(151!917),,,,(869!47),,,,,(348!666),
507,(1297!76),(121!73),,(966!833),(151!917),,,,,,,,,(349!666),
508,(1297!76),(121!73),,(966!834),(152!916),,,,(869!47),,,,,(349!666),
509,(1298!75),(121!73),,(965!834),(151!916),,,,(866!47),,,,,(349!666),
510,(1297!76),(121!73),,(965!835),(152!916),,,,,,,,,(349!666),
511,(1298!75),(121!73),,(964!835),(152!916),,,,,,,,,(349!666),
512,(1298!75),(121!72),,(963!836),(152!916),,,,(869!46),,,,,(349!666),
513,(1297!75),(121!73),,(964!836),(153!915),,,,,,,,,(349!666),
514,(1298!75),(122!72),,(963!836),(152!915),,,,,,,,,(349!666),
515,(1298!75),(122!73),,(963!837),(152!915),,,,,,,,,(349!666),
516,(1297!75),(122!72),,(963!837),(152!915),,,,(873!46),,,,,(349!666),
517,(1298!75),(122!73),,(962!838),(152!915),,,,,,,,,(349!666),
518,(1297!75),(121!72),,(961!838),(151!915),,,,(870!46),,,,,(349!666),
519,(1297!75),(121!73),,(961!839),(152!916),,,,,,,,,(349!666),
520,(1297!76),(121!73),,(960!838),(152!916),,,,,,,,,(349!666),(47!198)
521,(1297!76),(121!73),,(960!839),(152!916),,,,(866!47),,,,,(349!666),
522,(1298!76),(121!73),,(959!839),(151!916),,,,(866!47),,,,,(349!666),
523,(1297!76),(121!73),,(959!841),(152!916),,,,(870!47),,,,,(349!666),(50!11)
524,(1297!76),(121!73),,(957!842),(151!916),,,,(870!47),,,,,(348!666),
525,(1297!76),(121!73),,(956!843),(152!916),,,,(870!47),,,,,(348!666),
526,(1297!76),(120!73),,(956!844),(151!916),,,,(868!47),,,,,(348!666),
527,(1297!76),(121!73),,(956!845),(152!917),,,,,,,,,(349!667),
528,(1297!76),(121!73),,(955!845),(152!916),,,,,,,,,(349!666),
529,(1297!76),(121!73),,(954!846),(152!916),,,,(870!47),,,,,(349!666),
530,(1297!76),(121!72),,(954!846),(152!916),,,,,,,,,(348!666),
531,(1297!76),(121!73),,(953!847),(152!916),,,,(871!47),,,,,(349!666),
532,(1297!76),(121!72),,(953!847),(152!916),,,,(866!47),,,,,(348!666),
533,(1297!75),(121!73),,(953!848),(152!916),,,,(869!46),,,,,(348!666),
534,(1297!76),(121!73),,(953!849),(152!916),,,,,,,,,(349!666),
535,(1297!75),(121!73),,(953!849),(152!916),,,,(720!47),,,,,(349!666),
536,(1297!75),(121!72),,(953!849),(152!916),,,,(720!47),,,,,(349!666),
537,(1297!75),(121!73),,(952!849),(152!916),,,,,,,,,(348!666),
538,(1297!75),(121!73),,(952!849),(151!916),,,,(869!47),,,,,(348!666),
539,(1297!76),(121!73),,(952!850),(151!916),,,,,,,,,(348!666),
540,(1297!76),(121!73),,(952!850),(151!916),,,,(868!47),,,,,(348!666),
541,(1297!76),(121!73),,(952!850),(151!916),,,,(871!47),,,,,(348!667),
542,(1297!76),(120!73),,(952!850),(151!917),,,,,,,,,(348!667),
543,(1297!76),(121!73),,(952!851),(151!916),,,,(872!47),,,,,(348!667),
544,(1297!76),(121!73),,(952!851),(151!916),,,,,,,,,(348!666),
545,(1297!76),(121!73),,(952!851),(151!916),,,,(867!47),,,,,(348!666),
546,(1297!76),(121!73),,(952!851),(151!916),,,,(866!47),,,,,(348!666),
547,(1297!76),(121!73),,(953!851),(152!916),,,,(870!47),,,,,(349!666),
548,(1297!76),(121!73),,(954!851),(152!916),,,,(867!47),,,,,(348!666),
549,(1297!76),(121!72),,(953!851),(152!916),,,,(865!47),,,,,(349!666),
550,(1297!76),(121!73),,(953!851),(152!916),,,,(868!46),,,,,(349!666),
551,(1297!75),(121!73),,(953!851),(152!916),,,,,,,,,(349!666),
552,(1297!75),(121!73),,(953!851),(152!916),,,,(869!46),,,,,(349!666),
553,(1297!76),(121!73),,(953!851),(152!916),,,,,,,,,(349!666),
554,(1297!76),(121!73),,(953!851),(152!916),,,,(867!47),,,,,(349!666),
555,(1297!76),(121!73),,(953!851),(152!916),,,,(866!47),,,,,(349!666),
556,(1297!76),(121!73),,(952!851),(152!916),,,,,,,,,(349!666),
557,(1297!76),(121!73),,(952!851),(152!916),,,,,,,,,(349!666),
558,(1297!76),(121!73),,(952!852),(152!916),,,,,,,,,(349!666),
559,(1297!76),(121!73),,(952!852),(151!916),,,,,,,,,(349!666),
560,(1298!76),(121!73),,(952!852),(152!917),,,,,,,,,(349!667),
561,(1297!76),(121!73),,(952!852),(152!917),,,,(872!50),,,,,(349!667),
562,(1298!76),(121!73),,(949!852),(152!917),,,,(869!47),,,,,(349!667),
563,(1297!76),(121!73),,(949!851),(152!917),,,,(869!47),,,,,(349!667),
564,(1297!76),(121!73),,(948!851),(152!916),,,,,,,,,(349!667),
565,(1297!76),(121!73),,(946!852),(152!916),,,,(718!48),,,,,(349!666),
566,(1297!76),(121!73),,(946!851),(152!916),,,,(722!48),,,,,(349!666),
567,(1297!76),(122!73),,(947!852),(152!917),,,,,,,,,(349!667),
568,(1297!76),(122!72),,(946!853),(152!916),,,,,,,,,(349!666),
569,(1297!76),(122!72),,(945!854),(152!916),,,,,,,,,(349!666),
570,(1297!75),(121!72),,(945!854),(152!916),,,,(868!46),,,,,(348!666),
571,(1297!75),(121!72),,(944!854),(152!916),,,,,,,,,(349!666),
572,(1297!76),(121!73),,(944!854),(152!916),,,,,,,,,(349!666),
573,(1297!76),(121!72),,(944!855),(152!916),,,,(866!47),,,,,(349!666),
574,(1298!76),(121!73),,(944!855),(152!916),,,,,,,,,(349!666),
575,(1297!76),(121!73),,(943!856),(153!916),,,,(869!47),,,,,(349!666),
576,(1297!76),(121!73),,(942!857),(152!916),,,,,,,,,(349!667),
577,(1297!76),(121!73),,(941!856),(152!916),,,,(870!47),,,,,(348!667),
578,(1297!76),(121!73),,(941!857),(152!916),,,,(872!51),,,,,(348!667),
579,(1297!76),(121!73),,(940!857),(152!916),,,,,,,,,(348!666),
580,(1297!76),(121!73),,(940!856),(152!916),,,,(723!48),,,,,(349!666),
581,(1297!76),(121!73),,(940!856),(152!917),,,,(870!47),,,,,(348!667),
582,(1297!76),(121!73),,(939!857),(152!917),,,,,,,,,(348!667),
583,(1297!76),(121!73),,(939!856),(152!916),,,,,,,,,(348!666),
584,(1297!76),(121!73),,(939!856),(152!916),,,,(866!47),,,,,(348!666),
585,(1297!76),(121!73),,(939!856),(152!916),,,,(871!47),,,,,(348!666),
586,(1298!76),(121!73),,(939!856),(152!917),,,,(871!47),,,,,(349!667),
587,(1297!75),(121!72),,(939!855),(152!916),,,,(869!47),,,,,(349!666),
588,(1297!76),(121!73),,(939!855),(152!916),,,,,,,,,(349!666),
589,(1297!76),(121!73),,(939!855),(152!917),,,,(870!47),,,,,(349!667),
590,(1297!75),(121!73),,(939!854),(152!917),,,,(876!46),,,,,(348!666),
591,(1297!76),(121!73),,(940!854),(153!917),,,,,,,,,(349!666),
592,(1298!76),(121!73),,(940!854),(153!916),,,,(871!47),,,,,(349!667),
593,(1297!76),(121!73),,(939!854),(152!917),,,,,,,,,(349!667),
594,(1297!76),(121!73),,(939!854),(152!916),,,,,,,,,(348!666),
595,(1298!75),(121!73),,(939!854),(152!916),,,,,,,,,(349!666),
596,(1297!76),(121!73),,(938!854),(151!917),,,,,,,,,(348!667),
597,(1297!77),(121!73),,(938!854),(152!917),,,,(872!50),,,,,(348!667),
598,(1297!77),(121!73),,(938!854),(152!917),,,,(872!51),,,,,(348!667),
599,(1296!77),(120!73),,(937!854),(152!917),,,,,,,,,(348!667),
600,(1297!76),(121!73),,(936!854),(151!917),,,,,,,,,(348!667),
601,(1297!76),(121!73),,(936!853),(152!917),,,,,,,,,(348!666),
602,(1297!76),(121!73),,(936!852),(152!916),,,,(872!50),,,,,(348!667),
603,(1298!76),(121!73),,(936!853),(152!916),,,,,,,,,(349!667),
604,(1297!76),(121!73),,(934!853),(151!916),,,,(869!47),,,,,(348!666),
605,(1297!76),(121!73),,(935!853),(152!916),,,,(872!47),,,,,(349!666),
606,(1297!76),(121!73),,(936!853),(152!916),,,,,,,,,(348!666),
607,(1298!77),(121!73),,(935!853),(152!916),,,,(870!46),,,,,(348!666),
608,(1297!76),(121!73),,(935!853),(152!916),,,,,,,,,(349!666),
609,(1298!75),(121!72),,(935!853),(152!916),,,,,,,,,(348!666),
610,(1298!76),(121!73),,(935!853),(152!916),,,,(869!47),,,,,(349!666),
611,(1298!76),(121!73),,(935!853),(152!916),,,,,,,,,(349!666),
612,(1297!76),(121!73),,(935!853),(152!916),,,,,,,,,(349!666),
613,(1297!76),(121!73),,(933!853),(152!916),,,,(721!47),,,,,(349!667),
614,(1297!76),(121!73),,(932!853),(152!916),,,,,,,,,(348!666),
615,(1297!76),(121!73),,(932!853),(152!916),,,,,,,,,(349!667),
616,(1297!76),(121!73),,(932!853),(152!916),,,,(873!51),,,,,(349!667),
617,(1297!76),(121!73),,(933!853),(152!916),,,,,,,,,(349!666),
618,(1298!76),(121!73),,(933!853),(152!916),,,,,,,,,(349!666),
619,(1297!76),(121!73),,(933!852),(152!915),,,,,,,,,(349!666),
620,(1297!76),(121!73),,(932!852),(152!916),,,,,,,,,(349!666),
621,(1297!76),(121!72),,(932!852),(152!916),,,,,,,,,(348!666),
622,(1297!76),(121!73),,(932!852),(152!916),,,,,,,,,(348!666),
623,(1297!75),(121!72),,(931!852),(152!916),,,,(870!46),,,,,(348!666),
624,(1298!76),(121!72),,(932!852),(152!916),,,,,,,,,(349!666),
625,(1297!75),(121!72),,(932!852),(152!915),,,,,,,,,(349!666),
626,(1297!75),(121!72),,(931!852),(152!915),,,,(871!46),,,,,(349!666),
627,(1298!75),(121!72),,(931!852),(152!916),,,,,,,,,(349!666),
628,(1298!76),(121!72),,(932!852),(152!916),,,,,,,,,(349!666),
629,(1297!75),(121!73),,(931!853),(152!916),,,,,,,,,(349!666),
630,(1298!76),(121!73),,(930!853),(152!916),,,,,,,,,(349!666),
631,(1298!76),(121!73),,(930!852),(152!916),,,,,,,,,(349!666),
632,(1297!77),(121!73),,(928!853),(152!916),,,,(873!49),,,,,(349!667),
633,(1298!76),(121!73),,(928!853),(152!916),,,,,,,,,(349!666),
634,(1298!76),(121!73),,(928!852),(152!916),,,,(868!47),,,,,(349!666),
635,(1297!77),(121!73),,(927!853),(152!916),,,,(867!47),,,,,(348!666),
636,(1297!76),(121!73),,(927!853),(152!916),,,,,,,,,(349!666),
637,(1297!76),(121!73),,(925!853),(152!916),,,,(871!47),,,,,(348!667),
638,(1297!76),(121!73),,(924!853),(152!916),,,,,,,,,(348!667),
639,(1297!75),(121!73),,(924!853),(151!916),,,,,,,,,(348!666),
640,(1297!76),(121!72),,(924!853),(152!916),,,,,,,,,(349!666),
641,(1297!75),(121!72),,(924!853),(152!916),,,,(869!46),,,,,(349!666),
642,(1298!75),(121!72),,(923!853),(152!916),,,,(869!46),,,,,(349!666),
643,(1298!76),(121!73),,(923!853),(152!916),,,,,,,,,(349!667),
644,(1297!76),(121!73),,(922!853),(152!916),,,,,,,,,(349!666),
645,(1298!75),(121!73),,(923!853),(152!916),,,,,,,,,(349!666),
646,(1297!76),(121!73),,(922!854),(152!916),,,,,,,,,(349!667),
647,(1298!76),(121!73),,(921!854),(152!916),,,,,,,,,(349!667),
648,(1297!77),(121!73),,(921!853),(152!916),,,,(870!47),,,,,(348!667),
649,(1297!76),(121!73),,(921!854),(153!916),,,,(871!47),,,,,(349!667),
650,(1297!76),(121!73),,(920!854),(152!916),,,,(726!48),,,,,(349!667),
651,(1297!76),(121!73),,(919!854),(152!916),,,,,,,,,(349!667),
