frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12,ID_13,ID_14
71,(53!399),(65!444),(1107!486),(1324!673),(206!772),,,,,,,,,
72,(55!398),(64!444),(1107!485),(1324!674),(206!772),,,,,,,,,
73,(56!396),(65!444),(1108!483),(1324!674),(206!772),,,,,,,,,
74,(55!397),(65!444),(1107!481),(1324!673),(205!772),,,,,,,,,
75,(55!396),(65!444),(1108!479),(1324!673),(206!772),,,,,,,,,
76,(55!397),(65!444),(1108!478),(1324!674),(205!772),,,,,,,,,
77,(55!396),(65!444),(1110!477),(1324!673),(206!771),,,,,,,,,
78,(53!394),(65!444),(1111!477),(1324!673),(206!772),,,,,,,,,
79,(53!395),(65!444),(1111!475),(1324!673),(206!771),,,,,,,,,
80,(53!396),(65!444),(1112!474),(1324!673),(206!771),,,,,,,,,
81,,(65!444),(1113!473),(1324!673),(205!771),,,,,,,,,
82,(54!396),(64!443),(1115!471),(1324!672),(206!770),,,,,,,,,
83,,(65!444),(1116!470),(1324!673),(207!771),,,,,,,(507!47),,
84,,(65!443),(1118!469),(1324!673),(205!771),,(727!992),,,,,(507!46),,
85,,(65!443),(1119!466),(1324!673),(206!771),,,,,,,(508!47),,
86,(52!392),(65!444),(1120!465),(1324!673),(205!771),,,,,,,(507!47),,
87,(53!392),(65!444),(1121!464),(1324!673),(205!771),,,,,,,(508!47),,
88,,(65!444),(1122!462),(1324!673),(205!771),,,,,,,(508!47),,
89,,(65!445),(1123!461),(1323!673),(205!771),,,,,,,(508!47),,
90,(53!396),(65!445),(1123!460),(1323!674),(205!772),,,,,,,(507!47),,
91,,(65!445),(1124!458),(1323!674),(205!771),,,,,,,(507!47),,
92,(53!395),(65!445),(1125!458),(1323!674),(205!772),,,,,,,(508!47),,
93,(53!397),(65!444),(1125!457),(1323!673),(205!772),,,,,,,(507!47),,
94,(54!395),(65!444),(1126!456),(1324!673),(206!771),,,,,,,(507!47),,
95,(54!396),(65!444),(1126!456),(1324!673),(206!772),,,,,,,(507!47),,
96,(53!396),(64!444),(1126!455),(1323!673),(206!771),,,,,,,(507!47),,
97,(53!396),(64!443),(1126!455),(1323!673),(205!771),,,,,,,(507!46),,
98,(53!395),(64!443),(1126!454),(1323!673),(205!771),,,,,,,(507!46),,
99,(53!395),(64!443),(1126!454),(1323!672),(205!770),,,,,,,(507!45),,
100,(54!394),(64!443),(1126!454),(1324!672),(206!770),,,,,,,(507!45),,
101,(54!394),(64!443),(1126!454),(1324!673),(205!770),,,,,,,(507!46),,
102,(54!395),(64!443),(1126!454),(1324!673),(205!770),,,,,,,(507!45),,
103,(53!394),(64!443),(1126!454),(1323!672),(206!770),,,,,,,(507!46),,
104,,(64!443),(1126!454),(1324!672),(206!770),,,,,,,(507!46),,
105,(55!394),(64!443),(1126!455),(1324!673),(206!771),,,,,,,(507!46),,
106,(54!395),(64!443),(1126!454),(1324!673),(205!771),,,,,,,(508!46),,
107,(55!395),(64!443),(1127!455),(1323!673),(206!771),(1347!882),,,,,,(507!46),,
108,(54!395),(64!444),(1127!454),(1324!673),(206!771),,,,,,,(507!47),,
109,(54!393),(64!444),(1127!454),(1324!674),(205!771),,,,,,,(507!47),,
110,(55!396),(64!444),(1127!454),(1324!673),(205!771),,,,,,,(508!47),,
111,(55!395),(64!444),(1127!454),(1324!673),(205!771),(1347!880),,,,,,(508!47),,
112,(54!394),(64!444),(1127!454),(1323!673),(205!771),,,,,,,(508!47),,
113,(54!395),(64!444),(1127!455),(1324!673),(207!771),,,,,,,(508!47),,
114,,(64!443),(1127!454),(1324!673),(205!771),,,,,,,(508!47),,
115,(53!393),(64!444),(1127!454),(1324!673),(205!771),,,,,,,(508!46),,
116,,(64!444),(1126!454),(1323!673),(204!771),,,,,,,(507!46),,
117,(54!394),(64!443),(1127!453),(1324!672),(205!770),,,,,,,(507!46),,
118,(54!394),(64!443),(1127!453),(1324!672),(207!770),,,,,,,(507!45),,
119,(54!393),(64!443),(1126!453),(1323!671),(205!770),,,,,,,(507!46),,
120,(55!394),(64!443),(1127!453),(1323!672),(204!770),(1348!871),(724!1007),,,,,(507!46),,
121,(55!394),(65!443),(1127!453),(1323!672),(205!770),(1348!870),(724!1007),,,,,(507!46),,
122,(56!394),(65!443),(1128!453),(1324!672),(205!770),(1348!869),(724!1007),,,,,(507!46),,
123,(55!395),(64!444),(1127!453),(1324!673),(205!771),(1347!869),(724!1008),,,,,(507!47),,
124,(55!394),(65!443),(1128!453),(1324!672),(205!770),(1348!868),,,,,,(507!46),,
125,(55!394),(64!444),(1127!453),(1324!672),(205!771),(1348!868),(724!1009),,,,,(507!47),,
126,(55!395),(65!444),(1127!454),(1324!673),(204!771),(1348!868),(724!1009),,,,,(507!48),,
127,(55!395),(65!444),(1127!454),(1323!673),(204!771),(1347!867),,,,,,(507!48),,
128,(55!395),(65!444),(1127!454),(1324!673),(205!771),(1347!867),(725!1005),,,,,(507!48),,
129,(55!395),(65!444),(1127!454),(1324!673),(205!771),(1347!866),(724!1011),,,,,(507!48),,
130,(55!395),(64!444),(1127!453),(1324!672),(205!771),(1348!865),(724!1011),,,,,(507!47),,
131,(55!395),(65!444),(1128!454),(1324!673),(205!771),(1348!865),,,,,,(507!47),,
132,(55!395),(64!444),(1127!454),(1324!673),(205!771),(1348!863),(723!1012),,,,,(507!47),,
133,(55!395),(64!444),(1127!454),(1324!673),(205!771),(1348!863),(723!1011),,,,,(507!47),,
134,(55!395),(64!444),(1127!453),(1324!672),(205!770),(1347!861),(724!1006),,,,,(507!47),,
135,(55!395),(64!444),(1127!454),(1324!672),(205!770),(1347!861),(723!1011),,,,,(507!47),,
136,(55!395),(64!443),(1127!453),(1324!672),(205!770),(1347!861),(723!1012),,,,,(507!46),,
137,(55!395),(65!443),(1127!453),(1324!672),(207!770),(1348!861),,,,,,(507!46),,
138,(55!395),(65!443),(1127!453),(1324!672),(205!770),(1347!860),(724!1013),,,,,(507!47),,
139,(55!395),(65!443),(1127!453),(1324!672),(205!770),(1347!859),(725!1007),,,,,(508!46),,
140,(54!395),(64!443),(1127!453),(1324!672),(205!770),(1348!859),,,,,,(507!47),,
141,(54!395),(65!444),(1127!453),(1324!672),(206!770),(1347!858),,,,,,(507!48),,
142,(55!395),(65!444),(1127!454),(1324!673),(206!771),(1348!857),,,,,,(507!47),,
143,(54!395),(64!444),(1127!453),(1324!672),(205!770),(1348!856),,,,,,(507!47),,
144,(55!395),(65!444),(1127!454),(1324!673),(206!771),(1348!855),,,,,,(507!47),,
145,(55!396),(64!444),(1127!454),(1324!673),(205!771),(1348!854),,,,,,(507!47),,
146,(55!396),(65!444),(1127!454),(1324!673),(207!771),(1348!854),,,,,,(508!47),,
147,(54!396),(64!444),(1127!454),(1324!673),(206!771),(1348!852),,,,,,(508!47),,
148,(55!395),(64!444),(1127!454),(1324!673),(205!771),(1347!851),,,,,,(507!47),,
149,(54!395),(64!443),(1127!454),(1324!673),(206!771),(1347!850),,,,,,(507!47),,
150,(54!395),(64!443),(1127!454),(1324!673),(205!771),(1347!849),,,,,,(507!47),,
151,(54!395),(64!443),(1127!454),(1324!673),(206!771),(1347!848),,,,,,(508!47),,
152,(55!395),(65!443),(1127!453),(1324!672),(207!771),(1348!847),,,,,,(508!47),,
153,(55!395),(64!443),(1128!453),(1324!672),(206!770),(1348!847),,,,,,(508!47),,
154,(54!395),(64!443),(1127!453),(1324!672),(207!770),(1348!846),,,,,,(508!47),,
155,(55!395),(64!443),(1128!453),(1324!672),(207!770),(1348!846),,,,,,(508!47),,
156,(54!395),(65!443),(1128!453),(1324!672),(207!770),(1348!845),,,,,,(508!47),,
157,(54!395),(64!443),(1127!453),(1324!672),(206!770),(1348!845),,,,,,(508!48),,
158,(54!395),(64!443),(1127!453),(1324!672),(207!771),(1348!845),,,,,,(508!48),,
159,(54!395),(64!443),(1127!453),(1324!673),(207!771),(1348!844),,,,,,(508!48),,
160,(54!396),(64!444),(1127!454),(1324!673),(206!771),(1347!842),,,,,,(508!48),,
161,(54!396),(64!443),(1127!454),(1324!673),(207!771),(1347!842),,,,,,(508!48),,
162,(55!396),(65!444),(1128!453),(1324!673),(206!771),(1348!841),,,,,,(507!48),,
163,(55!396),(64!444),(1127!453),(1324!673),(206!771),(1348!840),,,,,,(508!48),,
164,(54!395),(64!444),(1127!452),(1324!673),(207!771),(1348!838),,,,,,(508!48),,
165,(55!396),(64!444),(1127!450),(1324!673),(207!771),(1348!838),,,,,,(508!48),,
166,(55!395),(64!444),(1128!449),(1324!673),(207!771),(1347!837),,,,,,(508!48),,
167,(54!395),(64!444),(1128!448),(1324!673),(207!771),(1348!836),,,,,,(508!47),,
168,(55!395),(64!444),(1128!446),(1324!673),(207!771),(1348!834),,,,,,(508!47),,
169,(55!395),(64!443),(1127!445),(1324!672),(207!771),(1348!832),,,,,,(507!47),,
170,(54!395),(64!443),(1126!443),(1324!672),(206!770),(1347!831),,,,,,(508!47),,
171,(55!395),(65!443),(1127!442),(1324!672),(207!770),(1346!829),,,,,,(507!47),,
172,(55!395),(65!443),(1127!440),(1324!672),(207!770),(1347!828),,,,,,(508!47),,
173,(55!395),(65!443),(1126!439),(1324!671),(207!770),,,,,,,(508!46),,
174,(55!395),(65!443),(1126!437),(1324!672),(207!770),(1348!826),,,,,,(507!46),,
175,(55!395),(65!443),(1125!436),(1324!672),(207!770),(1347!825),,,,,,(508!46),,
176,(55!395),(64!443),(1126!435),(1324!672),(207!771),(1347!823),,,,,,(508!47),,
177,(54!395),(64!443),(1125!434),(1324!672),(207!770),(1347!821),,,,,,(507!47),,
178,(55!395),(64!443),(1125!433),(1324!672),(207!771),(1347!820),,,,,,(507!47),,
179,(55!395),(65!443),(1126!432),(1324!672),(207!771),(1347!819),,,,,,(508!48),,
180,(54!396),(64!444),(1125!431),(1324!672),(207!771),(1347!817),,,,,,(507!48),,
181,(54!395),(64!444),(1124!428),(1324!672),(207!771),(1347!815),,,,,,(507!48),,
182,(54!396),(64!444),(1124!427),(1323!673),(207!771),(1347!815),,,,,,(507!48),,
183,(54!395),(64!444),(1125!425),(1324!673),(207!771),(1347!813),,,,,,(507!48),,
184,(54!395),(64!444),(1125!423),(1324!673),(207!771),(1346!811),,,,,,(507!48),,
185,(54!395),(64!444),(1125!422),(1324!672),(207!771),(1346!809),,,,,,(507!48),,
186,(54!395),(64!444),(1126!421),(1324!673),(207!771),(1347!809),,,,,,(507!48),,
187,(54!395),(64!444),(1126!419),(1324!672),(207!771),(1347!808),,,,,,(507!48),,
188,(54!395),(64!444),(1126!419),(1323!672),(207!771),(1347!808),,,,,,(507!48),,
189,(54!395),(64!444),(1127!419),(1324!672),(207!771),(1347!807),,,,,,(507!47),,
190,(55!395),(65!443),(1128!419),(1324!672),(207!771),(1347!806),,,,,,(508!47),,
191,(54!395),(64!443),(1127!418),(1324!672),(207!770),(1347!805),,,,,,(507!47),,
192,(55!395),(64!443),(1127!418),(1324!672),(207!770),(1347!805),,,,,,(507!47),,
193,(55!395),(64!443),(1127!418),(1324!672),(207!770),(1347!805),,,,,,(507!47),,
194,(54!395),(64!443),(1129!416),(1323!672),(207!770),(1346!804),,,,,,(507!47),,
195,(54!395),(64!443),(1129!415),(1324!672),(207!771),(1347!803),,,,,,(507!47),,
196,(54!395),(64!443),(1129!414),(1324!673),(207!771),(1347!802),,,,,,(507!47),,
197,(54!395),(63!444),(1131!412),(1323!672),(207!771),(1346!802),,,,,,(507!47),,
198,(54!395),(64!443),(1132!410),(1324!672),(207!771),(1347!801),,,,,,(507!47),,
199,(54!395),(64!444),(1132!409),(1324!673),(207!771),(1347!801),,,,,,(507!48),,
200,(54!395),(65!444),(1133!408),(1324!673),(207!771),(1347!801),,,,,,(507!48),,
201,(54!396),(65!444),(1134!407),(1324!673),(207!771),(1347!801),,,,,,(508!47),,
202,(54!396),(64!444),(1135!406),(1324!672),(207!771),(1347!800),,,,,,(508!48),,
203,(54!395),(64!444),(1135!406),(1324!673),(207!771),(1347!800),,,,,,(508!47),,
204,(54!395),(64!444),(1136!405),(1324!673),(207!771),(1347!801),,,,,,(507!48),,
205,(54!395),(64!444),(1136!404),(1324!672),(207!771),(1347!801),,,,,,(507!48),,
206,(54!395),(64!444),(1137!402),(1324!672),(206!770),(1347!800),,,,,,(507!47),,
207,(54!395),(64!444),(1139!401),(1324!672),(206!770),(1347!800),,,,,,(507!47),,
208,(54!394),(64!444),(1139!399),(1324!672),(206!770),(1347!800),,,,,,(507!47),,
209,(54!394),(64!443),(1139!398),(1324!672),(206!770),(1347!799),,,,,,(507!47),,
210,(54!394),(65!444),(1141!397),(1324!672),(207!770),(1347!799),,,,,,(507!47),,
211,(54!395),(65!444),(1141!396),(1324!672),(207!770),(1347!800),,,,,,(507!47),,
212,(55!395),(64!444),(1143!394),(1324!672),(206!771),(1347!800),,,,,,(507!47),,
213,(54!395),(64!444),(1145!392),(1323!672),(206!771),(1346!800),,,,,,(507!47),,
214,(54!395),(64!444),(1146!389),(1324!672),(206!770),(1346!800),,,,,,(507!48),,
215,(54!395),(64!444),(1148!388),(1323!672),(206!771),(1346!800),,,,,,(507!47),,
216,(54!395),(64!444),(1150!386),(1323!673),(206!771),(1346!801),,,,,,(507!48),,
217,(54!395),(64!444),(1152!384),(1323!673),(206!771),(1346!801),,,,,,(507!49),,
218,(55!395),(65!444),(1154!383),(1324!673),(206!771),(1346!801),,,,,,(507!48),,
219,(54!395),(64!444),(1155!382),(1323!673),(206!771),(1346!801),,,,,,(507!48),,
220,(54!396),(64!445),(1157!381),(1324!673),(206!771),(1347!801),,,,,,(507!48),,
221,(54!395),(64!444),(1158!380),(1323!672),(206!771),(1347!801),,,,,,(507!48),,
222,(55!395),(65!444),(1160!379),(1324!672),(207!771),(1347!801),,,,,,(507!48),,
223,(54!395),(64!444),(1161!378),(1324!672),(207!771),(1347!801),,,,,,(507!48),,
224,(55!395),(64!444),(1162!377),(1324!672),(207!771),(1347!801),,,,,,(508!48),,
225,(55!395),(64!444),(1163!376),(1324!672),(207!770),(1347!801),,,,,,(508!47),,
226,(55!395),(64!444),(1165!375),(1324!672),(206!770),(1347!801),,,,,,(507!47),,
227,(55!395),(65!443),(1166!375),(1324!672),(207!770),(1347!801),,,,,,(507!47),,
228,(55!394),(64!443),(1168!375),(1324!672),(207!770),(1347!800),,,,,,,(714!1019),
229,(55!395),(65!444),(1169!374),(1324!672),(207!770),(1346!801),,,,,,(507!47),(713!1020),
230,(55!395),(65!444),(1171!373),(1324!672),(207!770),(1346!800),,,,,,(507!47),(713!1020),
231,(55!394),(65!443),(1173!371),(1324!672),(207!770),(1346!800),,,,,,(507!47),(713!1020),
232,(56!394),(64!444),(1175!370),(1324!672),(207!770),(1346!801),,,,,,(507!47),(713!1020),
233,(56!395),(65!444),(1177!369),(1324!672),(207!771),(1346!801),,,,,,(507!47),(712!1020),
234,(55!395),(65!445),(1178!369),(1324!673),(207!771),(1346!801),,,,,,(508!48),(711!1020),
235,(55!395),(65!445),(1179!368),(1324!673),(207!771),(1346!801),,,,,,(508!48),(711!1020),
236,(56!395),(65!444),(1180!368),(1324!672),(207!771),(1346!801),,,,,,(508!48),,
237,(55!395),(65!444),(1181!367),(1324!673),(207!771),(1346!801),,,,,,(507!48),,
238,(56!395),(65!444),(1181!367),(1324!672),(207!771),(1346!801),,,,,,(508!47),(710!1020),
239,(54!395),(65!444),(1181!366),(1324!672),(207!771),(1346!800),,,,,,,,
240,(55!395),(65!445),(1181!367),(1324!673),(207!771),(1346!801),,,,,,(507!49),(709!1020),
241,(56!395),(65!444),(1182!366),(1324!672),(207!770),(1346!800),,,,,,,,
242,(56!395),(65!444),(1182!366),(1324!672),(207!770),(1348!801),,,,,,(508!48),,
243,(56!395),(65!444),(1183!366),(1324!672),(207!771),(1346!800),,,,,,(508!48),(711!1021),
244,(56!394),(65!444),(1183!365),(1324!672),(207!771),(1346!800),,,,,,(508!48),(710!1021),
245,(56!394),(65!444),(1184!364),(1324!672),(207!770),(1346!800),,,,,,(508!48),(708!1021),
246,(56!394),(65!444),(1184!364),(1324!672),(207!770),(1346!800),,,,,,,,
247,(55!395),(65!444),(1184!364),(1323!672),(207!770),(1346!801),,,,,,(507!48),(707!1020),
248,(55!395),(65!444),(1185!363),(1324!672),(207!770),(1346!800),,,,,,(507!48),,
249,(55!395),(65!444),(1185!363),(1323!672),(206!771),(1346!801),(508!1039),,,,,(507!48),(710!1022),(1346!933)
250,(55!395),(65!444),(1185!363),(1323!672),(206!770),(1345!801),,,,,,,(707!1020),(1347!929)
251,(55!395),(65!445),(1186!363),(1323!673),(206!771),(1345!801),,,,,,(507!47),(707!1021),(1347!929)
252,(55!396),(65!445),(1185!364),(1323!673),(206!771),(1345!802),,,,,,(507!48),,
253,(55!395),(65!444),(1186!363),(1323!673),(207!771),(1345!801),,,,,,(507!49),,(1347!928)
254,(55!395),(65!444),(1186!363),(1323!673),(207!771),(1345!801),,,,,,(507!48),(394!1037),(1347!928)
255,(55!395),(65!444),(1186!364),(1323!673),(206!771),(1345!801),,,,,,(508!49),(397!1037),(1347!927)
256,(55!395),(65!444),(1186!364),(1324!673),(206!771),(1345!801),,,,,,(508!48),(404!1036),(1347!927)
257,(54!395),(65!445),(1186!364),(1323!673),(206!771),(1345!801),,,,,,(507!48),(403!1037),(1346!926)
258,(55!395),(65!444),(1186!364),(1323!673),(206!771),(1345!801),,,,,,(508!47),,(1346!925)
259,(55!395),(65!444),(1186!363),(1324!672),(207!770),(1345!801),,,,(709!1021),,(508!48),,(1347!923)
260,(54!395),(65!444),(1186!363),(1324!672),(206!770),(1345!801),,,,(708!1021),,(508!48),,(1346!923)
261,(55!395),(65!444),(1186!363),(1323!672),(207!770),(1345!801),,,,(706!1020),,(508!47),,(1346!921)
262,(54!395),(65!445),(1186!363),(1324!672),(207!771),(1345!801),,,,(708!1021),,(508!48),,(1346!920)
263,(53!395),(65!444),(1186!363),(1323!672),(207!770),(1345!801),,,,(709!1021),,(507!47),,(1346!919)
264,(54!394),(65!444),(1186!363),(1324!672),(207!770),(1346!801),,,,(706!1020),,(508!47),,(1346!918)
265,(53!395),(65!444),(1186!363),(1323!672),(207!770),(1345!801),,,,,,(507!48),,(1347!917)
266,(53!394),(65!444),(1186!363),(1323!672),(206!770),(1345!801),,,,,,(507!48),,(1346!916)
267,(53!395),(65!444),(1186!363),(1323!672),(206!771),(1345!801),,,,(704!1020),,(507!47),,(1346!916)
268,(53!394),(65!444),(1186!363),(1323!672),(206!770),(1345!801),,,,,,(507!48),,(1347!914)
269,(53!395),(65!445),(1186!363),(1323!672),(206!771),(1345!801),,,,,,(507!48),,(1347!913)
270,(53!395),(65!445),(1186!363),(1323!673),(206!771),(1345!801),,,,,,(507!48),,(1347!913)
271,(53!395),(65!445),(1186!364),(1323!673),(206!771),(1345!802),,,,,,(507!49),,(1347!912)
272,(54!395),(64!445),(1186!364),(1323!673),(206!771),(1345!802),,,,,,(507!49),,(1347!911)
273,(54!395),(65!445),(1186!364),(1323!673),(206!771),(1345!802),,,,,,(507!49),,(1347!909)
274,(54!395),(65!445),(1186!364),(1323!673),(206!771),(1345!802),,,,,,(507!48),,(1347!909)
275,(53!396),(65!445),(1186!364),(1323!673),(206!771),(1345!802),,,,,,(507!49),,(1347!907)
276,(54!395),(65!444),(1186!364),(1324!673),(206!771),(1345!802),,,,,,(508!48),,(1348!907)
277,(53!395),(65!444),(1186!364),(1324!673),(207!771),(1345!801),,,,,,(508!48),,(1347!905)
278,(53!395),(65!444),(1186!363),(1323!672),(206!770),(1345!801),,,,(701!1019),,(508!48),,(1347!904)
279,(53!395),(65!445),(1186!363),(1323!672),(206!771),(1345!801),,,,,,(508!48),,(1347!903)
280,(53!394),(65!444),(1186!363),(1324!672),(206!770),(1345!801),,,,,,(508!47),,(1347!901)
281,(53!394),(65!445),(1186!363),(1323!672),(206!770),(1345!801),,,,,,(508!47),,(1347!900)
282,(54!394),(67!446),(1186!363),(1324!672),(206!770),(1345!801),,,,,,(508!48),,(1347!899)
283,(53!395),(68!449),(1186!363),(1323!673),(206!771),(1345!801),,,,,,(508!48),,(1347!897)
284,(54!395),(68!451),(1186!363),(1324!673),(206!771),(1345!801),,,,,,(508!48),,(1347!898)
285,(53!395),(67!450),(1186!363),(1323!673),(206!771),(1345!801),,,,(698!1019),,(508!48),,(1347!896)
286,(54!395),(67!449),(1186!363),(1324!673),(207!771),(1345!801),,,,(698!1020),,(508!48),,
287,(53!395),(66!448),(1186!363),(1324!673),(206!771),(1345!802),,,,,,(507!48),,(1347!893)
288,(54!395),(67!448),(1186!363),(1323!673),(206!771),(1345!802),,,,,,(507!48),,(1347!892)
289,(53!395),(67!448),(1186!363),(1323!673),(206!771),(1345!802),,,,,,(507!48),,(1346!890)
290,(54!395),(67!448),(1186!364),(1323!673),(206!771),(1345!802),,,,,,(507!49),,(1346!888)
291,(54!395),(67!448),(1186!364),(1323!673),(206!771),(1345!802),,,,(696!1019),,(508!49),,(1346!888)
292,(54!395),(67!448),(1186!364),(1324!673),(206!771),(1345!803),,,,,,(507!49),,(1346!884)
293,(54!395),(67!448),(1186!364),(1324!673),(206!771),(1345!802),,,,(696!1019),,(507!49),,(1346!885)
294,(53!395),(66!448),(1186!364),(1323!673),(206!771),(1345!802),,,,(695!1019),,(507!49),,(1346!884)
295,(54!395),(67!448),(1186!364),(1324!673),(206!771),(1345!802),,,,(695!1019),,(507!48),,(1346!883)
296,,(66!447),(1186!363),(1324!673),(206!771),(1345!802),,,,(694!1019),,(508!48),,(1346!882)
