frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14
282,,(1352!812),,(99!466),(1331!251),,(485!74),(461!103),(1245!166),(961!773),,(838!843),(435!69),,
283,,(1353!809),,,,,(485!74),(461!103),(1245!165),(961!773),,,(435!68),,
284,,(1352!805),,(103!466),,(1360!298),(485!74),,(1245!165),(839!843),,,(435!68),,
285,,(1355!804),,,(1332!252),(1361!297),(485!73),,(1245!165),(838!842),,,(435!68),,
286,,(1356!803),,(103!465),,(1361!298),(486!73),,(1246!164),(839!842),,,(436!67),,
287,,(1354!800),,(103!465),,,(486!73),,(1245!163),,,,,,
288,,(1356!800),,(100!465),(1330!252),,(486!73),,(1245!164),(839!842),,(962!773),(435!67),,
289,,(1353!800),,(100!465),(1331!253),,(486!73),(461!103),(1245!165),(840!842),,,(435!67),,
290,,(1354!801),,,(1361!297),,(486!73),(461!103),,(962!773),,,(435!67),,(1329!252)
291,,(1355!800),,(100!466),(1361!298),,(486!74),(461!103),(1245!166),(839!843),,,(435!68),,(1329!254)
292,,(1355!799),,,(1360!298),,(486!74),(461!103),(1245!166),(961!774),,,(435!69),,(1329!255)
293,,(1355!797),,(100!466),,,,(460!104),(1245!166),(961!774),,,(435!69),,(1329!255)
294,,(1356!797),,(100!467),,(1360!298),,(460!104),(1245!166),(961!774),,,(435!70),,(1329!256)
295,,(1356!799),,(100!467),,(1359!298),(485!74),(460!104),(1244!166),(961!774),,,(435!69),,(1329!256)
296,,(1355!799),,(100!467),,,(485!74),(460!105),(1244!166),(961!774),,,(435!69),(837!843),(1329!257)
297,,(1355!798),,(100!467),,,(485!75),(459!104),(1245!167),(961!774),,,(435!69),,(1329!257)
298,,(1355!796),,(100!467),,,(485!75),(460!104),(1246!166),(961!774),,,(435!69),,(1328!257)
299,,(1355!794),,(103!466),,(1359!298),(485!74),(460!104),(1246!166),(961!774),,,(435!69),,(1329!256)
300,,(1355!790),,(100!466),,,(485!74),(460!104),(1246!166),(961!774),,,(435!69),,(1329!256)
301,,(1355!789),,(103!466),,(1359!298),(485!73),(460!103),,(961!774),,,(435!68),,(1329!256)
302,,(1355!793),,(100!466),,(1359!298),(485!73),(460!103),(1247!167),(961!773),,,(435!68),,(1330!256)
303,,(1354!793),,(103!465),,(1360!297),(486!73),(460!103),(1248!166),(962!773),,,(435!68),(838!841),(1330!255)
304,,(1355!790),,(103!465),,,(486!72),(460!104),(1248!166),(962!773),,,(436!68),(839!842),(1330!255)
305,,(1354!792),,(103!465),,(1360!297),(486!73),(460!103),(1248!166),(962!773),,,(436!67),(839!841),(1330!255)
306,,(1355!792),,(103!465),,,(486!73),(460!103),(1248!166),,,,(435!67),(839!841),(1330!255)
307,,(1354!793),,(100!466),,,(486!74),(460!104),(1248!166),(962!773),,,(435!68),(839!841),(1330!256)
308,,(1355!792),,(100!466),,,(486!74),(460!104),(1249!167),(962!773),,,(435!68),(840!841),
309,,(1356!792),,(103!466),,,(486!74),,(1248!168),(961!773),,,(435!68),(839!841),(1329!257)
310,,(1354!792),,(103!466),,,(486!75),,(1248!168),,,,(435!68),(839!841),(1359!298)
311,,(1354!793),,(103!467),,,(486!74),(460!107),,(961!774),,,(435!69),(839!841),(1329!259)
312,,(1355!794),,,,,(486!75),(460!107),,(960!775),,,(435!69),,(1330!258)
313,,(1354!792),,,,,(486!75),(460!107),,(960!774),,,,(838!841),(1330!259)
314,,(1354!792),,(100!467),,,(486!75),,,(960!774),,,,(838!841),(1330!259)
315,,(1354!787),,,,,(486!75),(459!108),,(961!774),,,(435!69),(837!841),(1330!259)
316,,(1354!790),,,(1359!297),,(485!75),(459!108),,(960!775),,,(434!68),(837!841),(1329!258)
317,,(1355!784),,(99!466),,,(485!74),,,(960!774),,,(434!68),(837!840),(1329!259)
318,,(1354!783),,(99!466),,,(485!73),,,,,,(434!68),(837!839),(1330!258)
319,,(1356!782),,(103!465),,,(485!73),,(1248!171),(960!773),,,(434!68),(838!839),(1331!258)
320,,(1355!783),,(102!465),,,(485!73),,(1249!171),,,,(435!68),,(1332!257)
321,,(1355!781),,(103!465),,,(485!73),,(1249!171),(960!773),,,(435!66),(837!838),(1332!257)
322,,(1355!782),,(102!465),,,(485!73),,,(960!772),,,(460!107),,(1331!257)
323,,(1355!780),,,,,(486!72),(435!66),(1249!172),(961!773),,,(461!107),(837!836),(1332!256)
324,,(1355!778),,(103!465),,,(485!73),(435!67),(1249!173),(961!773),,,(461!107),(837!836),(1332!256)
325,,(1354!781),,(103!465),,,(486!73),(435!67),,(961!773),,,(462!107),(836!831),(1332!257)
326,,(1355!781),,(103!465),,,(486!73),(435!67),,(961!773),,,,(837!833),(1333!257)
327,,(1355!777),,(103!466),,,(486!73),(435!67),,(961!774),,,(466!113),(837!832),(1333!258)
328,,(1355!779),,,,,(486!73),(435!68),(1249!175),(961!774),,,(466!112),,(1333!258)
329,,(1355!779),,(100!466),,,(485!74),(435!68),(1249!175),(960!774),,,(466!112),(835!835),(1333!258)
330,,(1355!777),,,,,(485!74),(435!68),(1249!176),(960!775),,,(465!113),(836!836),(1334!259)
331,,(1356!777),,(100!467),,,(486!75),(435!68),(1249!176),(960!775),,,(466!113),(836!836),(1334!259)
332,,(1356!776),,(100!467),,,(486!75),(435!69),(1249!177),(960!775),,,(466!113),(836!836),(1333!259)
333,,(1355!774),,,,,(485!75),(434!68),(1249!177),,,,(465!113),(836!837),(1333!259)
334,,(1356!773),,,,,(485!75),(434!68),(1248!177),,,,(465!112),(836!838),(1333!260)
335,,(1356!772),,,,,(485!74),,(1248!176),,,,(465!113),(836!838),(1332!260)
336,,(1356!771),,(100!466),,,(485!73),,(1248!175),(958!774),,,(465!112),(836!838),(1332!259)
337,,(1353!769),,(99!466),,,(485!73),,(1248!175),(958!774),,,(461!108),,(1332!259)
338,,(1353!767),,,,,(485!73),(434!67),(1249!174),(958!772),,,(462!107),(835!837),(1332!259)
339,,(1355!768),,(99!465),,,(485!73),(434!67),,(958!772),,,(461!108),(835!836),(1332!259)
340,,(1355!762),,(100!465),,,(485!73),(435!67),(1249!175),(958!772),,,(462!108),(835!836),(1333!260)
341,,(1355!763),,(100!465),,,(485!72),,(1249!174),(958!772),,,(462!107),(834!836),(1332!259)
342,,(1355!762),,(102!465),,,(485!72),,,(958!772),,,(462!107),(834!836),(1332!260)
343,,(1354!768),,(100!465),,(1360!293),(485!73),,,(959!772),,,(462!108),(834!836),(1332!260)
344,,(1355!762),,(100!465),,(1359!293),(486!73),,(1250!176),(959!772),,,(462!108),(834!836),(1332!260)
345,,(1355!768),,(99!466),,,(485!73),,(1250!177),,,,(462!109),(833!837),(1331!261)
346,,(1355!767),,(99!466),,,(485!74),,(1250!176),(959!773),,,(462!109),(833!837),(1331!261)
347,,(1353!762),,(100!466),,,(485!74),,(1250!179),,,,,(833!837),(1331!262)
348,,(1354!761),,,,,(485!74),(434!69),(1251!179),(959!774),,,,(833!837),(1331!262)
349,,(1353!760),,(99!467),,,(485!74),(434!69),(1250!179),,,,,(832!838),(1331!262)
350,,(1353!760),,(99!467),,,(485!75),(435!69),(1253!179),,,,,,(1331!263)
351,,(1353!760),,(99!467),,,(485!75),(434!69),(1252!180),(959!774),,,,(832!838),(1331!262)
352,,(1354!758),,(99!467),,,(485!75),(434!69),(1250!180),(959!774),,,(461!110),(832!838),(1331!262)
353,,(1354!758),,(100!466),,,(485!74),(435!69),(1252!179),(959!773),,,,(833!837),
354,,(1354!758),,(100!466),,,(485!74),(434!68),(1251!181),(959!773),,,,(833!837),(1331!261)
355,,(1354!757),,(99!466),,,(485!74),,(1253!181),(959!773),,,,(833!837),
356,,(1355!754),,(100!466),,(1359!295),(485!73),(434!68),(1252!178),,,,,(833!836),
357,,(1356!753),,(100!465),,(1331!261),(485!73),(435!67),(1251!178),(960!772),,,(463!108),(834!836),
358,,(1355!754),,,,,(485!73),,(1252!176),(959!772),,,(463!109),,
359,,(1356!754),,(103!465),,,(485!72),,(1252!176),(960!772),,,,(833!835),
360,,(1354!754),,(102!465),,,(485!73),,,(959!771),,,(463!109),,
361,,(1355!750),,,,,(486!73),,,(959!771),,,(463!109),(833!836),(1331!257)
362,,(1355!751),,(99!466),,,(485!73),,,(959!772),,,,,
363,,(1355!753),,(99!466),,,(485!73),,,(832!836),,,,,(1332!258)
364,,(1355!750),,(102!466),(1359!293),,(485!73),,(1252!178),(831!836),,,(463!110),(959!773),(1331!257)
365,,(1355!752),,(100!466),(1359!293),,,,(1252!179),,,,(460!107),,
366,,(1355!749),,,(1331!261),,(485!74),,,(831!837),,,(464!110),(959!773),
367,,(1356!749),,,(1359!294),,,,,(831!836),,,(464!111),(959!773),
368,,(1355!748),,(100!467),(1331!262),,(486!74),,(1251!181),(831!836),,,(464!111),(959!774),
369,,(1355!747),,(100!467),(1331!262),,(485!74),,(1251!183),(831!836),,,,,
370,,(1355!748),,(100!467),(1359!294),,(485!74),,,(830!836),,,,(959!774),
371,,(1354!746),,(100!467),(1331!264),,(460!108),,,,,,,,
372,,(1355!746),,,(1331!271),,(485!74),,,,,,,,
373,,(1353!745),,(99!466),(1331!271),,,,(1253!179),(829!835),,,,(958!772),
374,,(1355!746),,(99!466),(1333!264),,,,,(830!835),,,,(959!772),
375,,(1355!745),,(99!465),(1332!263),,,,(1253!178),(830!834),,,(485!73),(959!772),
376,,(1355!744),,,(1332!264),,,,(1253!178),(830!834),,,(485!73),(959!772),(1359!293)
377,,(1355!743),,(102!465),,,,,(1254!178),(830!834),,,(485!73),(959!772),(1359!293)
378,,(1355!740),,(103!465),,,,,(1254!178),(830!834),,,(485!73),(959!772),(1359!293)
379,,(1354!740),,(102!465),,,,,(1254!179),(830!834),,,,(959!772),(1333!265)
380,,(1354!742),,(99!465),,,,,(1254!178),(829!834),,,,,(1359!293)
381,,(1354!738),,(99!466),(1332!270),,,,(1254!179),(829!834),,,(485!73),(959!772),(1359!293)
382,,(1355!738),,,(1333!269),,,(464!110),(1254!179),(829!835),,,(485!74),(959!772),(1359!294)
383,,(1355!736),,(99!466),(1333!270),,,(464!110),(1254!179),(829!834),,,(485!74),(959!773),(1359!294)
384,,(1353!736),,(100!467),(1332!270),,,(464!110),(1254!179),(828!835),,,(485!74),(958!773),(1359!294)
385,,(1354!735),,(100!466),,,(434!68),(464!111),(1254!179),(828!834),,,(485!74),(959!773),(1359!294)
386,,(1355!736),,,,,,,,(828!835),,,(485!74),(958!773),(1359!294)
387,,(1354!735),,(100!466),,,,(464!111),,(828!835),,,(485!74),,(1332!271)
388,,(1354!734),,(100!466),,,,,,(828!834),,,(485!75),(959!773),
389,,(1352!731),,,(1359!294),,(434!68),(464!110),,(828!834),,,(485!74),(958!773),(1333!270)
390,,(1353!731),,(100!466),(1359!294),,,(464!110),,(828!834),,,(485!74),(959!773),(1333!269)
391,,(1353!730),,,(1359!294),,,(464!110),(1254!179),(828!834),,,(485!74),(959!773),(1333!270)
392,,(1355!728),,(102!465),(1359!293),,,,,(828!833),,,(434!67),(959!773),(1333!268)
393,,(1354!728),,(102!465),(1359!293),,,,,(828!833),,,(485!72),(959!772),(1334!268)
394,,(1353!726),,(100!465),(1359!293),,(434!66),(464!109),(1254!179),(828!833),,,(485!73),(959!772),(1334!268)
395,,(1353!725),,(99!465),(1359!293),,,(464!108),(1254!178),(829!833),,,(484!72),(959!772),(1333!268)
396,,(1353!721),,(99!465),(1359!293),,,,(1254!178),(829!833),,,(484!72),(959!772),(1334!268)
397,,(1353!721),,(102!465),(1359!293),,(434!67),,(1254!179),(829!833),,,(485!72),,(1333!275)
398,,(1353!718),,(102!465),(1359!293),,(434!67),(464!109),(1254!179),(828!833),,,(485!73),,(1334!269)
399,,(1351!720),,,(1359!293),,(434!67),(464!109),(1254!179),(828!833),,,(485!73),(959!773),(1334!269)
400,,(1353!717),,(100!466),(1359!293),,,,(1254!179),(828!833),,,(485!73),(959!773),(1334!269)
401,,(1355!717),,(100!466),(1359!294),,,,,,,,(464!110),(958!773),
402,,(1355!718),,(100!467),,,(434!68),,,(828!833),,,(464!111),(959!773),
403,,(1353!718),,(99!467),(1359!295),,(434!69),(484!74),,(828!833),,,(464!111),(958!773),(1334!270)
404,,(1354!717),,(100!467),(1332!276),,,(485!74),,(828!833),,,,(959!774),(1254!180)
405,,(1354!715),,,(1332!276),,,(484!74),,(828!833),,,,(959!773),(1254!180)
406,,(1355!715),,(100!467),(1359!294),,(434!68),(485!74),,(828!832),,,(464!111),(959!773),(1254!180)
407,,(1352!714),,(100!466),(1359!294),,,(485!74),,(828!832),,,(464!111),(959!773),
408,,(1355!711),,(99!467),(1333!272),,,(484!74),(1254!180),(828!832),,,(464!111),(959!773),
409,,(1354!714),,(100!466),(1334!271),,,(485!74),(1359!294),(827!831),,,(464!109),(959!772),
410,,(1354!712),,(99!466),(1359!293),,,(485!73),,(827!830),,,(464!107),(959!772),
411,,(1354!712),,(100!466),(1361!293),,,(485!73),,(827!829),,,(465!110),(960!772),
412,,(1354!714),,(99!465),(1359!293),,(434!66),(485!73),,(827!828),,,(464!107),(960!771),
413,,(1354!712),,(100!465),,,(434!66),(485!72),,(826!828),,,(464!109),(960!771),
414,,(1354!713),,(100!465),(1359!293),,(434!66),,,(827!829),,,(464!107),(960!772),(1254!178)
415,,(1354!712),,(99!465),(1359!293),,(434!66),(485!73),,(826!829),,,(464!107),(960!771),(1254!178)
416,,(1354!712),,(100!465),(1359!293),,(434!66),(485!73),,(826!828),,,(464!107),(960!771),(1331!277)
417,,(1354!713),,(99!466),(1359!293),,,,,(826!829),,,,(961!772),(1331!277)
418,,(1354!713),,(99!466),(1359!294),(1254!179),(434!68),,,(826!828),,,,(960!772),(1332!272)
419,,(1354!711),,(99!466),(1359!294),(1254!180),(464!110),,,(827!828),,,,(960!772),
420,,(1356!714),,(99!467),(1359!294),(1254!180),(485!75),,,,,,(434!69),(961!773),
421,,(1355!711),,(100!467),(1359!294),(1254!180),(485!75),(464!111),,(826!828),,,(435!69),(961!774),
422,,(1354!714),,,(1360!294),,(485!75),,,(826!828),,,,(961!774),(1332!280)
423,,(1354!713),,,(1359!295),,(485!75),,,,,,(434!69),(960!774),(1332!280)
424,,(1354!714),,,(1360!294),,(485!75),,,(827!828),,,(435!69),(960!773),(1333!280)
425,,(1355!714),,(100!467),(1360!294),,(485!75),,,(827!828),,,(435!68),(960!774),(1333!280)
426,,(1355!714),,,(1360!294),(1255!179),(486!74),,,(827!827),,,(461!107),,(1333!279)
427,,(1355!714),,(100!466),(1360!294),(1255!179),(485!74),,,(827!826),,,(434!68),(961!773),(1333!279)
428,,(1355!710),,(100!466),,,(486!73),,,(827!824),,,(435!67),(961!772),(1332!279)
429,,(1355!713),,(100!465),(1361!293),,(486!73),,,(827!827),,,(461!105),(961!771),(1333!278)
430,,(1355!713),,(103!465),(1360!293),,(485!73),,,(827!825),,,(434!67),(961!772),(1332!278)
431,,(1354!712),,(103!465),,,(485!72),(464!109),,(828!824),,,(435!67),(960!771),(1332!277)
432,,(1355!710),,(103!465),(1360!293),(1254!177),(485!72),,,(828!825),,,(434!67),,(1332!278)
433,,(1354!712),,(103!465),,(1254!178),(485!72),,,(827!824),,,(434!67),(959!771),(1332!278)
434,,(1355!711),,(103!465),(1332!278),,(485!73),,,(828!823),,,(435!67),(959!772),(1361!294)
435,,(1355!712),,(100!466),(1254!178),,(485!73),,,(828!824),,,(465!109),(960!772),(1331!279)
436,,(1354!711),,(103!466),,,(485!74),,,(828!824),,,(465!110),(959!773),(1331!279)
437,,(1354!710),,,(1255!180),(1360!294),(485!74),(435!68),,(827!824),,,(465!110),(959!772),(1331!280)
438,,(1354!711),,(100!466),,(1360!294),(485!74),(434!67),,(827!824),,,,(959!773),(1331!279)
439,,(1355!711),,(100!467),(1254!180),(1360!294),(486!74),(464!110),,(828!825),,,,(959!773),(1331!280)
440,,(1354!710),,(100!466),(1254!180),(1359!295),(485!74),(464!110),,(827!824),,,,(959!773),(1331!280)
441,,(1354!709),,(100!467),(1254!180),,(485!74),(465!111),,(827!824),,,(434!69),(959!773),(1331!280)
442,,(1354!709),,,,(1360!294),(485!74),(464!110),,(827!824),,,,(959!773),(1331!280)
443,,(1355!709),,(100!467),,(1360!295),(485!74),,,(828!824),,,,(960!773),(1331!280)
444,,(1354!709),,,,(1360!294),(485!74),(464!110),,(827!824),,,(434!68),(959!772),(1331!280)
445,,(1355!708),,(100!466),,,(485!73),(465!110),,(829!827),,,,(960!772),(1331!279)
446,,(1355!708),,(103!465),(1254!178),,(486!73),(435!67),,(829!822),,,,(960!771),(1361!294)
447,,(1354!708),,(103!465),,(1331!279),(485!73),,,(828!823),,,,(961!771),(1359!294)
448,,(1354!706),,(103!465),(1254!178),(1332!279),(485!72),,,(828!821),,,(464!109),(961!770),(1361!293)
449,,(1356!705),,(103!465),(1254!178),(1332!278),(486!73),,,(828!821),,,(465!109),(961!771),(1361!293)
450,,(1355!704),,(103!465),(1254!178),(1332!279),(485!73),(435!66),,(827!822),,,(465!109),(961!771),
451,,(1354!709),,(103!465),(1254!178),(1331!279),(485!73),,,(826!822),,,,(961!771),
452,,(1354!709),,(103!465),(1254!178),(1331!279),(485!73),(434!68),,(827!822),,,,(961!771),
453,,,,(102!465),(1254!178),(1330!279),(485!73),,,(826!821),,,,(961!771),
454,,,,(102!465),(1254!179),(1330!279),(485!73),,,(825!821),,,,(961!772),
455,,(1352!710),,(99!466),(1254!179),(1330!280),(485!73),,,(825!821),,,,(960!772),(1359!294)
456,,(1352!710),,,(1254!180),(1331!280),(485!74),,,(825!820),,,(464!109),(961!772),(1360!294)
457,,(1352!711),,,,(1330!280),(485!74),,,(825!821),,,(464!110),(961!772),
458,,(1353!711),,(99!467),(1254!180),(1331!280),(485!74),,,(826!822),,,(434!69),(961!773),
459,,(1353!711),,(99!467),(1254!180),(1331!280),(484!75),(464!111),,,,,(434!69),(961!773),(1359!294)
460,,(1353!710),,(100!466),(1254!180),(1331!280),(485!74),(464!111),,,,,(434!69),(826!821),(1359!294)
461,,,,,(1254!180),(1332!280),(485!74),(464!110),,,,,(434!68),(961!773),(1359!294)
462,,(1353!709),,(103!466),(1254!179),(1331!279),(485!73),,,(827!819),,,(434!68),(962!773),
463,,(1353!709),,(103!466),(1254!179),(1331!279),(485!73),(465!110),,,,,(434!67),(962!772),
464,,(1353!708),,(103!465),(1254!179),(1331!279),(485!73),(465!110),,(827!816),,,,(962!772),
465,,,,(103!465),,(1331!279),(485!73),,,(829!814),,,,(963!772),
466,,(1353!707),,(103!465),(1254!178),(1332!279),(485!73),(464!107),,(829!816),,,(435!67),(962!771),
467,,(1353!707),,(103!464),(1254!178),(1332!278),(485!72),(464!106),,(827!816),,,,,
468,,(1353!706),,(100!465),(1254!178),(1332!278),(485!72),(435!67),,(828!815),,,,(962!771),
469,,(1353!706),,(103!465),(1254!178),(1332!279),(485!72),(435!67),,(827!816),,,(464!107),,
470,,,,(100!465),,(1333!279),(485!72),,,(828!814),,,(464!108),(962!771),
471,,(1353!706),,(100!465),,(1333!279),(485!73),(434!67),,(828!813),,,(464!108),(961!771),
472,,(1353!705),,(99!465),(1253!178),(1333!280),(485!73),,,(828!813),,,(464!108),(961!771),
473,,(1353!705),,(100!465),(1253!179),(1334!282),(485!73),,,(829!813),,,(464!108),(961!772),
474,,(1353!706),,(99!466),(1254!180),(1334!283),(485!74),,,(826!813),,,(464!110),(961!772),
475,,(1353!705),,(100!466),,(1334!283),(485!74),(434!69),,(826!813),,,(464!110),(961!772),
476,,(1352!706),,(100!466),(1254!180),(1333!283),(485!74),,,(827!812),,,,(961!772),
477,,(1353!705),,(103!467),(1254!180),(1334!284),,,,(826!814),,,,(961!772),
478,,(1353!705),,,(1254!180),(1334!284),,,,(826!814),,,(465!110),(961!772),
479,,(1353!705),,(103!466),,(1336!287),,,,(828!812),,,(464!110),(962!772),
480,,,,(103!466),,(1336!286),,(435!68),,(828!812),,,(464!110),(962!772),
481,,(1353!704),,(103!465),,(1337!287),,(435!68),,(828!811),,,(464!109),(962!772),
482,,,,(103!465),(1254!178),(1336!286),,(435!68),,(829!811),,,(485!73),(962!772),
483,,,,(103!465),(1254!178),(1334!287),(464!107),(435!67),,(830!811),,,(486!73),(962!771),
484,,,,(103!465),,(1336!287),(465!107),,,(829!811),,,(485!72),(963!771),
485,,(1353!703),,(103!464),,(1335!285),(465!108),,,(830!811),,,(485!75),(961!771),
486,,(1352!702),,,,(1336!286),,,,(830!811),,,(485!75),(962!771),
487,,(1352!702),,,(1254!178),(1337!288),(465!106),(435!67),,(830!811),,,(485!75),(962!771),
488,,(1352!702),,(103!464),(1254!178),(1334!289),(464!106),(434!67),,(829!811),,,(485!72),(962!771),
489,,(1352!704),,(103!465),,(1334!290),(464!109),,,(829!811),,,(485!72),,
490,,(1352!704),,,,(1333!291),(464!109),,,(829!811),,,(485!73),(962!771),
491,,(1352!703),,(102!465),,(1333!291),(464!109),,,(829!811),,,(485!73),,
492,,(1352!703),,(100!465),,(1333!290),(464!109),(434!68),,(829!811),,,(485!73),(960!772),
493,,(1352!703),,(98!466),(1254!179),(1333!289),(464!109),,,(827!810),,,(485!74),,
494,,(1353!704),,(96!467),(1254!179),(1333!291),(464!108),,,(827!810),,,(485!74),(960!772),
495,,(1352!705),,(96!467),,(1330!292),(464!108),,,(828!811),,,(485!74),,
496,,(1352!704),,(99!467),(1254!179),(1333!292),,,,(827!812),,,(485!74),,
497,,(1352!703),,(102!466),,(1336!290),,,,(827!811),,,(485!74),,
498,,(1353!703),,(102!466),,(1337!291),,,,(827!811),,,(485!74),,
499,,(1352!703),,,,(1335!291),,,,(827!811),,,(485!74),,
500,,(1353!703),,(103!465),,(1339!292),,,,(829!809),,,(485!73),(960!770),
501,,(1353!703),,(103!465),,(1337!293),,,,(827!810),,,(485!73),,
502,,(1352!703),,(103!464),,(1337!293),,,,(827!810),,,(486!73),(961!769),(1361!294)
503,,(1353!703),,(103!464),,(1337!292),(464!107),,,(829!809),,,(485!72),(961!770),(1361!293)
504,,(1354!704),,(103!464),,(1337!293),(465!108),,,(828!811),,,(485!72),(961!769),(1361!293)
505,,(1352!704),,(103!465),,(1342!294),(435!67),,,(827!810),,,(486!73),(961!769),
506,,(1353!704),,(103!464),,(1337!294),(435!67),(464!108),,(828!810),,,(486!73),(961!769),
507,,(1353!704),,(103!465),(1254!179),(1339!295),(434!67),,,(827!811),,,(485!73),(961!770),
508,,(1354!704),,(100!466),,(1339!295),,,,,,,(485!73),,
509,,(1353!704),,(103!466),(1255!179),(1339!295),(435!67),,,(828!812),,,(486!74),(962!770),
510,,(1353!705),,(103!466),(1255!180),(1339!296),,,,(828!812),,,(486!74),(961!770),
511,,(1353!704),,,,(1339!296),(464!110),(434!68),,(828!812),,,(485!74),,
512,,(1353!704),,,,(1339!296),(465!108),(435!68),,(827!812),,,(486!74),,
513,,(1353!706),,,(1254!180),(1339!296),,(434!68),,(827!811),,,(486!74),(961!771),
514,,(1353!705),,,(1254!180),(1339!296),,(434!68),,(827!812),,,(486!74),,
515,,(1353!706),,,(1255!180),(1339!296),(464!109),(434!68),,(827!811),,,(486!74),,
516,,(1353!704),,,(1254!180),(1339!296),,(434!68),,(828!811),,,(485!74),,
517,,(1353!705),,,(1254!179),(1339!296),,,,(827!810),,,(485!73),,
518,,(1354!703),,(103!466),(1254!179),(1341!296),,,,(827!810),,,(486!73),,
519,,(1354!703),,(103!465),,(1340!295),,(434!67),,(827!810),,,(486!73),(962!768),
520,,(1354!703),,(103!465),,(1340!295),,(435!67),,(827!809),,,(486!73),(961!768),
521,,(1354!703),,(103!465),(1254!179),(1340!295),,(435!67),,(827!809),,,(486!72),,
522,,(1354!703),,(103!465),,(1340!295),,(435!67),,(827!809),,,(486!72),,
523,,(1353!703),,(103!465),(1255!178),(1341!295),(465!109),(435!67),,(827!809),,,(486!72),,
524,,(1353!703),,(103!466),,(1340!295),(465!108),(434!67),,(827!809),,,(486!73),,
525,,(1353!703),,(103!465),(1254!179),(1340!298),(465!107),(435!67),,(827!809),,,(486!73),,
526,,(1353!704),,(103!466),,(1340!299),,,,(826!810),,,(486!73),,
527,,(1353!704),,(103!466),,(1342!301),,,,(826!809),,,(486!74),,
528,,(1353!704),,(100!466),(1254!179),(1342!301),,(435!68),,(826!810),,,(485!74),,
529,,(1353!704),,(100!467),,(1341!302),,(434!68),,(826!810),,,(485!74),(961!769),
530,,(1353!705),,(95!467),(1254!179),(1342!302),,,,(826!810),,,(485!74),(961!769),
531,,,,(102!468),(1254!180),(1343!304),,(434!69),,(826!811),,,(485!75),(962!770),
532,,,,(103!467),(1254!180),(1341!303),,(434!68),,(826!811),,,(485!74),(962!770),
533,,(1353!705),,(100!467),(1254!180),(1341!303),,(434!68),,(826!810),,,(485!74),(962!769),
534,,(1353!705),,,(1254!180),(1344!304),,(435!68),,,,,(485!74),(962!769),
535,,(1353!705),,(100!466),(1255!180),(1342!304),,(434!68),,(827!812),,,(485!74),(963!769),
536,,(1353!703),,(100!466),(1255!179),(1342!304),,(435!67),,(825!809),,,(486!73),(963!768),
537,,(1353!704),,,(1254!179),(1341!305),,,,(825!809),,,(486!74),,
538,,(1353!704),,(103!465),(1254!179),(1341!305),,(435!67),,(825!808),,,(486!73),,
539,,(1353!704),,(103!465),(1255!179),(1341!306),,(465!108),,(825!808),,,(486!72),,
540,,(1353!703),,,(1254!179),(1341!305),,(434!66),,,,,(485!73),,
541,,(1353!703),,(103!465),(1254!179),(1343!306),,(435!66),,(829!811),,,(486!73),(963!768),
542,,(1353!703),,(103!465),(1254!179),(1343!305),,,,(829!811),,,(486!72),(964!768),
543,,(1353!704),,(103!465),(1254!180),(1341!310),,,,(829!812),,,(486!73),(964!768),
544,,(1353!704),,(103!466),,(1340!307),,(434!67),,(827!809),,,(486!73),(964!769),
545,,(1353!705),,,(1254!181),(1341!308),,(435!68),,(827!809),,,(486!74),(967!769),
546,,(1353!705),,(100!466),(1254!181),(1341!313),,(435!68),,(827!809),,,(486!74),,
547,,(1353!705),,,(1254!181),(1340!312),,(435!68),,(826!810),,,(485!74),(966!770),(1361!299)
548,,(1353!705),,,(1253!182),(1340!309),,(435!68),,(827!810),,,(485!75),(966!770),
549,,(1353!705),,(100!466),(1253!182),(1340!313),(465!107),(434!68),,(829!812),,,(485!74),,(1361!300)
550,,(1352!705),,(103!467),(1253!182),(1340!313),,,,,,,(485!74),,(1360!300)
551,,(1353!705),,,(1253!182),(1342!310),,,,(828!812),,,(485!74),,(1360!299)
552,,(1353!705),,,(1253!182),(1340!313),,,,,,,(485!74),,(1360!299)
553,,(1353!704),,(103!466),(1253!182),(1341!311),,,,(826!808),,,(485!74),,(1361!300)
554,,(1353!704),,(103!465),(1253!182),(1340!311),,,,,,,(486!74),,(1361!299)
555,,(1353!704),,(103!465),(1253!182),(1339!316),,,,(826!807),,,(485!73),,(1361!299)
556,,(1353!704),,(103!465),(1253!182),(1339!314),,(435!67),,(827!807),,,(486!73),,(1361!299)
557,,,,,(1254!182),(1338!314),,(435!67),,(826!807),,,(486!73),,(1361!296)
558,,(1353!703),,(103!465),(1254!182),(1340!315),,(435!67),,(827!806),,,(486!73),(964!767),
559,,(1353!704),,(104!465),(1254!182),(1338!316),,(435!67),,(827!805),,,(486!73),(964!768),
560,,(1352!704),,(103!465),(1253!182),(1339!316),,(434!67),,(833!805),,,(486!73),(964!768),
561,,(1353!704),,,(1253!182),(1339!317),,,,(830!806),,,(486!73),(964!768),
562,,(1352!704),,,(1253!182),(1342!318),,,,(826!805),,,(486!73),(963!768),
563,,(1353!705),,(103!466),(1253!182),(1340!318),(465!109),(435!68),,(827!806),,,(486!73),,(1361!299)
