frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_14,ID_15,ID_16,ID_17
47,"(221,1003)","(373,995)","(1350,793)","(1123,807)","(1012,631)",,"(1309,293)","(748,261)","(721,98)","(375,72)",,,,,,,
48,"(227,1004)","(373,994)",,"(1123,806)","(1012,631)",,"(1309,293)","(749,260)","(722,97)","(376,69)",,,,,,,
49,"(228,1004)","(373,994)",,"(1123,806)","(1012,631)","(48,293)","(1309,292)","(749,260)","(724,97)","(376,69)",,,,,,,
50,"(228,1005)","(373,993)",,"(1123,806)","(1012,631)",,"(1309,292)","(748,261)","(721,97)","(376,68)","(646,56)",,,,,,
51,"(229,1004)","(373,994)","(1350,788)","(1123,807)","(1012,631)",,"(1309,292)","(748,260)","(721,97)","(376,68)",,,,,,,
52,"(231,1005)","(373,994)","(1350,788)","(1123,807)","(1011,631)","(46,312)","(1308,293)","(748,261)","(723,96)","(376,69)","(646,56)",,,,,,
53,"(232,1003)","(373,994)","(1350,787)","(1123,807)","(1011,632)",,"(1308,292)","(744,262)","(723,97)","(377,72)",,,,,,,
54,"(233,1007)","(373,995)","(1350,787)","(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(721,98)","(377,70)","(646,58)",,,,,,
55,"(235,1004)","(373,995)","(1350,787)","(1123,807)","(1011,632)",,"(1309,293)","(748,261)","(722,98)","(377,69)","(647,54)",,,,,,
56,"(236,1008)","(373,995)","(1350,786)","(1123,808)","(1011,632)","(46,312)","(1309,293)","(748,261)","(721,98)","(376,70)",,,,,,,
57,"(238,1009)","(373,995)","(1350,786)","(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(721,98)","(376,70)",,,,,,,
58,"(239,1008)","(372,995)","(1350,785)","(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(721,98)","(376,70)",,,,,,,
59,"(240,1011)","(372,995)","(1350,785)","(1123,808)","(1011,632)",,"(1309,294)","(748,261)","(721,98)","(376,70)","(646,58)",,,,,,
60,"(242,1009)","(373,995)",,"(1123,808)","(1011,632)",,"(1311,296)","(748,261)","(721,98)","(376,70)","(646,57)",,,,,,
61,"(243,1007)","(373,995)",,"(1123,808)","(1011,632)",,"(1311,295)","(748,261)","(721,98)","(376,70)","(646,57)",,,,,,
62,"(245,1010)","(372,995)",,"(1124,807)","(1011,632)","(46,303)","(1309,293)","(748,261)","(721,98)","(376,70)","(646,57)",,,,,,
63,"(247,1009)","(372,995)","(1350,782)","(1123,807)","(1011,632)",,"(1309,293)","(748,261)","(721,98)","(376,69)",,,,,,,
64,"(249,1009)","(373,995)","(1350,781)","(1123,807)","(1012,632)",,"(1309,292)","(748,261)","(721,97)","(376,69)","(646,56)",,,,,,
65,"(250,1008)","(372,994)",,"(1122,806)","(1011,631)",,"(1308,292)","(748,260)","(721,97)","(376,69)","(646,56)",,,,,,
66,"(252,1009)","(372,994)",,"(1123,807)","(1011,631)",,"(1309,292)","(748,260)","(721,97)","(376,69)","(646,56)",,,,,,
67,"(254,1011)","(372,994)",,"(1122,807)","(1011,631)","(46,318)","(1308,292)","(748,260)","(720,97)","(376,69)","(647,56)",,,,,,
68,"(256,1008)","(373,994)","(1350,777)","(1123,807)","(1012,631)",,"(1309,291)","(748,260)","(720,97)","(376,68)","(646,56)",,,,,,
69,"(256,1010)","(373,994)","(1350,777)","(1123,807)","(1011,631)",,"(1309,292)","(748,260)","(720,97)","(376,69)","(646,56)",,,,,,
70,"(257,1009)","(372,994)","(1350,776)","(1122,806)","(1011,631)",,"(1308,292)","(748,260)","(720,97)","(376,69)","(645,56)",,,,,,
71,"(257,1009)","(372,994)",,"(1122,807)","(1011,631)",,"(1308,292)","(748,260)","(720,97)","(376,69)","(646,56)",,,,,,
72,"(260,1010)","(372,995)","(1350,775)","(1123,807)","(1011,632)",,"(1309,292)","(743,261)","(720,97)","(376,70)","(646,57)",,,,,,
73,"(261,1011)","(372,995)","(1350,774)","(1122,807)","(1010,632)",,"(1308,292)","(743,261)","(720,97)","(376,69)","(646,57)",,,,,,
74,"(264,1010)","(372,995)",,"(1123,808)","(1011,632)","(46,316)","(1309,293)","(748,260)","(720,98)","(376,70)","(646,54)",,,,,,
75,"(266,1006)","(372,995)",,"(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(720,98)","(376,70)","(646,57)",,,,,,
76,"(268,1005)","(372,995)",,"(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(720,98)","(376,69)","(646,57)",,,,,,
77,"(269,1006)","(372,994)",,"(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(720,98)","(376,70)","(646,57)",,,,,,
78,"(271,1006)","(372,995)",,"(1123,808)","(1011,632)",,"(1309,293)","(748,262)","(720,98)","(376,70)","(645,54)",,,,,,
79,"(272,1004)","(372,994)",,"(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(721,98)","(376,70)","(646,57)",,,,,,
80,"(276,1005)","(373,994)","(1351,769)","(1123,808)","(1012,632)","(46,316)","(1309,293)","(748,261)","(720,98)","(376,70)","(646,57)",,,,,,
81,"(276,1002)","(372,993)",,"(1123,807)","(1011,631)",,"(1309,292)","(748,261)","(720,98)","(376,69)","(646,57)",,,,,,
82,"(279,1002)","(373,994)",,"(1123,807)","(1012,632)","(46,314)","(1309,292)","(748,261)","(720,98)","(376,69)","(646,57)",,,,,,
83,"(280,1001)","(373,994)",,"(1123,807)","(1012,631)",,"(1309,291)","(748,260)","(721,97)","(376,69)","(646,57)",,,,,,
84,"(282,1001)","(373,993)",,"(1123,806)","(1011,631)",,"(1309,291)","(749,260)","(720,97)","(376,69)","(646,57)",,,,,,
85,"(285,1001)","(373,994)",,"(1123,807)","(1011,631)","(46,317)","(1309,291)","(748,260)","(720,97)","(375,69)","(646,57)",,,,,,
86,"(284,1004)","(373,993)","(1350,765)","(1123,806)","(1011,631)",,"(1309,291)","(748,260)","(720,97)","(374,69)","(645,57)",,,,,,
87,"(286,1004)","(372,993)",,"(1122,806)","(1011,631)",,"(1309,291)","(748,260)","(720,97)","(374,73)","(646,57)",,,,,,
88,"(288,1001)","(373,993)",,"(1123,806)","(1011,631)",,"(1309,291)","(748,260)","(720,97)","(375,70)","(646,57)",,,,,,
89,"(289,1000)","(373,994)",,"(1122,807)","(1011,631)",,"(1309,291)","(748,260)","(720,97)","(374,73)","(646,57)",,,,,,
90,"(291,1000)","(373,994)",,"(1122,807)","(1011,632)","(46,313)","(1309,292)","(748,260)","(724,95)","(374,71)","(646,57)",,,,,,
91,"(291,999)","(373,993)","(1351,761)","(1122,807)","(1011,631)",,"(1309,291)","(748,260)","(724,95)","(374,70)","(645,57)",,,,,,
92,"(292,997)","(372,994)",,"(1122,807)","(1011,632)",,"(1309,292)","(748,260)","(724,96)","(375,71)","(646,57)",,,,,,
93,"(294,999)","(373,994)",,"(1123,807)","(1011,632)",,"(1309,292)","(747,261)","(720,98)","(373,75)","(646,58)",,,,,,
94,"(295,1000)","(373,995)",,"(1123,808)","(1011,632)",,"(1309,293)","(748,261)","(720,98)","(375,72)","(646,55)",,,,,,
95,"(297,999)","(373,994)",,"(1123,807)","(1011,632)",,"(1309,292)","(748,261)","(721,98)","(374,72)","(646,58)",,,,,,
96,"(299,999)","(373,994)",,"(1123,808)","(1011,633)",,"(1309,293)","(748,261)","(720,98)","(374,73)","(646,58)",,,,,,
97,"(301,998)","(373,995)",,"(1123,808)","(1011,632)",,"(1309,292)","(748,261)","(720,98)","(373,73)","(646,58)",,,,,,
98,"(302,998)","(373,995)","(1350,756)","(1123,807)","(1011,632)",,"(1309,292)","(748,261)","(721,98)","(370,77)","(646,59)",,,,,,
99,"(303,999)","(373,994)",,"(1123,807)","(1011,632)",,"(1309,293)","(748,261)","(721,98)","(370,78)","(646,58)",,,,,,
100,"(305,999)","(373,994)",,"(1123,807)","(1012,632)",,"(1309,292)","(748,261)","(721,98)","(369,78)","(646,58)",,,"(1169,1028)",,,
101,"(305,999)","(373,994)",,"(1123,807)","(1012,631)",,"(1310,291)","(748,260)","(721,98)","(369,78)","(646,57)",,,,,,
102,"(307,999)","(373,994)",,"(1123,807)","(1012,631)",,"(1310,292)","(749,260)","(719,96)","(370,75)","(646,57)",,,"(1169,1028)",,,
103,"(309,997)","(373,993)",,"(1123,806)","(1011,630)",,"(1310,291)","(748,260)","(719,96)","(367,79)","(646,57)",,,,,,
104,"(312,996)","(373,994)",,"(1123,807)","(1011,631)","(46,383)","(1310,291)","(748,260)","(719,97)","(366,80)","(646,57)",,,,,,
105,"(314,992)","(373,993)",,"(1123,806)","(1011,631)",,"(1310,291)","(748,260)","(718,97)","(366,81)","(646,58)",,,"(1170,1028)",,,
106,"(316,995)","(373,994)",,"(1123,807)","(1011,631)",,"(1309,292)","(748,260)","(717,97)","(365,83)","(646,57)",,,"(1170,1028)",,,
107,"(317,994)","(373,994)",,"(1123,806)","(1011,631)",,"(1310,291)","(748,260)","(717,97)","(368,81)","(646,57)",,,,,,
108,"(319,996)","(373,994)",,"(1123,807)","(1011,632)",,"(1309,292)","(748,261)","(716,97)","(367,85)","(646,57)",,,,,,
109,"(321,995)","(373,995)",,"(1123,807)","(1011,632)",,"(1309,292)","(748,261)","(716,97)","(366,86)","(646,57)",,,,,,
110,"(322,995)","(373,994)",,"(1123,807)","(1012,632)",,"(1309,292)","(748,261)","(715,98)","(364,87)","(646,57)",,,"(1172,1028)",,,
111,"(325,999)","(373,995)",,"(1123,808)","(1012,633)",,"(1309,293)","(748,261)","(717,98)","(366,86)","(646,57)",,,,,,
112,"(328,996)","(373,995)",,"(1123,808)","(1012,633)","(46,323)","(1309,293)","(748,261)","(714,98)","(365,87)","(647,57)",,,,,,
113,"(329,996)","(374,995)",,"(1123,808)","(1011,633)","(46,383)","(1310,294)","(749,262)","(714,98)","(365,89)","(646,58)",,,,,,
114,"(330,996)","(374,995)",,"(1123,808)","(1011,633)",,"(1309,293)","(749,262)","(713,99)","(364,89)","(646,58)",,,,,,
115,"(330,996)","(374,995)",,"(1123,808)","(1011,633)",,"(1310,293)","(749,261)","(713,98)","(363,90)","(646,58)",,,,,,
116,"(330,996)","(375,995)",,"(1123,808)","(1012,632)",,"(1310,293)","(748,261)","(712,99)","(362,90)","(646,58)",,,"(1170,1029)",,,
117,"(331,996)","(375,995)",,"(1123,808)","(1012,632)",,"(1310,293)","(748,261)","(711,99)","(362,90)","(646,57)",,,,,,
118,"(330,995)","(375,995)",,"(1123,807)","(1012,632)","(46,383)","(1310,292)","(749,261)","(711,99)","(361,91)","(647,57)",,,,,,
119,"(329,996)","(375,994)",,"(1123,807)","(1012,631)",,"(1310,292)","(745,261)","(711,99)","(357,93)","(647,57)",,,,,,
120,"(329,995)","(375,994)",,"(1123,807)","(1012,631)",,"(1310,292)","(748,260)","(710,98)","(355,95)","(647,57)",,,,,,
121,"(330,996)","(375,994)",,"(1124,807)","(1011,631)",,"(1310,292)","(749,260)","(710,98)","(356,93)","(646,56)",,,,,,
122,"(329,996)","(375,994)",,"(1123,807)","(1012,631)",,"(1310,292)","(749,260)","(714,94)","(355,94)","(646,56)",,,,,,
123,"(329,997)","(375,994)",,,"(1011,631)",,"(1310,292)","(748,260)","(713,95)","(355,93)","(647,57)",,,,,,
124,"(329,996)","(376,994)",,"(1123,806)",,,"(1309,292)","(748,260)","(712,95)","(355,94)","(646,57)",,,,,,
125,"(329,998)","(375,994)",,,,,"(1309,292)","(748,260)","(713,96)","(354,96)","(646,56)",,,,,,
126,"(330,1000)","(375,995)",,"(1123,807)",,,"(1309,292)","(748,260)","(711,98)","(353,97)","(646,57)",,,,,,
127,"(329,998)",,,,"(1011,632)",,"(1309,292)",,"(711,96)","(352,98)","(646,57)",,,,,,
128,"(330,999)","(374,995)",,"(1123,808)",,"(46,374)","(1309,293)","(748,261)",,"(351,100)","(645,57)",,,,,,
129,"(330,999)","(375,995)",,,,,"(1309,293)","(748,261)","(709,97)","(351,101)","(646,58)",,,,,,
130,"(330,1003)","(374,995)",,"(1123,808)",,,"(1310,293)","(748,261)","(709,98)","(350,102)","(646,58)",,,,,,
131,"(331,1002)","(374,995)",,"(1123,808)",,"(46,383)","(1309,293)","(748,261)","(708,99)","(350,103)",,,,,,,
132,"(332,1002)","(374,995)",,"(1123,808)",,,"(1309,293)","(748,261)","(707,98)","(348,104)","(645,58)",,,,,,
133,"(332,1004)","(375,995)",,"(1123,808)",,,"(1310,293)","(748,261)","(707,97)","(348,105)","(646,58)",,,,,,
134,"(334,1005)","(375,995)",,"(1123,808)",,"(46,302)","(1309,293)","(748,261)","(707,96)","(347,105)","(645,58)",,,,,,
135,"(334,1005)","(375,995)",,"(1123,808)",,,"(1309,293)","(748,261)","(707,96)","(346,105)","(645,58)",,,,,,
136,"(337,1005)","(375,995)",,,,,"(1309,292)",,"(706,97)","(345,105)","(645,58)",,,,,,
137,"(336,1005)","(375,995)",,"(1123,807)","(1011,632)",,"(1310,292)","(748,261)","(706,96)","(345,106)","(645,58)",,,,,,
138,"(337,1006)","(375,994)",,,"(1012,631)",,,"(749,260)","(705,96)","(345,106)","(646,58)",,,,,,
139,"(338,1006)","(375,994)",,,,,"(1310,291)","(748,260)","(701,93)","(344,107)","(646,57)",,,,,,
140,"(339,1006)","(375,994)",,,"(1011,631)",,"(1310,291)","(748,260)","(699,92)","(343,107)","(646,57)",,,,,,
141,"(339,1006)","(375,994)",,,"(1012,631)",,"(1310,291)","(748,260)","(704,92)","(343,107)","(646,57)",,,,,,
142,"(339,1006)","(375,994)",,,"(1012,631)",,"(1310,291)","(748,260)","(705,91)","(342,107)","(646,57)",,,,,,
143,"(339,1006)","(376,994)",,,,,"(1310,291)","(749,260)","(702,88)","(342,108)","(646,57)",,,,,,
144,"(341,1007)","(376,994)",,,,,"(1310,292)","(748,260)","(701,89)","(341,108)","(646,57)",,,,,,
145,"(342,1009)","(377,994)",,,,,"(1310,292)","(748,261)","(700,89)","(341,109)","(646,57)",,,,,,
146,"(342,1010)","(378,995)",,,"(1011,632)",,"(1310,292)","(748,261)","(700,89)","(340,109)","(646,58)",,,,,,
147,"(343,1011)","(377,995)",,,,,"(1310,292)","(748,261)","(701,90)","(339,110)","(646,57)",,,,,,
148,"(343,1011)","(377,995)",,,,,"(1310,292)","(748,261)","(701,90)","(339,109)","(646,58)",,,,,,
149,"(342,1011)","(377,995)",,"(1123,808)",,,"(1309,292)","(748,261)","(697,92)","(338,110)","(646,58)",,,,,,
