frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_14,ID_15,ID_16,ID_18
188,,"(841,849)","(1352,851)","(952,771)","(102,467)",,"(1328,219)","(1243,170)","(460,105)","(485,75)","(434,69)",,,,,,
189,,"(841,849)","(1352,851)","(952,770)","(102,467)",,"(1329,218)","(1244,169)","(460,105)","(485,74)","(434,69)",,,,,,
190,,"(845,848)",,"(953,770)","(102,466)",,"(1328,219)","(1244,168)","(461,104)","(485,74)","(434,69)",,,"(1256,62)",,,
191,,"(845,848)","(1353,850)","(949,768)","(102,466)",,"(1329,220)","(1244,168)","(461,104)","(486,74)","(434,69)",,"(54,80)",,,,
192,,"(844,847)","(1353,849)","(949,769)","(103,465)",,"(1327,219)","(1244,167)","(461,103)","(486,73)","(434,68)",,,,,,
193,,"(844,848)","(1352,849)","(949,768)","(102,465)",,"(1328,217)","(1245,167)","(461,102)","(486,72)","(434,68)",,,,,,
194,,"(840,845)","(1352,848)","(953,768)","(102,465)",,"(1329,219)","(1244,167)","(462,102)","(486,72)","(434,68)",,,,,,
195,,"(843,846)","(1352,849)","(949,767)","(102,465)",,"(1331,219)","(1244,167)","(461,102)","(485,72)","(434,68)",,,,,,
196,,"(843,846)","(1352,849)","(954,768)","(102,465)",,"(1330,221)","(1244,167)","(462,103)","(485,73)","(434,68)",,,,,,
197,,"(840,845)","(1352,849)","(949,768)","(100,465)",,"(1328,222)","(1244,167)","(461,103)","(485,72)","(434,68)",,,,,,
198,"(121,1050)","(839,846)","(1352,849)","(949,768)","(101,465)",,"(1326,217)","(1243,167)","(461,103)","(485,73)","(434,68)",,"(52,87)",,,,
199,"(120,1050)","(842,846)","(1352,849)","(950,769)","(101,466)",,"(1327,218)","(1244,167)","(461,103)","(485,73)","(434,68)",,,,,,
200,,"(842,847)","(1351,849)","(950,770)","(101,466)",,"(1326,218)","(1243,167)","(461,103)","(484,73)","(433,69)",,,,,,
201,,"(842,847)",,"(954,771)","(98,467)","(1358,296)","(1326,219)","(1242,168)","(459,104)","(484,74)","(433,69)",,,,,,
202,,"(839,848)",,"(950,770)","(98,467)",,"(1326,219)","(1242,169)","(460,105)","(484,74)","(433,69)",,,,,,
203,,"(839,848)",,"(950,771)","(101,468)",,"(1326,220)","(1242,170)","(460,105)","(484,75)","(434,69)",,,,,,
204,,"(842,848)",,"(950,771)","(98,468)",,"(1326,219)","(1242,169)","(460,105)","(484,74)","(433,69)",,,,,,
205,,"(839,848)",,"(950,771)","(102,467)",,"(1327,220)","(1242,169)","(460,105)","(484,74)","(434,69)",,,,,,
206,,"(839,848)","(1352,851)","(954,772)","(102,467)",,"(1330,223)","(1242,169)","(460,105)","(485,75)","(434,69)",,,,,,
207,,"(844,848)","(1353,850)","(955,772)","(102,467)",,"(1330,223)","(1242,170)","(460,105)","(485,74)","(434,69)",,,,,,
208,,"(844,848)","(1353,850)","(955,772)","(99,467)",,"(1330,223)","(1243,169)","(461,104)","(486,74)","(435,69)","(44,596)",,,,,
209,,"(845,848)","(1353,849)","(956,772)","(103,466)",,"(1330,222)","(1243,168)","(461,103)","(486,74)","(435,68)","(46,599)",,,,,
210,,"(844,848)","(1352,849)","(955,770)","(102,465)",,"(1330,221)","(1243,169)","(460,103)","(486,73)","(434,68)",,,,,,
211,,"(841,848)","(1353,849)","(955,770)","(100,465)",,"(1330,222)","(1243,168)","(461,102)","(485,73)","(435,68)",,,,,,
212,,"(841,848)","(1353,848)","(956,770)","(100,465)",,"(1328,220)","(1243,168)","(461,102)","(485,73)","(435,68)","(46,595)",,,,,
213,,"(841,847)","(1353,848)","(955,770)","(102,465)",,"(1330,222)","(1243,167)","(461,102)","(485,73)","(434,68)","(46,596)",,,,,
214,,"(841,847)","(1353,848)","(955,770)","(103,465)",,"(1330,223)","(1243,167)","(461,102)","(485,72)","(435,68)",,,,,,
215,,"(841,848)","(1352,848)","(955,770)","(103,465)",,"(1329,223)","(1243,168)","(461,102)","(485,73)","(434,68)",,,,,,
216,,"(840,848)","(1352,848)","(955,771)","(103,465)",,"(1331,225)","(1243,168)","(461,102)","(485,73)","(434,68)",,,,,,
217,,"(841,848)","(1352,849)","(956,771)","(102,465)",,"(1327,225)","(1242,168)","(461,103)","(485,73)","(434,68)",,,,,,
218,"(121,1050)","(840,848)","(1352,849)","(955,772)","(102,466)",,"(1332,226)","(1242,168)","(461,103)","(485,73)","(434,68)","(44,595)",,,,,
219,"(120,1050)","(840,848)","(1352,849)","(955,772)","(101,466)",,"(1330,230)","(1242,169)","(455,103)","(485,74)","(434,69)",,,,,,
220,,"(841,849)","(1352,849)","(955,772)","(99,467)",,"(1330,226)","(1242,168)","(455,102)","(485,74)","(434,69)",,,,,,
221,,"(840,849)","(1352,848)","(951,773)","(101,467)",,"(1331,226)","(1242,169)","(460,104)","(485,74)","(434,70)",,,,,,
222,,"(841,850)","(1352,848)","(954,773)","(101,468)",,"(1332,228)","(1242,169)","(460,105)","(485,75)","(434,70)",,,,,,
223,,"(841,850)","(1352,847)","(953,773)","(102,467)","(1359,296)","(1334,229)","(1243,169)","(461,104)","(485,75)","(435,70)",,,,,,
224,,"(841,849)","(1352,846)","(953,773)","(102,467)","(1359,296)","(1334,229)","(1242,169)","(461,105)","(485,75)","(434,69)",,,,,,
225,,"(841,849)","(1353,846)","(953,773)","(99,467)","(1359,296)","(1334,229)","(1242,169)","(461,105)","(485,75)","(435,70)",,,,,,
226,,"(840,848)","(1353,844)","(953,773)","(100,466)","(1359,295)","(1334,230)","(1243,168)","(461,104)","(485,74)","(435,69)",,,"(1256,61)",,,
227,,"(840,848)","(1353,842)","(953,772)","(102,466)",,"(1333,230)","(1243,167)","(461,103)","(486,74)","(435,68)","(46,601)",,,,,
228,"(121,1049)","(840,846)","(1353,840)","(953,771)","(102,465)",,"(1334,230)","(1243,167)","(461,103)","(486,73)","(435,68)","(46,600)",,,,,
229,"(121,1049)","(840,846)","(1353,838)","(954,771)","(103,465)",,"(1333,229)","(1243,167)","(461,102)","(485,73)","(435,68)","(44,596)",,,,,
230,,"(841,845)","(1353,837)","(954,771)","(103,465)",,"(1334,229)","(1244,167)","(462,103)","(486,73)","(435,68)","(44,597)",,,,,
231,,"(840,844)","(1353,837)","(954,771)","(102,465)",,"(1334,231)","(1244,166)","(461,102)","(486,73)","(435,68)",,,,,,
232,,"(840,844)","(1353,837)","(958,771)","(103,465)",,"(1334,231)","(1244,167)","(462,102)","(486,72)","(435,68)",,,,,,
233,,"(840,844)","(1353,837)","(954,771)","(103,465)","(1359,294)","(1334,231)","(1243,167)","(461,102)","(485,73)","(435,68)",,,,,,
234,,"(840,844)","(1352,837)","(954,771)","(102,465)","(1359,295)","(1333,232)","(1243,167)","(461,103)","(486,73)","(435,68)",,,,,,
235,"(121,1050)","(840,844)","(1352,836)","(955,771)","(102,465)","(1359,295)","(1333,233)","(1243,167)","(461,103)","(485,73)","(435,68)","(46,595)",,,,,
236,,"(839,845)","(1352,836)","(959,772)","(102,466)","(1359,295)","(1332,233)","(1242,167)","(461,103)","(485,74)","(434,69)",,,,,,
237,,"(839,845)","(1352,836)","(955,772)","(100,466)",,"(1334,235)","(1242,168)","(461,104)","(485,74)","(434,70)",,,,,,
238,,"(839,845)","(1352,835)","(960,772)","(102,467)","(1359,295)","(1331,236)","(1242,168)","(456,104)","(484,74)","(434,70)","(46,599)",,,,,
239,,"(839,845)","(1352,834)","(956,772)","(102,467)","(1359,296)","(1330,237)","(1242,168)","(455,104)","(485,74)","(434,70)","(46,598)",,,,,
240,,"(842,847)","(1352,834)","(956,772)","(99,467)","(1359,295)","(1331,237)","(1242,167)","(455,104)","(483,75)","(433,69)","(45,598)",,,,,
241,,"(838,845)","(1352,833)","(960,773)","(102,467)","(1359,297)","(1329,237)","(1242,167)","(455,104)","(484,75)","(434,70)","(46,598)",,,,,
242,,"(838,845)","(1352,832)","(957,772)","(99,467)","(1359,296)","(1331,237)","(1242,167)","(455,104)","(484,75)","(434,70)","(46,600)",,,,,
243,,"(838,845)","(1352,832)","(957,772)","(99,467)","(1359,296)","(1330,238)","(1242,167)","(455,104)","(484,75)","(434,71)",,,,,,
244,,"(838,844)","(1353,830)","(962,774)","(99,467)","(1359,297)","(1332,237)","(1243,167)","(455,103)","(485,75)","(435,70)","(46,596)",,,,,
245,,,"(1354,840)",,,,"(1332,238)","(1247,164)","(456,103)","(485,74)","(434,70)","(46,596)",,,,,
246,,,"(1353,839)",,,,"(1333,238)","(1243,166)","(456,103)","(485,74)","(434,69)","(46,597)",,,,,
247,,"(838,843)","(1354,839)",,"(99,465)",,"(1333,237)","(1243,166)","(456,102)","(485,73)",,"(46,596)",,,,,
248,,"(838,842)","(1353,837)",,,,"(1333,237)","(1244,165)","(456,102)","(486,73)","(434,68)","(46,597)",,,,,
249,,"(838,843)","(1353,836)",,,"(1359,293)","(1332,238)","(1244,165)","(456,102)","(485,73)","(434,68)","(47,591)",,,,,
250,,,"(1353,838)",,,"(1359,298)","(1333,238)","(1244,165)","(456,101)","(485,73)","(434,67)",,,,,,
251,,,"(1353,838)",,,"(1360,293)","(1333,240)","(1244,165)","(456,102)","(485,73)","(434,67)",,,,,,
252,"(124,1050)",,"(1353,837)",,"(103,466)","(1360,298)","(1333,241)","(1244,166)","(456,102)","(486,74)","(435,69)","(46,595)",,,,,
253,"(123,1050)",,"(1353,837)","(962,773)","(103,466)","(1360,298)","(1332,240)","(1243,167)","(456,102)","(485,74)","(434,69)","(47,591)",,,,,
254,,,"(1354,836)",,,,"(1332,241)","(1243,167)","(456,103)","(485,74)","(434,69)",,,,,,
255,,,"(1353,837)",,,,"(1331,241)","(1243,167)","(461,104)","(485,74)","(434,69)","(46,598)",,,,,
256,,,"(1354,848)","(961,774)",,,"(1332,242)","(1243,167)","(455,104)","(485,75)","(434,70)","(46,600)",,,,,
257,,,"(1354,850)","(960,774)",,,"(1332,242)","(1244,167)","(455,104)","(485,75)","(434,70)","(46,599)",,,,,
258,,,"(1353,834)","(957,773)",,,"(1333,242)","(1243,167)","(455,104)","(485,75)","(434,70)",,,,,,
259,,,"(1353,834)","(960,774)",,,"(1332,242)","(1243,167)","(455,104)","(484,75)","(434,70)",,,,,,
260,,,"(1353,832)",,,,"(1332,242)","(1244,167)","(455,104)","(485,75)","(434,70)",,,,,,
261,,"(837,844)","(1353,833)",,,,"(1331,242)","(1243,167)","(455,104)","(485,75)","(434,71)",,,,,,
262,,,"(1352,832)",,"(99,467)",,"(1331,242)","(1244,167)","(455,104)","(485,75)","(434,70)",,,,,,
263,,,"(1353,830)",,,,"(1331,242)","(1244,167)","(456,103)","(485,74)","(434,69)",,,,,,
264,,,"(1352,830)","(958,772)",,,"(1331,243)","(1244,166)","(456,102)","(485,74)",,,,,,,
265,,,"(1353,829)","(958,772)",,,"(1331,242)","(1244,165)","(456,102)","(485,74)","(434,69)",,,,,,
266,,,"(1353,829)","(962,773)",,"(1361,297)","(1332,242)","(1245,165)","(456,101)","(486,73)","(435,67)",,,,,,
267,,,"(1351,828)",,"(100,465)",,"(1332,242)","(1245,164)","(456,101)","(486,73)","(435,67)",,,,,,
268,,,"(1355,814)",,"(103,465)",,"(1332,243)","(1245,164)","(456,101)","(486,73)","(435,67)",,,,,,
269,,"(843,844)","(1355,814)",,"(103,465)","(1360,294)","(1332,244)","(1245,164)","(456,101)","(486,73)","(435,68)",,,"(1260,62)",,,
270,,"(839,842)","(1353,817)","(962,773)","(103,465)",,"(1332,242)","(1245,165)","(457,102)","(486,73)","(435,67)",,,"(1258,62)",,,
271,,"(839,842)","(1353,815)","(963,773)",,,"(1333,244)","(1245,165)","(456,102)","(485,74)","(435,68)",,,"(1257,62)",,,
272,,,"(1353,816)",,,"(1360,295)","(1330,247)","(1245,166)","(456,102)","(486,74)","(435,68)",,,,,,
273,,"(839,843)","(1352,815)","(961,774)","(100,466)","(1359,297)","(1330,247)","(1245,167)","(460,104)","(485,74)","(434,70)",,,,,,
274,,"(839,843)","(1353,817)","(961,774)",,"(1359,296)","(1333,246)","(1244,167)","(456,103)","(485,75)","(435,69)","(46,599)",,"(1257,64)",,,
275,,"(838,844)","(1352,817)","(961,774)","(100,467)","(1359,298)","(1334,246)","(1244,167)","(461,105)","(485,75)","(435,70)","(46,599)",,,,,
276,,"(838,845)","(1352,817)","(961,775)",,"(1359,296)","(1333,247)","(1244,167)","(456,104)","(485,75)","(435,69)","(46,597)",,,,,
277,,"(838,845)","(1354,823)","(960,775)",,"(1359,298)","(1333,248)","(1244,167)","(460,106)","(485,76)","(435,70)",,,,,,
278,,"(839,844)","(1353,820)","(961,774)","(100,467)","(1360,299)","(1334,248)","(1244,167)","(455,104)","(485,75)","(434,69)","(46,598)",,,,,
279,,"(839,844)","(1355,821)",,"(99,467)","(1359,299)","(1333,248)","(1244,167)","(455,104)","(485,75)","(434,69)","(46,598)",,"(1257,64)",,,
280,,"(839,843)","(1352,813)","(961,774)",,"(1359,299)","(1334,247)","(1244,167)","(456,104)","(485,75)","(435,68)","(46,598)",,"(1257,64)",,,
281,,"(838,843)","(1352,812)","(961,773)","(99,466)","(1359,299)","(1335,248)","(1245,166)","(461,103)","(485,74)","(435,69)","(46,598)",,,"(1366,852)",,
282,,"(841,845)","(1353,809)","(961,773)","(100,466)","(1360,298)","(1333,251)","(1245,165)","(461,103)","(485,74)","(435,68)","(46,598)",,"(1256,63)",,,
283,"(122,1050)","(839,843)","(1352,805)","(957,771)","(103,466)","(1360,298)","(1333,249)","(1245,165)","(456,102)","(485,74)","(435,68)",,,,,,
284,"(121,1050)","(838,842)","(1355,804)","(957,771)","(100,465)","(1361,297)","(1332,252)","(1245,165)","(456,101)","(485,73)","(435,68)",,,,,,
285,,"(839,842)","(1356,803)","(958,771)","(103,465)","(1361,298)","(1332,252)","(1246,164)","(457,101)","(486,73)","(436,67)",,,"(1257,62)",,,
286,,"(842,845)","(1354,800)","(958,771)","(103,465)","(1361,295)","(1331,252)","(1245,163)","(457,101)","(486,73)",,,,"(1257,62)",,,
287,,"(839,842)","(1356,800)","(962,773)","(100,465)","(1361,295)","(1333,253)","(1245,164)","(456,101)","(486,73)","(435,67)",,,"(1258,58)",,,
288,"(123,1050)","(840,842)","(1353,800)","(958,771)","(100,465)","(1360,294)","(1331,253)","(1245,165)","(461,103)","(486,73)","(435,67)","(46,663)",,,,,
289,"(123,1050)","(842,845)","(1354,801)","(962,773)","(100,466)","(1361,297)","(1329,252)","(1245,165)","(461,103)","(486,73)","(435,67)",,,"(1258,60)",,,
290,,"(839,843)","(1355,800)","(958,772)","(100,466)","(1361,298)","(1329,254)","(1245,166)","(461,103)","(486,74)","(435,68)",,,,,,
291,,"(841,845)","(1355,799)","(961,774)","(100,466)","(1360,298)","(1329,257)","(1245,166)","(461,103)","(486,74)","(435,69)",,,,,,
292,,"(840,846)","(1355,797)","(961,774)","(100,466)","(1359,296)","(1328,257)","(1245,166)","(460,104)","(485,75)","(435,69)",,,"(1256,61)",,,
293,,"(840,846)","(1356,797)","(961,774)","(100,467)","(1360,298)","(1328,256)","(1245,166)","(460,104)","(485,75)","(435,70)",,,"(1256,63)",,,
294,,"(841,846)","(1356,799)","(960,774)","(100,467)","(1359,298)","(1331,256)","(1244,166)","(460,104)","(485,74)","(435,69)",,,,,,
295,,"(837,843)","(1355,799)","(961,774)","(100,467)","(1359,298)","(1330,259)","(1244,166)","(460,105)","(485,74)","(435,69)",,,,,,
296,,"(840,845)","(1355,798)","(961,774)","(100,467)","(1359,298)","(1328,257)","(1245,167)","(459,104)","(485,75)","(435,69)",,,"(1256,62)",,,
297,,"(841,845)","(1355,796)","(961,774)","(100,467)","(1359,296)","(1328,257)","(1246,166)","(460,104)","(485,75)","(435,69)",,,,,,
298,,"(840,845)","(1355,794)","(961,774)","(103,466)","(1359,298)","(1330,256)","(1246,166)","(460,104)","(485,74)","(435,69)",,,,,,
299,,"(840,844)","(1355,790)","(961,774)","(100,466)","(1359,296)","(1329,256)","(1246,166)","(460,104)","(485,74)","(435,69)","(46,596)",,,,,
300,,"(841,845)","(1355,789)","(961,774)","(103,466)","(1359,298)","(1331,259)","(1246,167)","(460,103)","(485,73)","(435,68)","(47,592)",,"(1256,63)",,,
301,"(123,1050)","(840,843)","(1355,793)","(961,773)","(100,466)","(1359,298)","(1330,256)","(1247,167)","(460,104)","(485,73)","(435,68)","(47,592)",,"(1256,63)",,,
302,,"(838,841)","(1354,793)","(961,773)","(103,465)","(1360,297)","(1330,255)","(1248,166)","(460,103)","(486,73)","(435,68)",,,,,,
303,,"(839,842)","(1355,790)","(962,773)","(103,465)",,"(1330,255)","(1248,166)","(460,104)","(486,72)","(436,68)",,,"(1256,61)",,,
304,,"(839,841)","(1354,792)","(962,773)","(103,465)",,"(1330,255)","(1248,166)","(460,103)","(486,73)","(436,67)",,,,,,
305,,"(839,841)","(1355,792)","(958,771)","(103,465)",,"(1330,255)","(1248,166)","(460,103)","(486,73)","(435,67)",,,,,,
306,,"(839,841)","(1354,793)","(961,773)","(100,466)","(1360,297)","(1330,256)","(1248,166)","(460,104)","(486,74)","(435,68)",,,"(1255,63)",,,
307,"(122,1050)","(840,841)","(1355,792)","(961,773)","(100,466)","(1360,298)","(1330,257)","(1249,167)","(460,104)","(486,74)","(435,68)",,,"(1255,63)",,,
308,,"(839,841)","(1356,792)","(961,773)","(103,466)","(1359,298)","(1329,257)","(1248,168)","(456,103)","(486,74)","(435,68)",,,"(1255,63)",,,
309,,"(839,841)","(1354,792)","(957,772)","(103,466)","(1359,298)","(1329,258)","(1248,168)","(456,104)","(486,75)","(435,68)",,,"(1256,64)",,,
310,,"(839,841)","(1354,793)","(961,774)","(103,467)","(1360,294)","(1329,259)",,"(460,107)","(486,74)","(435,69)",,,"(1255,62)",,,
311,,"(842,845)","(1355,794)","(960,775)","(100,467)","(1360,295)","(1330,258)",,"(460,107)","(486,75)","(435,69)",,,,,,
312,,"(838,841)","(1354,792)","(960,774)","(100,467)","(1359,297)","(1330,259)",,"(460,107)","(486,75)",,,,"(1255,63)",,,
313,,"(838,841)","(1354,792)","(960,774)","(100,467)","(1359,297)","(1330,259)",,"(456,105)","(486,75)",,,,"(1255,62)",,,
314,,"(837,841)","(1354,787)","(961,774)","(99,467)","(1359,295)","(1330,259)",,"(459,108)","(486,75)","(435,69)",,,"(1255,63)",,,
315,,"(837,841)","(1354,790)","(960,775)","(99,467)","(1359,297)","(1329,258)",,"(459,108)","(485,75)","(434,68)",,,,,,
316,,"(837,840)","(1355,784)","(960,774)","(99,466)","(1359,294)","(1329,259)",,"(455,105)","(485,74)","(434,68)","(46,592)",,"(1255,62)",,,
317,,"(837,839)","(1354,783)","(956,772)","(99,466)","(1359,297)","(1330,258)",,"(456,105)","(485,73)","(434,68)",,,"(1254,61)",,,
318,"(121,1050)","(838,839)","(1356,782)","(959,773)","(103,465)","(1359,297)","(1331,258)","(1248,171)","(456,104)","(485,73)","(434,68)",,,"(1255,60)",,,
319,,"(839,840)","(1355,783)","(956,771)","(102,465)","(1360,293)","(1332,257)","(1249,171)","(457,104)","(485,73)","(435,68)",,,"(1256,59)",,,
320,,"(837,838)","(1355,781)","(960,773)","(103,465)","(1359,299)","(1332,257)","(1249,171)","(456,104)","(485,73)","(435,66)",,,,,,
321,,"(840,840)","(1355,782)","(960,772)","(102,465)",,"(1331,257)","(1250,167)","(460,107)","(485,73)",,,,,,,
322,,"(837,836)","(1355,780)","(961,773)","(100,465)",,"(1332,256)","(1249,172)","(461,107)","(486,72)","(435,66)","(46,595)",,,,,
323,,"(837,836)","(1355,778)","(961,773)","(103,465)",,"(1332,256)","(1249,173)","(461,107)","(485,73)","(435,67)","(46,595)",,,,,
324,,"(836,831)","(1354,781)","(961,773)","(103,465)",,"(1332,257)","(1251,169)","(462,107)","(486,73)","(435,67)","(46,596)",,,,,
325,,"(837,833)","(1355,781)","(961,773)","(103,465)",,"(1333,257)","(1249,168)","(458,105)","(486,73)","(435,67)","(46,596)",,,,,
326,"(122,1049)","(837,832)","(1355,777)","(961,774)","(103,466)","(1359,294)","(1333,258)","(1249,170)","(458,106)","(486,73)","(435,67)",,,"(1256,60)",,,
327,"(123,1050)","(839,837)","(1355,779)","(961,774)","(100,466)","(1359,294)","(1333,258)","(1249,175)","(458,106)","(486,73)","(435,68)",,,"(1256,61)",,,
328,,"(835,835)","(1355,779)","(960,774)","(100,466)","(1359,295)","(1333,258)","(1249,175)","(462,109)","(485,74)","(435,68)",,,"(1256,61)",,,
329,,"(836,836)","(1355,777)","(960,775)","(100,467)","(1359,295)","(1334,259)","(1249,176)","(461,110)","(485,74)","(435,68)","(46,597)",,"(1257,62)",,,
330,,"(836,836)","(1356,777)","(960,775)","(100,467)","(1359,295)","(1334,259)","(1249,176)","(458,106)","(486,75)","(435,68)","(46,594)",,,,,
331,,"(836,836)","(1356,776)","(960,775)","(100,467)","(1359,295)","(1333,259)","(1249,177)","(461,109)","(486,75)","(435,69)",,,"(1256,62)",,,
332,,"(836,837)","(1355,774)","(956,773)","(100,467)","(1359,295)","(1333,259)","(1249,177)","(461,110)","(485,75)","(434,68)","(46,595)",,,,,
333,,"(836,838)","(1356,773)","(956,772)","(100,467)","(1359,295)","(1333,260)","(1248,177)","(461,110)","(485,75)","(434,68)","(46,595)",,"(1256,62)",,,
334,,"(836,838)","(1356,772)","(955,772)","(100,466)","(1359,295)","(1332,260)","(1248,176)","(461,109)","(485,74)",,,,,,,
335,"(122,1050)","(836,838)","(1356,771)","(958,774)","(100,466)","(1359,294)","(1332,259)","(1248,175)","(461,108)","(485,73)",,,,,,,
336,,"(838,841)","(1355,766)","(958,774)","(99,466)","(1359,293)","(1332,259)","(1248,175)","(461,108)","(485,73)",,,,,,,
337,,"(835,837)","(1355,766)","(958,772)","(100,465)",,"(1332,259)","(1249,174)","(462,107)","(485,73)","(434,67)",,,,,,
338,,"(835,836)","(1355,768)","(958,772)","(99,465)","(1359,293)","(1332,259)","(1249,170)","(461,108)","(485,73)","(434,67)",,,,,,
339,,"(835,836)","(1355,762)","(958,772)","(100,465)","(1360,293)","(1333,260)","(1249,175)","(462,108)","(485,73)","(435,67)","(43,594)",,,,,
340,,"(834,836)","(1355,763)","(958,772)","(100,465)","(1359,293)","(1332,259)","(1249,174)","(462,107)","(485,72)",,,,,,,
341,,"(834,836)","(1355,762)","(958,772)","(102,465)","(1359,293)","(1332,260)","(1249,171)","(462,107)","(485,72)",,,,,,,
342,,"(834,836)","(1354,768)","(959,772)","(100,465)","(1360,293)","(1332,260)","(1249,171)","(462,108)","(485,73)",,"(46,594)",,,,,
343,,"(834,836)","(1355,762)","(959,772)","(100,465)","(1359,293)","(1332,260)","(1250,176)","(462,108)","(486,73)",,,,,,,
344,,"(833,837)","(1355,768)","(955,770)","(99,466)","(1359,294)","(1331,261)","(1250,177)","(462,109)","(485,73)",,,,,,,
345,,"(833,837)","(1355,767)","(959,773)","(99,466)","(1359,294)","(1331,261)","(1250,176)","(462,109)","(485,74)",,,,,,,
346,,"(833,837)","(1353,762)","(955,771)","(100,466)","(1359,294)","(1331,262)","(1250,177)","(458,106)","(485,74)",,,,,,,
347,,"(833,837)","(1354,761)","(959,774)","(100,467)","(1359,294)","(1331,262)","(1250,178)","(457,107)","(485,74)","(434,69)","(46,596)",,,,,
348,,"(832,838)","(1353,760)","(955,772)","(99,467)","(1359,294)","(1331,262)","(1251,178)","(458,107)","(485,74)","(434,69)",,,,,,
349,,"(832,838)","(1353,760)","(955,772)","(99,467)","(1359,295)","(1331,263)","(1253,179)","(458,108)","(485,75)","(435,69)",,,,,,
350,,"(832,838)","(1353,760)","(959,774)","(99,467)","(1359,295)","(1331,262)","(1250,178)","(457,107)","(485,75)","(434,69)",,,,,,
351,,"(832,838)","(1354,758)","(959,774)","(99,467)","(1359,295)","(1331,262)","(1251,179)","(461,110)","(485,75)","(434,69)",,,,,,
352,,"(833,837)","(1354,758)","(959,773)","(100,466)","(1359,294)","(1331,261)","(1251,178)","(458,106)","(485,74)","(435,69)",,,,,,
353,,"(833,837)","(1354,758)","(959,773)","(100,466)","(1359,294)","(1331,261)","(1251,178)","(458,106)","(485,74)","(434,68)",,,,,,
354,,"(833,837)","(1354,757)","(959,773)","(99,466)","(1359,294)","(1331,261)","(1251,178)","(458,106)","(485,74)",,,,,,,
355,,"(833,836)","(1355,754)","(956,770)","(100,466)","(1359,295)","(1331,261)","(1252,178)","(458,106)","(485,73)","(434,68)",,,,,,
356,,"(834,836)","(1356,753)","(960,772)","(100,465)","(1360,293)","(1331,261)","(1251,178)","(463,108)","(485,73)","(435,67)",,,,,,
357,,"(833,836)","(1355,754)","(959,772)","(99,466)",,"(1331,262)","(1252,176)","(463,109)","(485,73)",,,,,,,
358,,"(833,835)","(1356,754)","(960,772)","(103,465)",,"(1331,262)","(1252,176)","(463,106)","(485,72)","(434,67)",,,,,,
359,,"(833,836)","(1354,754)","(959,771)","(102,465)",,"(1331,263)","(1252,173)","(463,109)","(485,73)",,,,,,,
360,,"(833,836)","(1355,750)","(959,771)","(99,465)",,"(1331,257)","(1252,173)","(463,109)","(486,73)",,,,,,,
361,,"(835,838)","(1355,751)","(959,772)","(99,466)",,"(1330,264)","(1251,177)","(459,106)","(485,73)",,,,,,,
362,,"(832,836)","(1355,753)","(956,771)","(99,466)",,"(1332,258)","(1252,177)","(460,106)","(485,73)",,"(46,599)",,,,,
363,"(122,1049)","(831,836)","(1355,750)","(959,773)","(102,466)","(1359,293)","(1331,257)","(1252,178)","(463,110)","(485,73)",,,,,,,
364,,"(835,839)","(1355,752)","(955,771)","(100,466)",,"(1359,293)","(1252,179)","(460,107)","(485,74)",,,,,,,
365,,"(831,837)","(1355,749)","(959,773)","(100,466)","(1331,261)","(1359,294)","(1252,175)","(464,110)","(485,74)",,,,,,,
366,,"(831,836)","(1356,749)","(959,773)","(103,467)","(1330,268)","(1359,294)",,"(464,111)","(490,76)",,"(44,600)",,,,,
367,,"(831,836)","(1355,748)","(959,774)","(100,467)","(1331,262)","(1359,294)",,"(464,111)","(486,74)",,,,,,,
368,,"(831,836)","(1355,747)","(955,772)","(100,467)",,"(1331,262)",,"(460,108)","(485,74)",,,,"(1252,62)",,,
369,,"(830,836)","(1355,748)","(959,774)","(100,467)","(1359,294)","(1331,269)","(1253,176)","(460,108)","(485,74)",,,,,,,
370,,"(833,838)","(1354,746)","(955,771)","(100,467)","(1359,294)","(1331,264)","(1253,175)","(460,108)","(485,74)",,,,,,,
371,,"(833,838)","(1355,746)","(955,771)","(99,466)","(1359,294)","(1331,271)","(1253,175)","(460,108)","(485,74)",,,,,,,
372,,"(829,835)","(1353,745)","(958,772)","(99,466)","(1359,293)","(1331,271)","(1253,179)","(460,107)","(485,73)",,,,,,,
373,,"(830,835)","(1355,746)","(959,772)","(99,466)","(1359,293)","(1333,264)","(1253,174)","(460,107)","(485,73)",,,,,,,
374,,"(830,834)","(1355,745)","(959,772)","(99,465)","(1359,293)","(1332,263)","(1253,178)","(460,107)","(485,73)",,,,,,,
375,,"(830,834)","(1355,744)","(959,772)","(99,465)","(1359,293)","(1332,264)","(1253,178)","(460,106)","(485,73)",,,,,,,
376,,"(830,834)","(1355,743)","(959,772)","(102,465)","(1359,293)","(1332,271)","(1254,178)","(460,106)","(485,73)",,,,,,,
377,,"(830,834)","(1355,740)","(959,772)","(103,465)",,"(1359,293)","(1254,178)","(461,106)","(485,73)",,,,,,,
378,,"(830,834)","(1354,740)","(959,772)","(102,465)","(1333,265)","(1359,293)","(1254,179)","(461,106)","(485,73)",,,,,,,
379,,"(829,834)","(1354,742)","(955,770)","(99,465)","(1331,273)","(1359,293)","(1254,178)","(460,106)","(485,73)",,,,,,,
