frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_14
46,"(1326,1030)","(1011,1016)","(639,1006)","(816,908)","(60,851)","(60,789)","(62,499)","(734,287)","(152,201)","(693,86)","(1207,1042)","(69,1036)",,
47,"(1325,1030)","(1012,1016)","(639,1006)","(817,908)","(61,851)","(60,789)","(62,498)","(734,287)","(152,201)","(694,86)","(1207,1042)",,,
48,"(1325,1030)","(1012,1016)","(639,1005)","(817,908)","(61,850)","(60,789)","(62,498)","(734,287)","(149,199)","(693,85)","(1207,1042)",,,
49,"(1330,1030)","(1012,1017)","(639,1005)","(816,908)","(60,850)","(60,789)","(61,498)","(734,287)","(152,200)","(693,85)","(1208,1042)","(69,1036)",,
50,"(1325,1030)","(1012,1016)","(639,1005)","(817,907)","(60,846)","(60,789)","(62,498)","(737,290)","(152,200)","(693,85)","(1207,1041)","(68,1036)",,
51,"(1325,1030)","(1012,1016)","(639,1005)","(817,907)","(60,850)","(60,788)","(62,498)","(734,287)","(152,200)","(693,85)",,"(68,1035)",,
52,"(1325,1030)","(1012,1017)","(639,1005)","(817,908)","(61,848)","(60,789)","(62,498)","(734,287)","(152,201)","(694,85)",,"(68,1036)",,
53,"(1330,1030)","(1013,1017)","(639,1005)","(817,908)","(61,850)","(60,789)","(61,498)","(734,287)","(152,200)","(694,85)",,"(68,1036)",,
54,"(1330,1030)","(1013,1017)","(639,1006)","(817,908)","(61,850)","(60,789)","(62,498)","(734,287)","(152,200)","(694,85)",,,,
55,"(1325,1030)","(1013,1017)","(639,1006)","(816,908)","(60,851)","(59,789)","(61,498)","(734,287)","(152,200)","(698,84)","(1206,1042)",,,
56,"(1325,1030)","(1018,1017)","(639,1005)","(817,908)","(61,846)","(60,789)","(62,498)","(734,287)","(152,201)","(698,84)",,"(68,1035)",,
57,"(1325,1030)","(1018,1018)","(639,1006)","(817,908)","(61,851)","(60,789)",,"(734,287)","(152,201)","(698,84)",,"(68,1036)",,
58,"(1325,1030)","(1014,1018)","(639,1006)","(817,908)","(61,851)","(60,789)","(62,499)","(734,287)","(152,201)","(698,85)",,"(68,1036)",,
59,"(1325,1030)","(1018,1017)","(639,1006)","(817,908)","(61,846)","(60,789)","(62,498)","(734,287)","(152,201)","(699,84)",,,,
60,"(1325,1030)","(1014,1017)","(639,1005)","(817,908)","(60,851)","(60,789)","(62,498)","(734,288)","(152,201)","(699,84)","(1206,1042)",,,
61,"(1325,1030)","(1018,1017)","(639,1005)","(817,907)","(60,851)","(60,789)","(61,498)","(734,287)","(152,200)","(699,84)",,"(69,1036)",,
62,"(1325,1030)","(1015,1017)","(639,1005)","(818,907)","(61,846)","(60,789)","(61,497)","(734,287)","(149,198)","(699,84)",,"(68,1036)",,
63,"(1325,1030)","(1015,1017)","(639,1005)","(817,907)","(61,846)","(60,789)","(64,498)","(734,287)","(152,200)","(699,85)","(1209,1042)","(68,1036)",,
64,,"(1015,1017)","(639,1005)","(817,908)","(61,851)","(60,789)","(61,498)","(734,288)","(152,201)","(699,85)","(1206,1042)","(68,1036)",,
65,"(1325,1030)","(1020,1017)","(639,1005)","(817,907)","(61,851)","(61,789)","(62,497)","(734,287)","(152,200)","(699,84)","(1207,1042)",,,
66,"(1325,1030)","(1017,1017)","(639,1005)","(817,907)","(61,850)","(60,789)","(61,498)","(734,288)","(152,201)","(700,84)","(1207,1042)",,,
67,"(1325,1030)","(1021,1017)","(639,1005)","(817,907)","(61,850)","(60,789)","(62,498)","(734,287)","(152,200)","(699,84)",,"(69,1036)",,
68,"(1330,1030)","(1021,1017)","(639,1005)","(817,907)","(61,851)","(60,789)","(62,498)","(734,287)","(153,201)","(694,86)",,"(68,1036)",,
69,,"(1018,1017)","(639,1005)","(817,907)","(61,851)","(60,789)","(61,498)","(734,287)","(152,200)","(699,84)","(1207,1042)",,,
70,"(1325,1030)","(1018,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(61,497)","(733,288)","(152,200)","(699,84)",,"(68,1036)",,
71,"(1325,1030)","(1018,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(62,497)","(734,287)","(152,200)","(694,86)",,,,
72,,"(1022,1016)","(639,1005)","(818,907)","(61,850)","(60,789)","(61,497)","(734,287)","(152,200)","(695,86)",,,,
73,"(1325,1030)","(1018,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(61,498)","(734,287)","(152,201)","(694,86)",,"(68,1035)",,
74,"(1325,1030)","(1019,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(61,498)","(734,287)","(152,200)","(694,86)","(1206,1042)","(69,1036)",,
75,"(1325,1030)","(1020,1016)","(639,1005)","(817,907)","(61,851)","(60,789)","(61,496)","(733,287)","(152,200)","(699,84)","(1206,1042)",,,
76,"(1325,1030)","(1023,1016)","(639,1005)","(817,907)","(60,851)","(60,789)","(61,497)","(734,287)","(150,199)","(699,84)",,"(69,1036)",,
77,"(1325,1030)","(1020,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(62,498)","(734,287)","(150,198)","(699,84)","(1206,1042)","(69,1036)",,
78,"(1325,1030)","(1020,1015)","(639,1005)","(817,906)","(60,850)","(60,789)","(61,498)","(734,287)","(150,198)","(698,84)","(1206,1041)","(68,1035)",,
79,"(1325,1030)","(1024,1016)","(639,1005)","(817,907)","(61,850)","(61,790)","(63,497)","(734,287)","(149,198)","(698,84)","(1206,1042)","(69,1036)",,
80,,"(1020,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(62,497)","(734,287)","(150,198)","(698,84)",,"(69,1036)",,
81,,"(1021,1016)","(639,1005)","(817,907)","(61,850)","(60,789)","(61,497)","(734,287)","(150,199)","(696,86)",,"(69,1036)",,
82,"(1325,1030)","(1021,1015)","(639,1005)","(817,906)","(61,850)","(59,788)","(61,497)","(733,287)","(150,199)","(694,86)",,"(68,1036)",,
83,"(1325,1029)","(1023,1016)","(639,1005)","(817,906)","(61,846)","(60,789)","(62,498)","(733,287)","(150,199)","(695,86)","(1208,1041)","(68,1036)",,
84,"(1325,1029)","(1023,1015)","(639,1005)","(817,906)","(61,846)","(60,788)","(61,497)","(733,287)","(150,199)","(695,85)","(1207,1041)","(68,1035)",,
85,"(1325,1030)","(1023,1015)","(639,1005)","(817,906)","(61,846)","(60,789)","(61,497)","(733,288)","(150,200)","(695,85)","(1207,1042)",,,
86,"(1325,1030)","(1023,1015)","(639,1004)","(817,906)","(61,850)","(60,789)","(61,497)","(733,287)","(150,200)","(695,84)",,"(69,1035)",,
87,"(1325,1030)","(1023,1016)","(639,1005)","(817,906)","(61,850)","(60,789)","(61,497)","(733,287)","(151,200)","(696,83)","(1206,1042)","(68,1035)",,
88,"(1325,1030)","(1023,1015)","(639,1005)","(817,906)","(61,850)","(60,788)","(62,497)","(734,287)","(151,200)","(696,84)","(1207,1042)","(68,1035)",,
89,"(1325,1030)","(1026,1016)","(639,1005)","(817,906)","(61,850)","(60,789)","(62,497)","(733,287)","(151,201)","(696,84)","(1205,1042)","(68,1035)",,
90,"(1330,1030)","(1024,1016)","(639,1005)","(818,906)","(61,850)","(60,789)","(62,497)","(733,287)","(151,201)","(695,80)","(1207,1042)",,,
91,"(1330,1030)","(1023,1016)","(639,1005)","(817,906)","(60,850)","(59,789)","(61,497)","(733,287)","(151,202)","(696,84)","(1210,1042)","(68,1036)",,
92,"(1330,1030)","(1023,1016)","(639,1005)","(817,906)","(60,850)","(59,789)","(61,495)","(733,288)","(150,200)","(696,84)","(1206,1042)","(68,1036)",,
93,"(1325,1030)","(1024,1016)","(639,1005)","(817,906)","(61,850)","(60,789)",,"(733,287)","(150,200)","(695,84)","(1207,1042)",,,
