frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_16,ID_17
75,"(1302,955)","(507,705)","(1357,548)","(898,386)","(1010,224)","(1169,82)","(571,101)","(721,85)","(772,52)","(980,52)",,,,,
76,"(1301,955)","(508,708)","(1357,548)","(898,385)","(1010,224)","(1169,82)","(572,102)","(721,85)",,"(974,51)",,,,,
77,"(1300,954)","(507,706)","(1357,547)","(898,385)","(1011,224)","(1170,82)","(573,101)","(721,85)",,"(980,50)",,,,,
78,"(1300,955)","(507,708)","(1357,547)","(897,385)","(1011,223)","(1170,82)","(576,101)","(716,86)","(774,51)","(974,50)",,,,,
79,"(1300,955)","(507,707)","(1357,547)","(898,385)",,"(1170,82)","(576,102)","(721,85)","(770,51)","(974,50)",,,,,
80,"(1300,955)","(507,707)","(1357,547)","(898,385)",,"(1166,84)","(578,102)","(721,84)","(776,51)","(974,50)",,,,,
81,"(1299,955)","(507,707)","(1356,547)","(897,385)","(1013,224)","(1170,81)","(579,103)","(716,86)","(776,51)","(974,50)",,,,,
82,"(1299,955)","(508,707)","(1356,547)","(897,385)",,"(1171,82)","(581,104)","(717,86)","(772,52)","(974,51)",,,,,
83,"(1299,954)","(507,707)","(1357,548)","(897,385)","(1014,225)","(1171,83)","(582,104)","(716,86)","(773,52)","(974,51)",,,,,
84,"(1299,955)","(508,707)","(1356,548)","(897,385)","(1015,226)","(1171,84)","(583,105)","(717,86)","(778,53)","(980,52)",,,,,
85,"(1299,957)","(508,709)","(1356,548)","(898,386)","(1015,225)","(1172,84)","(584,105)","(717,87)","(780,53)","(975,52)",,,,,
86,"(1298,958)","(508,709)","(1356,549)","(898,386)",,"(1172,85)","(584,106)","(717,87)","(779,53)","(980,52)",,,,,
87,"(1298,958)","(506,705)","(1356,548)","(898,386)","(1015,226)","(1172,86)","(584,106)","(717,87)","(782,54)","(974,52)",,,,,
88,"(1298,958)","(508,710)","(1357,549)","(898,386)","(1016,226)","(1173,85)","(586,106)","(717,87)","(785,51)","(980,52)",,,,,
89,"(1298,959)","(508,709)","(1357,549)","(898,387)","(1017,226)","(1173,86)","(587,106)","(717,88)","(784,54)","(980,53)",,,,,
90,"(1297,959)","(507,709)","(1357,549)","(898,386)","(1017,226)","(1174,86)","(587,103)","(717,88)","(784,54)","(980,53)",,,,,
91,"(1299,958)","(508,708)","(1357,549)","(898,386)","(1017,226)","(1174,85)","(590,105)","(716,87)","(787,53)","(974,52)",,,,,
92,"(1297,959)","(507,708)","(1357,548)","(898,386)",,"(1180,86)","(590,107)","(721,85)","(787,51)","(980,52)",,,,,
93,"(1297,959)","(506,707)","(1357,548)","(898,386)",,,"(592,106)","(721,85)","(787,52)","(980,52)",,,,,
94,"(1297,960)","(506,707)","(1357,548)","(898,385)","(1018,225)","(1176,87)","(592,106)","(721,85)","(788,51)","(980,51)",,,,,
95,"(1294,959)","(506,705)","(1357,548)","(898,385)","(1018,225)","(1176,87)","(594,108)","(722,84)","(788,51)","(980,51)",,,,,
96,"(1297,956)","(505,704)","(1358,547)","(898,385)","(1018,224)","(1172,86)","(594,105)","(722,84)","(790,50)","(980,50)",,,,,
97,"(1292,959)","(504,704)","(1358,547)","(898,385)","(1017,224)","(1177,88)","(595,106)","(721,84)","(791,51)","(974,50)",,,,,
98,"(1296,957)","(504,704)","(1357,546)","(897,385)","(1017,224)","(1177,88)","(597,109)","(717,85)","(791,50)","(974,50)",,,,,
99,"(1296,957)","(504,704)","(1357,547)","(898,385)","(1017,224)","(1178,88)","(598,110)","(717,86)","(792,52)","(980,50)",,,,,
100,"(1294,956)","(504,704)","(1357,546)","(898,384)",,"(1178,88)","(600,109)","(721,84)","(793,51)","(974,50)",,,,,
101,"(1291,957)","(504,704)","(1358,547)","(898,385)","(1017,225)","(1179,89)","(602,111)","(717,86)","(794,51)","(980,51)",,,,,
102,"(1291,956)","(502,701)","(1357,548)","(898,386)",,"(1180,90)","(602,113)","(717,87)","(797,52)","(974,52)",,,,,
103,"(1291,956)","(504,705)","(1357,548)","(898,386)",,"(1181,90)","(604,112)","(717,86)","(793,52)","(975,52)",,,,,
104,"(1289,958)","(504,705)","(1357,548)","(898,385)",,"(1177,90)","(605,112)","(717,86)","(793,51)","(974,52)",,,,,
105,"(1288,962)","(504,705)","(1357,549)","(898,386)",,"(1182,93)","(606,113)","(717,87)","(794,53)","(975,52)",,,,,
106,"(1286,963)","(503,705)","(1357,549)","(898,386)",,"(1182,94)","(606,116)","(716,87)","(800,51)","(980,52)",,,,,
107,"(1286,960)","(500,700)","(1357,549)","(897,386)",,"(1182,93)","(606,116)","(716,87)","(802,51)","(980,52)",,,,,
108,"(1286,963)","(500,700)","(1357,549)","(898,386)",,"(1183,95)","(607,118)","(717,87)","(802,51)","(974,52)",,,,,
109,"(1285,961)","(499,699)","(1358,549)","(898,386)",,"(1183,96)","(608,119)","(717,87)","(804,53)","(974,52)",,,,,
110,"(1284,961)","(499,699)","(1357,549)","(898,386)",,"(1184,95)","(608,120)","(717,87)","(805,52)","(974,52)",,,,,
111,"(1284,961)","(499,699)","(1357,548)","(898,385)","(1018,224)","(1184,95)","(608,121)","(721,84)",,"(980,51)",,,,,
112,"(1284,965)",,"(1357,548)","(898,385)","(1018,224)","(1184,95)","(608,120)","(717,86)","(808,51)","(974,51)",,,,,
113,"(1285,964)","(499,699)","(1358,547)",,,"(1185,93)","(611,121)","(717,86)","(809,50)","(975,50)",,,,,
114,"(1281,962)","(500,702)","(1358,547)","(898,384)",,"(1185,95)","(611,121)","(721,84)","(810,50)","(981,51)",,,,,
115,"(1281,962)","(500,702)","(1357,547)","(898,384)",,"(1185,95)","(610,121)","(721,84)","(811,50)","(975,50)",,,,,
116,"(1282,961)",,"(1358,547)","(898,385)","(1018,224)","(1185,96)","(612,122)","(721,84)","(812,50)","(974,50)",,,,,
117,"(1281,962)",,"(1358,547)","(898,385)",,"(1186,96)","(611,123)","(721,84)","(813,50)","(980,50)",,,,,
118,"(1281,962)","(498,699)","(1357,546)","(898,385)",,"(1186,95)","(611,123)","(721,84)","(814,50)","(974,50)",,,,,
119,"(1280,964)",,"(1357,548)",,,"(1187,94)","(611,125)","(721,85)","(812,51)","(973,51)",,,,,
120,"(1280,963)",,"(1357,548)",,"(1017,225)","(1187,95)","(612,126)","(721,85)","(815,52)","(974,52)",,,"(1124,45)",,
121,"(1280,963)","(500,704)","(1357,549)",,,"(1187,96)","(612,126)","(716,87)","(813,50)","(975,51)",,,,,
122,"(1280,964)","(498,699)","(1357,548)",,"(1018,225)","(1188,95)","(613,128)","(717,87)","(815,51)","(980,52)",,,,,
