frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_17,ID_18,ID_19
126,"(1340,980)","(151,899)","(1241,1010)","(1184,949)","(1189,905)","(296,190)",,"(145,106)","(1355,860)",,,,,,,,
127,"(1343,980)","(151,897)","(1243,1015)","(1187,942)","(1190,905)","(296,189)","(439,89)","(144,107)","(1355,863)",,,,,,,,
128,"(1343,979)","(151,895)","(1242,1015)","(1187,943)","(1189,904)","(296,189)",,"(142,107)","(1355,863)",,,,,,,,
129,"(1343,979)","(150,894)",,"(1187,942)","(1190,904)","(296,189)","(439,89)","(141,107)","(1355,865)",,,,,,,,
130,"(1343,979)","(150,893)","(1242,1015)","(1187,942)","(1189,904)","(296,189)","(439,89)","(141,108)","(1355,866)",,,,,,,,
131,"(1346,976)","(150,893)",,"(1187,941)","(1188,905)","(296,189)","(439,89)","(140,109)","(1355,867)",,,,,,,,
132,"(1346,974)","(149,891)",,"(1183,938)","(1189,905)","(296,189)","(440,89)","(139,109)","(1355,867)",,,,,,,,
133,"(1345,976)","(149,891)",,"(1187,938)","(1189,905)","(296,189)",,"(138,110)","(1355,870)",,,,,,,,
134,"(1344,972)","(146,892)","(1239,1014)","(1186,938)","(1189,905)","(296,189)","(437,89)","(137,111)","(1355,871)",,,,,,,,
135,"(1344,978)","(146,891)","(1232,1010)","(1181,940)","(1187,905)","(296,189)","(439,90)","(136,112)","(1355,872)",,,,,,,,
136,"(1345,974)","(144,891)","(1231,1010)","(1184,943)","(1187,905)","(296,190)","(439,90)","(133,113)","(1355,873)",,,,,,,,
137,"(1344,974)","(144,890)","(1230,1010)","(1185,942)","(1185,905)","(296,190)","(439,90)","(132,112)","(1355,876)",,,,,,,,
138,"(1341,973)","(142,889)","(1228,1010)","(1184,944)","(1185,905)","(296,190)","(436,90)","(130,113)","(1355,877)",,,,,,,,
139,"(1343,973)","(141,889)","(1226,1010)","(1183,942)","(1185,905)","(296,190)","(436,90)","(129,114)","(1354,874)",,,,,,,,
140,"(1341,972)","(141,890)","(1225,1010)","(1185,936)","(1189,906)","(296,190)","(436,90)","(129,113)","(1355,880)",,,,,,,,
141,"(1341,974)","(140,888)","(1224,1010)","(1184,942)","(1185,906)","(296,190)","(436,90)","(128,114)","(1355,881)",,,,,,,,
142,"(1342,970)","(140,888)","(1223,1010)","(1183,938)","(1185,905)","(295,190)","(436,90)","(128,114)","(1355,878)",,,,,,,,
143,"(1344,969)","(139,886)","(1223,1011)","(1184,943)","(1185,905)","(296,189)","(438,90)","(127,114)","(1356,884)",,,,,,,,
144,"(1343,972)","(138,885)","(1221,1010)","(1185,941)",,"(295,189)","(438,89)","(126,114)","(1354,884)",,,,,,,,
145,"(1342,969)","(137,885)",,"(1185,942)","(1184,904)","(296,189)","(436,89)","(126,116)","(1356,885)",,,,,,,,
146,"(1343,968)","(137,884)","(1222,1012)","(1182,930)","(1184,902)","(296,189)","(437,89)","(125,117)","(1356,885)",,,,,,,,
147,"(1343,968)","(136,881)","(1222,1012)","(1185,942)","(1184,902)","(296,189)","(437,89)","(124,118)","(1356,885)",,,,,,,,
