frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_16,ID_18,ID_23
47,"(1358,888)",,"(668,628)","(1004,538)",,"(467,328)","(316,297)","(1017,75)","(1006,50)",,,,,,,
48,"(1358,887)","(1080,805)","(663,633)",,"(539,414)","(467,327)","(316,296)","(1016,64)","(1002,53)",,,"(722,282)",,,,
49,"(1358,887)","(1080,805)","(658,638)","(1004,538)","(539,414)","(468,324)","(315,297)","(1017,78)","(1002,51)",,,,,,,
50,"(1359,885)","(1080,805)",,"(1004,537)",,"(464,326)","(316,296)","(1017,76)","(1004,50)",,,,,,,
51,"(1359,885)","(1080,805)","(657,639)","(1005,537)","(539,414)","(466,328)","(316,296)","(1018,77)","(1003,49)",,,,,,,
52,"(1359,884)",,"(657,639)",,"(539,413)","(467,325)","(316,296)","(1019,78)","(1004,49)",,"(1280,45)",,,,,
53,"(1359,884)","(1081,805)","(656,640)","(1004,537)","(540,414)","(474,322)","(316,296)","(1022,77)","(1004,49)",,"(1281,46)",,,,,
54,"(1359,883)","(1081,805)","(656,640)","(1005,537)","(540,414)","(471,324)","(316,296)","(1023,76)","(1005,50)",,,,,,,
55,"(1360,883)","(1081,805)","(656,640)","(1005,538)",,"(474,323)","(316,296)","(1024,78)","(1005,49)",,,,,,,
56,"(1360,882)","(1081,805)","(655,640)","(1005,537)","(540,413)","(476,322)","(316,296)","(1026,81)","(1004,49)",,,,,,,
57,"(1360,882)","(1081,805)","(655,641)","(1005,538)","(540,415)","(478,322)","(316,297)","(1028,77)","(1004,49)",,,,,,,
58,"(1360,887)","(1081,806)",,"(1005,538)","(541,415)","(481,323)","(317,297)","(1029,77)",,,,,,,,
59,"(1360,881)","(1081,806)","(655,641)","(1005,538)","(541,415)","(483,324)","(317,297)","(1032,76)",,,,,,,,
60,"(1361,881)","(1081,806)","(655,642)","(1006,538)","(541,415)","(486,323)","(317,297)","(1035,77)",,,,,,,,
61,"(1360,880)","(1081,806)",,"(1006,539)",,"(488,324)","(317,298)","(1036,76)","(1003,49)",,,,,,,
62,"(1360,880)",,"(653,642)","(1005,538)",,"(490,325)","(317,297)","(1037,75)","(998,52)",,,,,,,
63,"(1360,880)",,"(652,641)",,,"(492,324)","(317,297)","(1039,76)","(998,52)",,"(1282,47)","(726,282)",,,,
64,"(1359,880)","(1081,806)","(651,642)","(1005,538)","(540,415)","(493,322)","(316,297)","(1040,77)",,,,"(726,282)",,,,
