frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17
234,"(373,1032)","(1213,960)","(76,586)","(149,587)",,"(185,349)","(85,71)",,,,,,"(533,1053)",,,,"(1366,85)",
235,"(376,1033)","(1214,960)","(76,589)","(149,587)",,"(189,345)","(85,71)","(1351,366)",,,,,,,,,,
236,"(376,1035)","(1214,960)","(77,590)","(149,587)",,"(189,346)","(85,71)",,,,,,,,,,,
237,"(379,1036)","(1215,961)","(78,590)","(149,587)",,"(189,347)","(85,71)","(1350,366)",,,,,,,,,"(1366,86)",
238,"(377,1034)","(1216,961)","(79,589)","(149,587)","(1355,418)","(186,348)","(85,71)","(1350,363)",,,,,,,,,,
239,"(378,1035)","(1216,961)","(80,590)","(149,587)","(1355,418)","(187,348)","(84,71)","(1350,363)",,,,,,,,"(43,649)",,
240,"(382,1036)","(1216,962)","(80,587)","(148,587)","(1355,418)","(188,348)","(84,71)","(1349,363)",,,,,,,,,,
241,"(385,1034)","(1213,962)","(83,587)","(149,587)","(1355,418)","(187,348)","(85,71)","(1351,363)",,,,,,,,"(43,650)",,
242,"(384,1035)","(1218,961)","(82,588)","(148,587)",,"(189,348)","(84,71)","(1351,363)",,,,,,,,"(43,649)",,
243,"(384,1036)","(1218,961)","(83,591)","(149,587)",,"(190,348)","(84,71)","(1352,362)",,"(49,388)",,,,,,,,
244,"(385,1035)","(1220,961)","(84,591)","(149,587)","(1355,418)","(189,348)","(85,70)","(1350,364)",,,,,,,,,,
245,"(388,1032)","(1220,961)","(91,592)","(150,587)",,"(184,349)","(85,71)","(1349,366)",,,,,,,,,,
246,"(388,1033)","(1220,961)","(90,590)",,"(1354,425)","(186,349)","(85,70)","(1349,366)",,"(49,384)",,,,,,,,
247,"(391,1034)",,"(90,591)","(149,587)",,"(187,351)","(85,71)","(1350,363)",,,,,"(529,1053)",,,,,
248,"(394,1033)",,"(91,590)","(149,587)","(1356,417)","(184,352)","(85,70)",,,"(50,384)",,,,,,,,
249,"(394,1033)",,"(92,591)","(151,591)",,"(187,349)","(85,70)","(1350,365)",,,,,,,,,,
250,"(400,1033)","(1221,960)","(94,591)","(148,587)",,"(184,352)","(85,70)",,,,,,,,,,,
251,"(400,1034)",,"(95,593)","(149,587)","(1355,417)","(184,352)","(85,70)","(1348,362)",,,,,,,,,,
252,"(404,1031)","(1222,961)","(97,593)","(150,591)","(1355,419)","(184,353)","(85,70)","(1349,362)",,"(49,383)",,,,,,,,
253,"(404,1032)","(1223,961)","(97,593)",,"(1355,417)","(184,353)","(85,70)","(1348,362)",,,,,,,,,,
254,"(405,1034)","(1224,961)","(98,591)","(148,586)",,"(183,354)","(84,70)","(1346,362)",,"(49,384)",,,,,,,,
255,"(409,1034)","(1219,961)","(98,590)","(148,587)","(1354,417)","(185,351)","(85,71)","(1347,366)",,,,,,"(1162,1052)",,,,
256,"(413,1032)","(1225,961)","(100,590)","(148,587)",,"(184,354)","(85,71)","(1347,366)",,,,,,"(1161,1053)",,,,
257,"(413,1035)","(1226,962)","(102,592)","(148,588)","(1355,418)","(185,352)","(85,71)","(1347,366)",,,,,,"(1162,1053)",,,,
258,"(414,1036)","(1226,961)","(102,591)","(148,587)","(1354,418)","(183,354)","(83,71)","(1346,367)",,"(49,375)",,,,"(1162,1052)",,,,
259,"(416,1035)","(1226,962)","(103,590)","(148,587)","(1354,418)","(186,352)","(84,71)","(1346,364)",,,,,,,,,,
260,"(418,1035)","(1227,962)","(104,593)","(148,587)",,"(182,355)","(84,71)","(1345,367)",,,,,,,,,,
261,"(423,1034)","(1227,963)","(105,593)","(148,587)",,"(186,351)","(83,71)","(1345,366)",,,,"(50,321)",,,,,,
262,"(423,1034)","(1226,961)","(108,593)","(148,587)",,"(181,355)","(84,71)","(1345,367)",,,,,,,,,,
263,,"(1226,962)","(108,594)","(148,587)","(1354,418)","(180,356)","(84,70)",,,,,,,"(1162,1052)",,,,
264,"(427,1033)","(1228,961)","(110,594)","(148,586)",,"(181,353)","(84,70)","(1344,362)",,,,,"(528,1053)",,,,,
265,"(428,1034)","(1232,963)","(110,595)","(148,586)",,"(181,353)","(84,70)","(1344,366)",,,,"(50,327)",,,,,,
266,"(428,1034)","(1234,962)","(111,595)","(148,587)",,"(181,354)","(85,70)","(1343,363)",,"(49,381)",,,,,,,,
267,"(429,1033)","(1234,961)","(112,597)","(148,587)","(1354,417)","(181,354)","(84,70)","(1343,364)",,,,,"(528,1053)",,,,,
268,"(434,1035)","(1236,965)","(114,599)","(148,586)",,"(181,353)","(84,70)","(1342,363)",,,,,,,,,,
269,"(433,1034)","(1236,960)","(114,601)","(149,586)",,"(181,353)","(84,70)",,,,,,"(528,1053)",,,,,
270,"(433,1035)","(1235,960)","(115,601)","(149,586)",,"(181,353)","(85,70)","(1341,363)",,,,,,,,,,
271,"(434,1033)","(1235,964)","(115,603)","(148,587)",,"(178,356)","(84,70)","(1340,363)",,,,,,,,,,
272,"(439,1033)","(1235,965)","(117,605)","(148,587)",,"(178,356)","(84,71)","(1340,364)",,,,,,,,"(46,601)",,
273,"(440,1033)","(1239,965)","(118,606)","(148,587)",,"(177,356)","(84,71)","(1339,364)",,"(47,389)",,,,,,,,
274,"(441,1034)","(1239,967)","(119,607)","(148,588)","(1354,418)","(180,355)","(84,71)","(1339,362)",,,,,,,,,,
275,"(442,1033)","(1240,966)","(120,608)","(148,588)","(1354,418)","(180,355)","(84,71)","(1339,363)",,,,,,,,,,
276,"(446,1033)","(1240,966)","(121,609)","(148,588)","(1354,418)","(180,356)","(84,71)","(1338,366)",,,,,,,,,,
277,"(446,1033)","(1241,966)","(122,610)","(148,588)","(1354,418)","(179,356)","(84,71)","(1337,366)",,"(49,385)",,,,,,,,
278,"(448,1033)","(1242,966)","(122,610)","(151,592)","(1354,418)","(175,360)","(84,71)","(1334,362)",,,,,,,,,,
279,"(448,1035)","(1243,966)","(123,611)","(148,587)","(1354,418)","(174,360)","(83,71)","(1333,363)",,,,,,,,,,
280,"(451,1033)","(1244,966)","(123,611)",,"(1354,418)","(175,360)","(83,71)","(1333,362)",,,,,,,,,,
281,"(452,1033)","(1246,967)","(125,612)",,"(1354,418)","(175,360)","(84,71)","(1332,362)",,,,,,"(1161,1053)",,,,
282,"(454,1033)","(1248,964)","(125,613)","(149,587)",,"(174,360)","(83,71)","(1330,363)",,,,,,,,,,
283,"(454,1033)","(1248,967)","(127,613)","(149,587)","(1354,417)","(174,360)","(84,71)","(1330,364)",,,,,,,,,,
284,"(456,1034)","(1250,968)","(127,615)","(149,587)",,"(174,361)","(84,71)","(1330,365)",,,,"(50,320)",,,,,,
285,"(459,1034)","(1250,967)","(127,615)","(149,586)",,"(177,358)","(83,70)","(1327,363)",,,,,"(528,1053)",,,,,
286,"(462,1033)","(1253,970)","(129,616)","(149,587)","(1351,418)","(174,361)","(83,71)","(1325,364)",,,,,"(528,1053)",,,,,
287,"(462,1033)","(1253,971)","(130,619)","(149,587)","(1351,421)","(173,361)","(84,71)","(1324,364)",,,,,"(528,1053)",,,,,
288,"(466,1031)","(1254,969)","(131,619)","(149,587)","(1354,418)","(173,361)","(84,71)","(1323,364)",,,,,,"(1161,1052)",,,,
289,"(469,1033)","(1255,970)","(132,620)","(149,587)","(1355,418)","(173,361)","(84,71)","(1322,364)",,,,,,,,,,
290,"(469,1035)","(1255,971)","(133,622)","(149,587)","(1355,417)","(175,359)","(84,71)","(1320,365)",,,,,,,,,,
291,"(471,1034)","(1257,972)","(134,624)","(150,587)","(1349,415)","(173,362)","(84,71)","(1319,365)",,,,,,,,,,
292,"(475,1033)","(1260,972)","(135,624)","(152,592)","(1354,415)","(172,363)","(84,71)","(1317,366)",,"(49,374)",,,,,,,,
293,"(476,1034)","(1261,972)","(136,626)","(152,592)","(1350,414)","(172,363)","(84,71)","(1317,366)",,,,,,,,,,
294,"(478,1035)","(1262,972)","(137,625)","(150,587)","(1355,415)","(171,364)","(84,71)","(1314,365)",,,,,,,,,,
295,"(480,1034)","(1263,973)","(138,625)","(152,592)","(1355,415)","(171,364)","(84,71)","(1314,367)",,"(49,382)",,,,,,,,
296,"(481,1034)","(1265,973)","(139,626)","(150,587)","(1355,414)","(171,364)","(84,71)","(1311,366)",,,,,,,,,,
297,"(484,1034)","(1267,973)","(141,628)","(150,587)",,"(170,364)","(84,71)","(1308,365)",,"(50,382)",,,,,,,,
298,"(486,1033)","(1266,973)","(143,629)","(150,587)","(1355,413)","(170,364)","(84,71)","(1306,360)",,,,,,,,,,
299,"(487,1033)","(1267,973)","(144,629)","(152,591)","(1354,413)","(170,364)","(84,71)","(1304,362)",,"(49,374)",,"(50,324)",,,,,,
300,"(488,1034)","(1269,976)","(146,629)","(150,587)","(1355,412)","(170,363)","(85,71)","(1303,361)",,,,,,,,"(43,648)",,
301,"(491,1033)","(1270,977)","(148,630)","(152,592)","(1355,412)","(170,363)","(85,71)","(1301,361)",,"(50,384)",,,,,,,,
302,"(493,1033)","(1272,977)","(151,632)","(150,587)",,"(173,361)","(85,70)","(1299,358)",,,,,,,,,,
303,"(495,1035)","(1271,977)","(151,632)","(150,587)","(1351,406)","(170,363)","(85,70)","(1297,357)",,"(49,374)",,,,,,,,
304,"(497,1032)","(1271,978)","(152,631)","(150,587)","(1351,406)","(170,364)","(84,71)","(1295,356)",,"(48,374)",,,,,,,,
305,"(498,1033)","(1273,979)","(154,633)","(150,587)",,"(170,364)","(84,71)","(1294,356)",,,,,,,,,,
306,"(501,1034)","(1273,980)","(154,633)","(150,587)","(1355,411)","(169,364)","(85,71)","(1292,356)","(1129,54)",,,,,,,,,
307,"(503,1033)","(1273,981)","(156,634)","(152,591)",,"(169,366)","(85,71)","(1290,355)",,,,,,,,,,
308,"(505,1034)","(1276,982)","(156,633)","(149,587)",,"(169,365)","(85,71)","(1288,355)",,,,,,,,,,
309,"(508,1035)","(1275,984)","(158,634)","(150,588)",,"(169,366)","(85,71)","(1287,355)",,,,,"(534,1054)",,,"(46,604)",,
310,"(508,1034)","(1277,984)","(159,635)","(152,592)",,"(168,367)","(85,71)","(1285,352)",,,,,,,,,,
311,"(508,1033)","(1277,985)","(160,634)","(152,592)",,"(168,367)","(85,71)","(1284,351)",,,,,,,,,,
312,"(512,1034)","(1276,986)","(160,635)","(150,588)",,"(168,366)","(85,71)","(1282,353)",,,,,"(534,1054)",,,,,
313,"(514,1036)","(1276,986)","(161,635)","(152,592)","(1351,405)","(167,365)","(84,71)","(1280,351)",,,,,,,,,,
314,"(514,1034)","(1277,987)","(162,636)","(150,588)",,"(168,364)","(85,71)","(1279,351)",,,,,,,,,,
315,"(516,1031)","(1277,988)","(162,636)","(153,592)","(1355,409)","(168,364)","(85,71)","(1277,350)",,,,,,,,,,
316,"(519,1033)","(1278,988)","(162,638)","(150,587)","(1355,409)","(167,363)","(85,71)","(1276,349)",,,,,,,,,,
317,"(520,1033)","(1278,988)","(162,638)","(150,587)","(1355,410)","(171,364)","(85,71)","(1274,347)",,,,,,,,,,
318,,"(1279,989)","(163,636)","(150,587)","(1355,408)","(171,360)","(85,71)","(1269,346)",,,,,,,,,,
319,,"(1279,988)","(163,637)","(150,587)","(1354,408)","(170,360)","(85,71)","(1269,344)",,"(49,381)",,,,"(1161,1052)",,,,
320,"(528,1032)","(1279,989)","(163,637)","(150,587)","(1355,408)","(170,360)","(84,71)","(1268,343)",,,,,,,,,,
321,"(531,1033)","(1280,990)","(164,636)","(150,587)","(1355,407)","(168,362)","(85,70)","(1267,342)",,"(49,383)",,,"(530,1053)",,,,,
322,"(532,1034)","(1280,991)","(162,637)","(150,587)","(1355,407)","(169,361)","(84,70)","(1265,341)",,,,,"(529,1053)",,,"(43,649)",,
323,"(531,1032)","(1281,991)","(164,637)","(150,587)","(1355,407)","(170,361)","(85,70)","(1263,340)",,"(49,383)",,,"(529,1053)",,,,,
324,"(534,1032)","(1282,992)","(163,637)","(149,587)","(1354,406)","(169,364)","(84,71)","(1261,339)",,,,"(50,327)","(535,1053)",,,,,
325,"(533,1034)","(1282,993)","(164,637)","(152,591)","(1351,397)","(169,364)","(85,71)","(1260,338)",,"(49,382)",,,,,,"(43,649)",,
326,"(534,1036)","(1282,994)","(164,637)","(150,587)","(1352,397)","(169,363)","(85,71)","(1258,339)","(1129,55)",,,,,,,,,
327,"(534,1035)","(1282,994)","(164,637)","(150,587)",,"(169,363)","(85,71)","(1258,339)",,,,,"(535,1053)",,,,,
328,"(535,1036)","(1285,996)","(164,638)","(150,587)","(1355,406)","(164,367)","(84,71)","(1255,337)",,,,,,,,,,
329,"(538,1034)","(1286,996)","(164,638)","(150,587)","(1352,394)","(167,366)","(84,71)","(1254,337)",,,,,,,,,,
330,"(537,1036)","(1286,998)","(164,637)","(150,587)",,"(167,365)","(84,71)","(1252,336)","(1129,55)",,,,,"(1162,1052)",,,,
331,"(539,1036)","(1288,998)","(164,637)","(150,588)","(1355,407)","(167,366)","(85,71)","(1251,336)",,,,,"(529,1053)","(1162,1054)",,,,
332,"(539,1036)","(1289,999)","(164,638)","(152,592)","(1353,391)","(167,367)","(84,71)","(1249,334)",,,,,"(535,1054)","(1162,1052)",,,,
333,"(539,1036)","(1289,1000)","(164,638)","(152,592)","(1353,392)","(165,366)","(85,71)","(1247,334)",,,,,,"(1162,1052)",,,,
334,"(541,1035)","(1290,999)","(164,637)","(153,591)","(1353,392)","(163,364)","(85,71)","(1245,334)",,,,,,,,,,
335,"(541,1035)","(1291,1000)","(164,637)","(150,587)","(1352,392)","(165,365)","(85,71)","(1244,334)",,,,,,"(1162,1052)",,,,
336,"(545,1033)","(1292,1000)","(164,637)","(152,591)","(1353,390)","(164,365)","(85,71)","(1242,333)","(1129,55)",,,,,"(1161,1053)",,,,
337,"(544,1036)","(1294,1000)","(164,637)","(152,591)","(1353,389)","(164,366)","(85,70)","(1240,333)",,,,,,"(1162,1052)",,,,
338,"(544,1035)","(1295,1001)","(164,637)","(152,591)",,"(163,365)","(85,70)","(1240,331)",,,,,,,,,,
339,"(545,1033)","(1296,1001)","(164,637)","(150,587)","(1355,401)","(163,363)","(85,70)","(1238,331)",,,,,,,,,,
340,"(543,1033)","(1296,1002)","(164,637)","(152,591)","(1352,385)","(163,365)","(85,70)","(1236,335)","(1129,54)",,,,,"(1163,1052)",,,,
341,"(546,1033)","(1297,999)","(165,637)","(152,591)","(1353,385)","(163,366)","(85,71)","(1234,336)",,,,,,"(1163,1052)",,,,
342,"(546,1034)","(1298,1001)","(164,637)","(152,591)","(1353,385)","(163,368)","(85,70)","(1231,332)",,,,,,,,,,
343,"(546,1033)","(1298,1000)","(164,637)","(150,587)","(1352,383)","(162,369)","(85,71)","(1230,334)","(1129,54)",,,,,,,,,
344,"(544,1034)","(1300,1000)","(164,637)","(150,587)","(1353,383)","(161,368)","(85,71)","(1228,336)",,"(49,386)",,,,,,,,
345,"(544,1035)","(1301,999)","(164,638)","(152,592)","(1352,382)","(159,369)","(85,71)","(1226,339)",,"(49,383)",,,"(534,1053)",,,,,
346,"(545,1033)","(1301,1000)","(164,638)","(150,587)","(1352,382)","(160,368)","(84,71)","(1224,341)","(1133,55)","(49,383)",,,,"(1162,1052)",,,,
347,"(549,1034)","(1302,1000)","(163,637)","(150,587)","(1352,381)","(159,367)","(84,71)","(1221,341)",,,,,,,,,,
348,"(548,1037)","(1306,1000)","(164,637)","(150,588)","(1352,381)","(159,368)","(84,71)","(1220,343)",,"(50,377)",,,,,,,,
349,"(553,1037)","(1305,999)","(164,638)","(150,587)","(1352,381)","(157,369)","(85,72)","(1219,345)",,,,,,,,,,
350,"(553,1037)","(1306,999)","(165,638)","(150,587)","(1352,382)","(160,369)","(84,71)","(1217,343)",,,,,,,,,,
351,"(554,1036)","(1307,998)","(168,639)","(150,587)",,"(157,368)","(84,71)","(1215,344)",,,,,,,,,,
352,"(557,1036)","(1308,1003)","(166,638)","(150,587)",,"(157,368)","(85,71)","(1212,345)",,,,,,,,,,
353,"(557,1037)","(1309,998)","(169,637)","(150,587)",,"(157,367)","(85,71)","(1211,345)",,,,,,,,,,
354,"(561,1037)","(1310,999)","(169,637)","(151,587)",,"(157,368)","(84,71)","(1210,346)",,,,,,,,,,
355,"(562,1035)","(1310,999)","(168,638)","(150,587)",,"(154,367)","(84,70)","(1207,346)",,,,,"(526,1053)","(1163,1052)",,,,
356,"(562,1035)","(1311,999)","(167,638)","(150,587)",,"(154,365)","(84,71)","(1205,347)",,,,,"(526,1053)",,,,,
357,"(561,1034)","(1312,1000)","(168,638)","(152,591)","(1352,373)","(151,362)","(84,71)","(1204,347)",,,,,"(528,1053)",,,,,
358,"(563,1037)","(1314,998)","(168,638)","(152,591)",,"(152,364)","(85,70)","(1203,348)",,,,,"(528,1053)",,,,,
359,"(568,1033)","(1316,999)","(164,637)","(152,591)",,"(151,364)","(84,70)","(1201,347)",,,,,"(528,1053)","(1174,1052)",,,,
360,"(569,1033)","(1315,998)","(164,637)","(152,591)",,"(154,367)","(85,71)","(1200,349)",,,,,,,,,,
361,"(570,1033)","(1316,996)","(168,639)","(150,587)",,"(149,367)","(84,71)","(1197,348)",,,,,,,,,,
362,"(570,1037)","(1318,997)","(165,638)","(150,587)",,"(149,368)","(84,71)","(1194,349)",,,,,,,,,,
363,"(571,1036)","(1319,997)","(164,638)","(152,592)","(1352,365)","(148,362)","(84,71)","(1192,349)",,,,,,,,,,
364,"(575,1037)","(1319,997)","(164,638)","(150,587)","(1352,364)","(148,365)","(84,71)","(1190,350)",,,,,,,,,,
365,"(577,1035)","(1318,997)","(168,639)","(150,587)",,"(147,366)","(84,71)","(1187,354)",,,,,,,,,,
366,"(578,1038)","(1318,998)","(167,640)","(150,587)",,"(148,362)","(84,71)","(1185,351)",,,,,,,,,,
367,"(580,1036)","(1318,998)","(164,639)","(152,592)",,"(149,366)","(84,71)","(1182,352)",,,,,,,,,,
368,"(581,1036)","(1318,998)","(166,639)","(150,587)","(1352,360)","(149,365)","(84,71)","(1180,352)",,"(49,377)",,,,,,,,
369,"(582,1035)","(1319,998)","(164,638)","(150,587)",,"(148,363)","(85,71)","(1178,352)",,,,,,,,,,
370,"(585,1035)","(1319,998)","(165,638)","(150,587)","(1352,359)","(146,363)","(84,71)","(1177,355)",,,,,,,,,,
371,"(587,1035)","(1319,997)","(164,639)","(150,587)",,"(148,364)","(85,71)","(1176,355)",,,"(721,692)",,,,,,,
372,"(587,1037)","(1318,997)","(168,640)","(152,592)",,"(147,365)","(85,71)","(1174,355)",,,"(721,692)",,,,,,,
373,,"(1318,998)","(168,639)","(150,587)",,"(148,363)","(85,71)","(1172,354)",,,,,,,,,,
374,,"(1318,999)","(168,638)","(154,591)",,"(148,363)","(85,71)","(1170,355)",,,"(721,692)",,,,,,,
375,"(593,1034)","(1315,997)","(168,638)","(150,587)",,"(147,363)","(85,71)","(1169,355)",,,,,,,,,,
376,"(590,1034)","(1316,997)","(168,639)","(150,587)",,"(148,364)","(84,71)","(1167,356)",,,,,,,,,,
377,"(595,1036)","(1316,997)","(166,638)","(150,587)",,"(144,363)","(84,71)","(1164,356)",,,,,,,,,,
378,"(597,1036)","(1317,997)","(167,640)","(150,587)",,"(144,363)","(84,71)","(1162,357)",,,"(720,692)",,,,,,,
379,"(600,1035)","(1316,998)","(164,637)","(150,587)",,"(143,363)","(84,71)","(1160,357)",,,,,,,,,,
380,"(601,1035)","(1316,999)","(165,637)","(150,588)",,"(143,363)","(84,71)","(1158,359)",,,"(720,692)",,,,,,,
381,"(602,1035)","(1318,999)","(166,639)","(152,592)",,"(144,364)","(84,71)","(1156,358)",,,,,,,,,,
382,"(601,1037)","(1317,1000)","(165,639)","(150,588)",,"(144,365)","(84,71)","(1155,358)","(1117,60)",,,,,,,,,
383,"(604,1036)","(1317,1000)","(165,640)","(150,587)",,"(143,363)","(84,71)","(1154,359)",,,,,,,,,,
384,"(605,1035)","(1318,1001)","(166,639)","(150,588)",,"(142,362)","(84,71)","(1151,357)",,,,,,,,,,
385,"(609,1035)","(1317,1002)","(165,640)","(150,588)",,"(143,363)","(84,71)","(1149,359)",,,,,,,,,,
386,"(610,1037)","(1318,1002)","(167,640)","(152,592)",,"(144,363)","(84,71)","(1147,360)",,,"(720,692)",,,,,,,
387,"(611,1035)","(1319,1002)","(166,640)","(152,592)",,"(144,363)","(84,71)","(1147,360)",,,,,,,,,,
388,"(610,1035)","(1320,1002)","(165,640)","(150,587)",,"(142,363)","(84,71)","(1146,360)",,,,,,,,,,
389,"(616,1034)","(1320,1004)","(165,640)","(150,587)",,"(142,362)","(84,71)","(1145,360)",,,,,,,,,,
390,"(617,1034)","(1320,1004)","(165,639)","(150,587)",,"(140,363)","(85,71)","(1144,360)",,,,,,,,,,
391,"(618,1035)","(1320,1006)","(164,639)","(150,587)",,"(141,363)","(85,70)","(1143,360)",,,,,,,,,,
392,"(618,1036)","(1320,1006)","(168,639)","(150,587)",,"(140,363)","(84,70)","(1142,361)",,,,,,,,,,
393,"(620,1034)","(1322,1007)","(167,639)","(150,587)",,"(138,366)","(85,70)","(1140,361)",,,,,,,,,,
394,"(622,1036)","(1321,1008)","(166,639)","(150,587)",,"(137,367)","(86,70)","(1139,361)",,,,,,,,,,
395,"(621,1034)","(1321,1008)","(167,639)","(150,587)",,"(137,367)","(84,70)","(1138,361)",,,,,,,,,,
396,"(625,1036)","(1322,1010)","(164,638)","(150,587)","(1352,340)","(137,367)","(84,70)","(1136,361)",,,,,,,,,,
397,"(626,1035)","(1325,1010)","(164,638)","(150,587)",,"(137,367)","(84,70)","(1133,363)",,,,,,,,,,
398,"(629,1035)","(1320,1011)","(166,639)","(150,587)",,"(137,367)","(84,70)","(1132,361)",,,,,,,,,,
399,"(629,1036)","(1320,1011)","(166,637)","(152,591)","(1350,337)","(136,366)","(84,71)","(1130,361)",,,,,,,,,,
400,"(631,1037)","(1321,1012)","(166,639)","(152,591)","(1351,336)","(136,366)","(84,70)","(1128,362)",,,,,,,,,,
401,,"(1320,1012)","(167,640)","(152,591)","(1351,336)","(135,367)","(84,70)","(1126,362)",,,,,,,,,,
402,"(634,1037)","(1320,1012)","(167,639)","(152,591)",,"(134,366)","(84,71)","(1125,363)",,,,,,,,,,
403,"(636,1035)","(1321,1013)","(166,640)","(150,587)",,"(134,368)","(84,71)","(1123,364)",,,,,,,,,,
404,"(637,1036)","(1321,1011)","(164,638)","(152,591)",,"(134,368)","(84,71)","(1122,363)",,,,,,,,,,
405,"(637,1034)","(1324,1010)","(167,639)","(152,591)","(1351,333)","(134,368)","(84,71)","(1121,363)",,,,,,,,,,
406,"(639,1036)","(1318,1010)","(167,640)","(152,591)","(1351,332)","(134,368)","(84,70)","(1119,363)",,,,,,,,,,
407,"(642,1034)","(1319,1009)","(168,639)","(152,591)","(1350,330)","(134,366)","(84,70)","(1117,363)",,,,,,,,,,
408,"(644,1038)","(1319,1009)","(168,639)","(152,591)","(1350,329)","(133,366)","(84,70)","(1115,361)",,,,,,,,,,
409,"(645,1035)","(1320,1009)","(168,638)","(150,587)","(1351,328)","(133,366)","(84,70)","(1113,360)",,,,,,,,,,
410,"(648,1037)","(1322,1010)","(167,638)","(152,591)",,"(133,367)","(84,70)","(1112,361)",,,,,,,,,,
411,"(649,1037)","(1319,1010)","(168,638)","(152,591)","(1351,327)","(132,366)","(84,70)","(1109,364)",,,,,,,,,,
412,"(649,1036)","(1319,1011)","(167,639)","(152,591)",,"(132,366)","(85,70)","(1108,365)",,,,,,,,,,
413,"(651,1037)","(1320,1010)","(167,639)","(152,591)","(1351,326)","(131,368)","(85,70)","(1106,359)",,,,,,,,,,
414,"(653,1037)","(1320,1012)","(167,639)","(152,591)","(1351,326)","(131,369)","(84,70)","(1103,362)",,,,,,,,,,
415,"(655,1038)","(1318,1011)","(165,639)","(152,591)",,"(131,366)","(84,70)","(1101,360)",,,,,,,,,,
416,"(656,1035)","(1317,1015)","(165,639)","(152,591)","(1351,324)","(130,365)","(84,70)","(1100,363)",,,,,,,,,,
417,"(656,1036)","(1319,1013)","(165,640)","(150,587)","(1351,323)","(128,365)","(84,70)","(1098,361)",,,,,,,,,,
418,"(657,1037)","(1318,1015)","(165,640)","(150,587)","(1350,323)","(130,367)","(84,71)","(1096,358)","(1163,60)",,,,,,,,,
419,"(658,1037)","(1314,1015)","(164,641)","(150,587)",,"(126,366)","(85,71)","(1093,361)","(1162,60)",,,,,,,,,
420,"(659,1038)","(1315,1015)","(167,640)","(149,587)","(1351,322)","(126,366)","(84,70)","(1092,360)",,,,,,,,,,
421,"(661,1037)","(1317,1016)","(164,639)","(150,587)","(1350,322)","(125,365)","(84,71)","(1089,360)",,,,,,,,,,
422,"(664,1037)","(1316,1017)","(164,639)","(149,587)","(1351,321)","(125,364)","(84,71)","(1087,358)",,,,,,,,,,
423,"(662,1035)","(1316,1017)","(164,639)","(149,587)","(1351,320)","(130,370)","(84,70)","(1085,359)",,,,,,,,,,
424,"(665,1034)","(1316,1016)","(166,639)","(149,587)","(1351,319)","(126,365)","(83,71)","(1083,359)",,,,,,,,,,
425,"(665,1034)","(1317,1017)","(165,638)","(152,591)","(1350,317)","(127,363)","(84,70)","(1082,356)",,,,,,,,,,
426,"(667,1036)","(1316,1018)","(165,639)","(152,591)","(1350,317)","(124,367)","(83,70)","(1079,356)",,,,,,,,,,
427,"(669,1036)","(1313,1018)","(165,639)","(152,591)",,"(131,368)","(84,70)","(1079,357)",,,,,,"(1161,1053)",,,,
428,"(670,1037)","(1312,1019)","(165,639)","(152,591)",,"(131,369)","(84,70)","(1077,356)",,,,,,,,,,
429,"(672,1037)","(1310,1021)","(166,639)","(152,591)","(1351,314)","(131,369)","(84,70)","(1075,355)",,,,,,,,,,
430,"(672,1037)","(1310,1022)","(165,639)","(152,591)","(1351,314)","(130,369)","(84,70)","(1072,353)","(1116,60)",,,,,,,,,
431,"(676,1038)","(1310,1021)","(165,639)","(152,591)","(1351,313)","(130,369)","(84,70)","(1071,355)",,,,,,,,,,
432,"(678,1037)","(1307,1022)","(165,639)","(151,590)","(1350,312)","(129,369)","(84,70)","(1068,354)","(1128,54)",,,,,"(1162,1053)",,,,
433,"(680,1037)","(1308,1022)","(165,639)","(152,591)","(1351,312)","(130,369)","(83,70)","(1067,354)",,,,,,,,,,
434,"(681,1034)","(1307,1023)","(164,637)","(152,591)","(1350,312)","(130,370)","(84,70)","(1065,353)",,"(48,370)",,,,,,,,
435,"(683,1034)","(1307,1022)","(166,639)","(152,590)",,"(129,370)","(84,70)","(1062,353)","(1162,59)",,,,,,,,"(1366,84)",
436,"(685,1035)","(1306,1023)","(163,639)","(152,591)",,"(129,370)","(84,70)","(1060,350)",,,,,,,,,,
437,"(686,1037)","(1306,1022)","(166,639)","(152,591)","(1351,311)","(130,370)","(84,71)","(1058,353)",,,,,,,,,,
438,"(690,1036)","(1306,1022)","(166,639)","(152,591)","(1350,311)","(129,371)","(84,71)","(1057,351)",,,,,,,,,,
439,"(690,1035)","(1306,1024)","(167,640)","(152,591)","(1350,311)","(125,373)","(84,70)","(1055,351)",,,,,,,,,,
440,"(691,1035)","(1304,1024)","(166,639)","(152,591)","(1351,311)","(123,371)","(84,70)","(1053,351)",,,,,,,,,,
441,"(691,1035)","(1305,1023)","(164,639)","(152,591)","(1350,310)","(126,370)","(84,70)","(1050,349)",,,,,,,,,,
442,"(695,1036)","(1305,1023)","(166,639)","(152,591)","(1351,309)","(126,370)","(84,70)","(1049,349)",,,,,,,,,,
443,"(697,1036)","(1304,1025)","(164,639)","(152,591)",,"(121,369)","(84,71)","(1046,351)","(1162,59)",,,,,,,,,
