frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13
56,"(138,1018)",,"(65,953)",,"(1363,890)","(70,774)","(1014,743)","(973,335)","(192,92)",,,,,
57,"(142,1017)",,"(65,953)",,"(1363,887)","(70,774)","(1014,743)","(977,335)","(192,95)",,"(176,1032)",,,
58,"(140,1017)",,"(65,953)",,"(1363,890)","(70,774)","(1014,743)","(977,335)","(193,95)",,,,,
59,"(141,1017)",,"(65,953)",,"(1363,890)","(70,774)","(1014,743)","(973,335)","(194,98)",,,,,
60,"(138,1018)",,"(65,953)",,"(1363,887)","(70,774)","(1014,743)","(977,335)","(194,97)",,"(177,1032)",,,
61,"(138,1018)",,"(65,953)",,"(1363,889)","(70,774)","(1014,742)","(972,335)","(194,99)",,,,,
62,"(138,1018)",,"(65,952)",,,"(70,774)","(1014,742)","(971,335)","(195,100)",,,,,
63,"(138,1017)",,"(65,952)",,"(1363,886)","(70,773)","(1014,741)","(972,335)","(195,100)",,,,,
64,"(138,1017)",,"(65,952)",,,"(70,773)","(1014,741)","(972,334)","(194,96)",,,,,
65,"(138,1017)",,"(66,951)",,"(1363,886)","(71,772)","(1014,741)","(976,334)","(196,102)",,"(199,1019)",,,
66,"(138,1016)",,"(65,950)",,,"(70,772)","(1014,741)","(973,333)","(195,102)",,,,,
67,"(138,1015)",,"(65,950)",,"(1363,886)","(70,773)","(1014,741)","(973,334)","(197,106)",,,,,
68,"(138,1016)",,"(66,951)",,"(1363,888)","(70,772)","(1014,741)","(973,334)","(197,102)",,,,,
69,"(138,1016)",,"(66,951)",,"(1363,887)","(70,772)","(1013,741)","(972,334)","(196,102)",,,,,
70,"(138,1017)",,"(66,951)",,"(1363,888)","(70,772)","(1014,741)","(972,334)","(196,104)",,,,,
71,"(141,1016)",,"(66,951)",,"(1363,889)","(70,773)","(1014,742)","(972,335)","(198,111)",,,,,
72,"(138,1017)",,"(66,952)",,,"(70,773)","(1014,742)","(971,335)","(196,107)",,,,,
73,"(138,1017)",,"(65,953)",,"(1363,887)","(70,773)","(1014,743)","(971,335)","(196,109)",,,,,
74,"(138,1017)",,"(65,952)","(1362,982)","(1363,889)","(70,773)","(1014,742)","(970,335)","(196,111)",,,,,
75,"(138,1017)",,"(65,952)",,,"(70,774)","(1014,743)","(970,335)","(196,113)",,,,,
76,"(138,1018)",,"(66,953)","(1362,983)",,"(70,774)","(1014,743)","(969,336)","(196,114)",,,,,
77,"(138,1017)",,"(66,953)","(1362,982)","(1363,890)","(70,774)","(1014,743)","(969,336)","(197,116)",,"(175,1032)",,,
78,"(141,1016)",,"(65,953)","(1362,982)",,"(70,774)","(1013,743)","(968,337)","(198,117)",,"(176,1032)",,,
79,"(141,1016)",,"(65,953)","(1362,982)",,"(70,774)","(1014,743)","(968,337)","(198,118)",,"(175,1032)",,,
80,"(142,1016)",,"(66,953)","(1362,982)","(1363,889)","(70,774)","(1014,743)","(967,337)","(197,120)",,"(176,1032)",,,
81,"(137,1017)",,"(65,952)","(1362,982)","(1363,886)","(70,774)","(1014,742)","(967,336)","(198,120)",,"(175,1032)",,,
82,"(138,1017)",,"(65,952)","(1362,981)",,"(70,773)","(1014,742)","(967,336)","(199,122)",,,"(722,1032)",,
83,"(137,1016)",,"(65,952)",,"(1363,889)","(71,773)","(1014,742)","(967,335)","(198,123)",,,,,
84,"(138,1016)",,"(65,952)",,,"(70,773)","(1014,741)","(965,336)","(200,124)",,,,,
85,"(138,1016)",,"(65,951)",,"(1363,886)","(70,773)","(1014,741)","(965,335)","(199,125)",,,,,
86,"(138,1017)",,"(65,952)",,,"(70,773)","(1014,741)","(965,335)","(200,126)",,,,,
87,"(141,1015)",,"(65,951)",,"(1363,902)","(70,773)","(1014,741)","(965,335)","(201,126)",,,,,
88,"(137,1017)",,"(65,952)","(1362,982)",,"(70,773)","(1014,742)","(964,335)","(199,127)",,,,,
89,"(138,1017)",,"(65,951)",,,"(70,773)","(1014,742)","(963,335)","(199,128)",,,,,
90,"(141,1016)",,"(65,953)",,"(1363,904)","(70,774)","(1014,742)","(963,335)","(199,130)",,"(176,1032)","(721,1033)",,
91,"(138,1017)",,"(66,953)","(1362,982)","(1363,904)","(70,774)","(1014,742)","(963,335)","(199,130)",,,,"(1363,874)",
92,"(138,1017)",,"(65,953)",,,"(70,774)","(1014,743)","(962,336)","(199,132)",,"(199,1020)","(722,1033)","(1363,887)",
93,"(138,1018)",,"(65,953)","(1362,982)",,"(70,775)","(1014,743)","(961,336)","(201,132)",,"(199,1020)",,"(1363,889)",
94,"(138,1018)",,"(65,953)","(1362,983)",,"(70,775)","(1014,743)","(962,336)","(199,133)",,"(199,1020)",,"(1363,890)",
95,"(138,1018)",,"(65,953)","(1362,982)",,"(70,774)","(1014,743)","(961,337)","(199,133)",,"(199,1020)",,,
96,"(142,1017)",,"(65,953)",,,"(70,774)","(1014,743)","(961,337)","(199,133)",,,,,
97,"(141,1017)",,"(65,953)","(1362,982)",,"(71,778)","(1014,743)","(960,336)","(199,133)",,,,"(1363,887)",
