frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_19,ID_20
193,,"(92,532)","(449,489)","(919,232)","(277,54)","(1061,139)","(982,63)",,,"(638,1028)",,,,,,,,,,
194,,"(92,533)","(450,490)","(915,231)","(280,54)","(1060,139)","(984,61)",,"(57,134)","(642,1028)",,"(51,78)",,,,,,,,
195,"(538,536)","(92,532)","(453,491)",,"(286,54)","(1061,138)","(987,61)",,,"(644,1026)",,,,,,,,,,
196,"(538,536)","(92,533)","(454,492)",,,"(1061,139)","(988,61)",,"(60,136)","(646,1027)",,,,,,,,,,
197,,"(92,534)","(455,493)",,,,"(989,61)",,,"(643,1027)",,,,,,"(1375,546)",,,,
198,,"(91,535)","(455,494)",,,,"(991,63)",,,"(648,1026)",,,,,,,,,,
199,,"(92,534)","(456,495)",,"(291,55)","(1061,138)","(990,62)",,,"(653,1025)",,,"(45,1018)",,,,,,,
200,,"(91,536)","(456,497)","(913,231)","(292,55)","(1061,139)","(994,62)",,,"(654,1025)",,,,,,,,,,
201,,"(92,536)","(455,499)",,"(293,56)","(1061,138)","(996,64)",,,,"(1370,799)",,"(46,1015)",,,,,,,
202,"(539,537)","(91,537)","(461,501)","(912,231)","(296,56)","(1062,138)","(997,64)",,"(62,139)",,,,,"(1369,1005)",,,,,,
203,,"(90,537)","(458,502)",,"(303,56)","(1061,139)","(1000,65)",,"(66,139)","(660,1026)",,,,,,,,,,
204,,"(88,540)","(459,505)",,"(304,56)","(1062,138)","(1003,65)",,"(63,141)","(662,1028)",,,"(46,1017)",,,,,,,
205,"(536,538)","(87,539)","(461,504)","(912,232)","(307,56)","(1061,139)","(1004,66)",,"(61,136)","(663,1026)",,,,,,,,,,
206,"(535,538)","(86,538)","(461,505)","(913,232)","(307,56)","(1061,138)","(1006,66)",,"(63,134)","(665,1026)",,,,,,,,,,
207,"(535,538)","(87,538)","(462,506)","(911,232)","(310,57)",,"(1006,64)",,"(63,133)","(667,1026)","(1369,804)",,"(46,1016)",,,,,,,
208,"(535,538)","(86,538)","(462,506)","(909,232)","(312,57)","(1061,139)","(1008,62)",,"(62,135)","(669,1026)","(1370,804)",,,,,,,,,
209,"(535,538)","(86,538)","(461,508)","(908,232)","(313,57)","(1061,139)","(1012,62)",,"(63,135)",,,,,,,,,,,
210,"(535,538)","(85,538)","(461,509)","(901,233)","(314,57)","(1061,140)","(1013,61)",,"(63,127)","(672,1024)",,,,,,,,,,
211,"(535,538)","(84,539)","(460,511)","(903,234)","(315,56)","(1061,139)","(1014,60)",,,"(675,1025)",,,,"(1369,1005)",,,,,,
212,"(538,536)","(83,539)","(461,511)","(903,235)","(312,57)","(1061,138)","(1018,62)",,"(62,133)","(676,1024)","(1369,801)",,,"(1369,1004)",,,,,,
213,"(534,537)","(82,535)","(462,513)","(902,235)","(313,57)","(1061,138)","(1020,63)",,"(62,133)","(677,1025)",,,,,,,,,,
214,"(535,537)","(82,536)","(462,514)","(901,239)","(314,56)","(1061,138)","(1023,67)",,"(58,146)","(680,1024)",,,,"(1369,1003)",,,,,,
215,"(535,537)","(81,539)","(460,516)","(899,236)","(320,56)","(1061,137)","(1025,69)",,"(67,120)","(678,1024)","(1369,800)",,,,,,,,,
216,"(535,537)","(81,540)","(460,517)","(899,234)","(318,54)","(1061,138)","(1027,71)",,"(68,120)","(678,1026)",,,,,,,,,,
217,"(535,537)","(80,542)","(461,517)","(898,236)","(321,56)",,"(1029,71)",,"(70,118)","(679,1024)",,"(59,150)",,,,,,,,
218,"(535,537)","(80,544)","(460,519)","(898,235)","(325,54)",,"(1031,72)",,"(71,117)","(681,1024)","(1369,800)","(60,152)","(45,1019)",,,,,,,
219,"(535,538)","(80,546)","(460,520)","(897,235)","(326,57)","(1061,140)","(1034,72)",,"(74,115)","(686,1024)",,"(59,153)",,,,,,,,
220,"(535,538)","(80,545)","(460,522)","(895,236)","(333,57)","(1061,140)","(1037,75)",,"(77,113)","(690,1025)","(1369,799)","(60,154)",,,,,,,,
221,"(535,538)","(79,545)","(460,525)","(895,235)","(337,57)","(1061,139)","(1038,71)",,"(77,113)","(689,1024)","(1369,802)","(59,155)","(45,1019)",,,,,,,
222,"(535,538)","(78,546)","(459,525)","(893,235)","(336,56)","(1061,139)","(1039,71)",,"(76,111)",,,"(59,157)","(45,1019)",,,,,,,
223,"(536,539)","(78,546)","(459,527)","(890,237)","(339,57)","(1062,138)","(1039,74)",,"(79,110)","(695,1027)",,"(60,158)",,,,,,,,
224,"(535,538)","(78,547)","(458,528)","(887,236)","(340,57)","(1062,138)","(1040,71)",,"(79,110)",,"(1370,803)","(60,159)",,,,,,,,
225,"(535,538)","(77,548)","(459,530)","(886,237)","(341,56)","(1062,140)","(1040,68)",,"(75,109)","(698,1026)",,"(59,161)","(46,1015)",,,,,,,
226,"(535,538)","(76,548)","(459,532)","(884,239)","(344,57)","(1061,139)","(1041,67)",,"(72,106)","(700,1026)",,"(59,161)","(46,1015)",,,,,,,
227,"(534,538)","(75,550)","(459,534)","(884,237)","(346,57)","(1062,139)","(1042,68)",,"(72,104)","(701,1026)",,"(59,163)",,,,,,,,
228,"(534,538)","(75,550)","(458,537)","(881,235)","(352,53)","(1061,139)","(1043,69)",,"(73,102)","(701,1025)",,"(58,163)",,"(1369,1003)",,,,,,
229,"(533,538)","(75,549)","(458,538)","(879,238)","(354,56)","(1061,139)","(1042,68)",,"(73,102)","(704,1025)",,"(58,164)",,,,,,,,
230,,"(75,548)","(458,539)","(876,239)","(357,55)","(1061,139)","(1043,67)",,"(72,101)",,,"(58,165)",,,,,,,,
231,"(530,537)","(75,549)","(458,541)","(874,234)","(359,53)","(1061,139)","(1044,68)",,"(72,99)","(706,1024)","(1369,803)","(58,167)",,,,,,,,
232,"(528,537)","(75,549)","(457,541)","(873,237)","(361,54)","(1061,138)","(1044,67)",,"(72,98)","(709,1024)",,"(58,168)",,,,,,,,
233,"(525,536)","(73,551)","(458,543)","(871,236)","(363,55)","(1060,137)","(1044,64)",,"(72,97)","(710,1025)","(1369,800)","(58,168)",,,,,,,,
234,"(521,534)","(73,551)","(458,543)","(871,236)","(366,55)","(1061,139)","(1046,66)",,"(73,98)","(712,1026)","(1369,798)","(59,169)",,,,,,,,
235,"(522,535)","(73,549)","(458,543)","(870,239)","(367,54)","(1061,138)","(1049,70)",,"(72,98)","(713,1026)","(1369,800)","(59,170)",,,,,,,,
236,"(519,533)","(73,549)","(458,545)","(869,237)","(369,55)","(1061,138)","(1051,70)",,"(73,98)","(717,1024)",,"(59,171)",,,,,,,,
237,"(513,534)","(73,551)","(458,548)","(866,238)","(372,56)","(1061,138)","(1053,71)",,"(74,98)","(714,1025)",,"(60,172)","(45,1018)","(1369,1004)",,,,,,
238,"(512,531)","(72,552)","(459,550)","(863,239)","(375,55)","(1061,139)","(1056,69)",,"(73,100)","(720,1027)",,"(60,174)",,,,,,,,
239,"(508,534)","(70,557)","(459,552)","(861,241)","(378,56)","(1061,139)","(1061,69)",,"(74,98)","(722,1025)",,"(60,175)",,,,,,,,
240,"(506,530)","(71,557)","(459,554)","(860,242)","(382,55)","(1061,139)","(1065,65)",,"(74,100)","(725,1025)",,"(60,175)",,,,,,,,
241,"(501,533)","(72,553)","(459,556)","(858,242)","(383,55)","(1061,139)","(1067,64)",,"(74,99)","(726,1026)",,"(60,176)",,,,,,,,
242,"(497,531)","(69,559)","(458,556)","(858,242)","(386,54)","(1061,139)","(1067,64)",,"(74,99)","(727,1026)",,"(59,177)","(45,1020)",,,,,,,
243,"(493,532)","(70,560)","(458,558)","(856,242)","(389,53)","(1061,139)","(1068,64)",,"(74,99)","(730,1027)",,"(60,177)",,,,,,,,
244,"(490,533)","(70,558)","(458,558)","(856,243)","(391,56)","(1061,140)","(1069,64)",,"(74,99)",,,"(61,179)",,,,,,,,
245,"(487,534)","(69,556)","(458,559)","(853,243)","(393,53)","(1062,139)","(1075,69)",,"(74,99)",,,"(60,178)",,,,,,,,
246,"(478,537)","(69,553)","(458,565)","(851,242)","(395,56)","(1061,138)","(1076,68)",,"(73,98)","(735,1026)","(1370,794)","(60,179)",,,,,,,,
247,"(472,538)","(69,554)","(458,566)","(849,244)","(396,54)","(1061,139)","(1077,64)",,"(73,99)","(737,1025)","(1370,793)","(60,180)",,,,,,,,
248,"(472,538)","(68,553)","(459,568)","(846,244)","(398,56)","(1061,138)","(1078,68)","(1373,595)","(74,99)","(740,1025)",,"(60,181)","(45,1019)",,,,,"(299,1037)",,
249,"(472,539)","(68,553)","(459,569)","(845,247)","(400,53)","(1061,138)","(1080,67)",,"(74,98)","(739,1027)",,"(60,181)",,,,,,,,
250,"(468,558)","(66,552)","(459,571)","(843,246)",,"(1061,138)","(1083,65)",,"(73,96)","(744,1026)","(1369,789)","(61,182)",,,,,,,,
251,"(464,559)","(66,554)","(459,574)","(842,245)","(402,53)",,"(1085,65)",,"(73,96)",,,"(60,182)",,,,,,,,
252,"(457,542)","(65,552)","(459,576)","(840,243)","(408,52)","(1060,138)","(1088,67)",,"(74,96)","(746,1024)",,"(60,184)",,,,,,,,
253,,"(66,553)","(460,579)","(838,245)",,"(1060,138)","(1088,68)",,"(73,97)","(749,1024)",,"(59,185)",,,,,,,,
254,"(453,544)","(64,552)","(459,582)","(837,244)","(413,54)",,"(1088,72)",,"(73,93)","(752,1024)",,"(59,185)",,,,,,,,
255,"(450,545)","(65,552)","(457,580)","(837,245)","(416,54)",,"(1089,71)",,"(74,93)","(749,1025)",,"(60,186)",,,,,,,,
256,"(447,548)","(66,556)","(458,581)","(833,247)","(418,53)","(1061,139)","(1092,70)",,"(75,97)",,,"(60,188)",,,,,,,,
257,"(444,550)","(66,553)","(458,583)","(830,247)","(419,54)","(1060,139)","(1095,65)",,"(73,95)","(757,1025)",,"(59,189)",,,,,,,,
258,"(441,552)","(64,554)","(459,586)","(830,250)","(423,56)","(1061,139)","(1096,64)",,"(75,97)","(754,1024)",,"(61,190)",,,,,,,,
259,"(437,553)","(64,556)","(458,588)","(827,249)","(422,57)",,"(1098,65)",,"(74,97)","(755,1025)",,"(61,191)",,,,,,,,
260,"(434,554)","(64,555)","(457,591)","(828,253)","(431,53)","(1061,141)","(1101,65)",,"(74,98)","(758,1025)",,"(61,192)",,,,,,,"(1106,75)",
261,"(432,555)","(63,555)","(458,593)","(829,255)","(434,51)","(1061,141)","(1103,66)",,"(75,98)","(759,1025)",,"(61,192)",,,,,,,"(1108,74)",
262,"(428,557)","(64,552)","(459,595)","(829,255)","(434,56)","(1061,139)","(1104,67)",,"(75,98)","(760,1026)",,"(61,193)",,,,,,,"(1109,75)",
263,"(426,559)","(64,553)","(460,597)","(829,254)","(437,55)","(1061,139)","(1107,71)",,"(77,97)","(760,1026)",,"(61,193)",,,,,,,,
264,"(423,559)","(64,553)","(464,598)","(826,254)","(437,53)","(1061,139)","(1107,76)",,"(74,96)","(762,1027)",,"(61,193)",,,,,,,,
265,"(420,560)","(64,553)","(460,601)","(824,252)","(439,53)","(1061,140)","(1109,78)",,"(74,97)","(763,1026)",,"(61,193)",,,,,,,,
266,"(417,561)","(63,559)","(461,602)","(823,252)","(442,55)",,"(1113,79)",,"(75,97)","(767,1027)",,"(61,195)",,,,,,,,
267,"(414,563)","(62,558)","(459,605)","(822,253)","(443,55)",,"(1113,76)",,"(69,96)","(762,1027)",,"(61,195)",,,,,,,,
268,"(412,565)","(66,556)","(463,607)","(821,255)","(441,57)",,"(1113,76)",,"(68,95)",,,"(61,195)",,,,,,,,
269,"(410,567)","(65,556)","(459,609)","(820,253)","(443,57)",,"(1115,76)",,"(68,95)","(766,1027)",,"(60,196)",,,,,,,,
270,"(408,568)","(63,557)","(459,610)","(819,258)","(446,57)",,"(1116,78)",,"(66,94)",,,"(60,196)",,,,,,,,
271,"(405,570)","(62,557)","(459,611)","(819,253)","(448,57)",,"(1119,79)",,"(67,94)",,,"(60,196)",,,,,,,,
272,"(402,572)","(63,559)","(459,613)","(819,253)","(448,56)",,"(1123,81)",,"(67,94)",,,"(60,198)",,,,,,,,
273,"(401,573)","(64,558)","(460,615)","(818,253)","(444,57)",,"(1123,80)",,"(68,94)",,,"(59,197)",,,,,,,,
274,"(399,575)","(63,559)","(461,617)","(817,253)","(446,57)",,"(1124,80)",,"(68,94)","(772,1024)",,"(60,198)",,,,,,,,
275,"(398,575)",,"(462,620)","(816,254)","(448,57)",,"(1125,82)",,"(68,94)","(773,1024)",,"(60,198)",,,,,,,,
276,"(395,574)","(59,563)","(461,623)","(815,254)","(450,55)",,"(1128,83)",,"(68,93)","(779,1026)",,"(60,199)",,,,,,,,
277,"(393,574)",,"(459,625)","(816,254)","(454,54)","(1061,139)","(1130,83)",,"(68,93)","(777,1026)",,"(60,198)",,,,,,,,
278,"(391,575)",,"(462,628)","(816,254)","(455,56)","(1061,139)","(1128,84)",,"(68,92)",,,"(60,200)",,,,,,,,
279,"(389,574)",,"(462,631)","(815,254)","(459,55)","(1060,139)","(1132,83)",,"(69,92)","(784,1027)","(1370,799)","(60,200)",,,,,,,,
280,"(387,572)",,"(460,634)","(814,254)","(466,56)","(1061,139)","(1135,81)",,,,"(1370,800)","(61,200)",,,,,,,,
281,"(385,572)","(58,563)","(463,635)","(813,254)","(462,56)","(1061,141)","(1137,80)",,,,,"(61,200)",,,,,,,,
282,"(383,572)","(60,565)","(464,637)","(812,253)","(467,53)","(1061,139)","(1138,78)",,,"(788,1029)",,"(61,200)",,,,,,,"(1144,83)",
283,"(380,572)",,"(462,636)","(811,253)","(468,54)","(1061,139)","(1140,76)",,,"(786,1027)",,"(61,200)",,,,,,,"(1146,83)",
284,"(380,572)","(60,564)","(461,637)","(810,255)","(470,53)","(1061,139)","(1141,75)",,,,,"(61,200)",,,,,,,"(1146,83)",
285,"(378,572)",,"(459,637)","(811,253)","(472,52)","(1061,139)","(1142,75)",,,,,"(61,200)",,,,,,,,
286,"(376,573)",,"(456,639)","(809,252)","(475,52)","(1061,138)","(1143,76)",,,,,"(61,199)","(45,1016)",,,,,,,
287,"(374,573)",,"(456,641)","(808,252)","(471,52)",,"(1144,81)",,,,,"(60,199)",,,,,,,,
288,"(372,574)",,"(458,643)","(807,255)","(477,51)","(1061,138)","(1144,82)",,,,,"(60,199)",,,,,,,,
289,"(371,573)",,"(459,646)","(803,254)","(478,52)","(1061,138)","(1145,80)",,,,,"(60,199)",,,,,,,,
290,"(369,573)",,"(457,646)","(802,252)","(481,52)",,"(1146,80)",,,,,,,,,,,,,
291,"(368,574)",,"(457,647)","(800,251)","(488,53)","(1061,138)","(1147,82)",,,,,,,,,,,,,
292,"(366,575)",,"(456,648)","(798,253)","(490,54)",,"(1148,81)",,,"(798,1026)",,,,,,,,,,
293,"(366,575)",,"(455,649)","(797,253)","(489,52)","(1061,139)","(1149,79)",,,"(798,1027)",,"(60,197)",,,,,,,,
294,"(364,576)",,"(452,649)","(796,256)","(491,55)",,"(1150,77)",,,"(796,1028)","(1369,799)","(60,196)",,,,,,,,
295,"(364,576)",,"(452,649)","(796,253)","(494,55)",,"(1154,78)",,,"(798,1028)",,"(61,196)",,,,,,,,
296,"(364,576)",,"(451,651)","(796,252)","(493,56)",,"(1154,80)",,,"(804,1027)",,"(60,195)",,,,,,,,
297,"(364,576)",,"(450,649)","(796,253)","(496,55)","(1061,139)","(1157,85)",,,"(801,1027)",,"(61,195)",,,,,,,,
298,"(364,577)",,"(450,649)","(795,253)","(495,56)","(1061,139)","(1158,86)",,,"(804,1027)",,"(60,196)","(46,1017)",,,,"(63,74)",,,
299,"(364,577)",,"(451,651)","(795,253)","(503,56)","(1061,137)","(1160,85)",,,"(810,1028)",,"(61,198)","(46,1017)",,,,"(61,72)",,,
300,"(364,577)",,"(452,651)","(794,253)","(505,56)","(1061,139)","(1162,86)",,,"(809,1028)",,"(61,198)",,,,,,,,
301,"(364,577)",,"(452,650)","(792,252)","(505,56)","(1061,139)","(1165,88)",,,"(810,1029)",,"(61,200)",,,,,,,,
302,"(364,577)",,"(452,650)","(792,254)","(506,53)","(1063,138)","(1166,89)",,,"(817,1027)",,"(62,198)",,,,,,,,
303,"(364,576)",,"(452,650)","(791,254)","(505,52)","(1062,138)","(1168,87)",,,"(818,1029)",,"(62,199)",,,,,,,,
304,"(364,576)",,"(451,652)","(791,254)","(506,56)","(1062,138)","(1172,85)",,,"(821,1026)",,"(61,198)",,,,,,,,
305,"(365,576)",,"(451,654)","(789,254)","(511,55)","(1062,138)","(1175,83)",,,"(819,1026)",,"(62,199)",,,,,,,,
306,"(364,576)",,"(450,654)","(788,254)","(510,55)","(1062,138)","(1178,84)",,,,,"(62,199)",,,,,,,,
307,"(364,574)",,"(451,657)","(787,254)","(516,55)","(1061,138)","(1179,88)",,,"(824,1026)",,"(62,199)",,,,,,,,
308,"(362,573)",,"(450,658)","(785,254)","(514,52)","(1061,138)","(1180,92)",,,"(829,1027)",,"(61,197)",,,,,,,,
309,"(362,575)",,"(450,658)","(783,253)","(518,55)","(1061,137)","(1184,94)",,,"(830,1028)",,"(60,199)",,,,,,,,
310,"(361,573)",,"(448,660)","(782,254)","(516,54)","(1061,139)","(1184,92)",,,"(834,1027)",,"(61,195)",,,,,,,,
311,"(361,571)",,"(450,663)","(780,252)","(523,55)","(1060,139)","(1188,95)",,,"(837,1027)",,"(61,199)",,,,,,,,
312,"(360,570)",,"(450,662)","(778,255)","(523,53)",,"(1190,99)",,,"(839,1028)",,"(61,199)",,,,,,,,
313,"(360,568)",,"(450,662)","(778,256)","(527,54)",,"(1191,99)",,,"(841,1028)",,"(61,196)",,,,"(1374,499)",,,,
314,"(359,566)",,"(449,664)","(779,256)","(531,52)","(1060,139)","(1193,94)",,,"(843,1028)",,"(60,200)",,,,,"(58,67)",,,
315,"(359,565)",,"(449,666)","(777,256)","(535,56)","(1062,140)","(1194,95)",,,,,"(62,199)",,,,,"(58,67)",,,
316,"(358,562)",,"(447,665)","(777,256)","(536,55)","(1062,139)","(1196,94)",,,"(847,1028)",,"(61,199)",,,,,,,,
317,"(357,561)",,"(448,667)","(775,255)","(538,55)","(1062,140)","(1197,96)",,,"(850,1027)",,"(61,199)",,,,,,,,
318,"(356,559)",,"(446,668)","(773,254)","(540,55)","(1061,139)","(1200,97)",,,"(854,1027)",,"(62,199)",,,,,,,,
319,"(355,558)",,"(446,670)","(772,254)","(542,56)","(1061,139)","(1203,100)",,,"(855,1027)","(1370,799)","(62,199)",,,,,,,,
320,"(354,557)","(58,575)","(447,669)","(771,254)","(544,56)","(1062,139)","(1205,98)",,,,,"(62,199)",,,,,,,,
321,"(353,555)","(61,574)","(447,670)","(771,256)","(547,55)","(1062,139)","(1206,98)",,,"(859,1026)",,"(62,199)",,,,,,,,
322,"(351,554)","(61,574)","(447,670)","(770,256)",,"(1062,138)","(1206,98)",,,"(863,1026)","(1370,803)","(62,198)",,,,,,,,
323,"(351,552)","(61,575)","(447,671)","(769,254)","(549,57)","(1062,138)","(1206,99)",,,"(863,1026)",,"(62,198)",,,,,,,,
324,"(349,551)","(61,576)","(446,672)","(769,254)","(547,54)","(1062,139)","(1211,102)",,,"(867,1026)",,"(62,198)",,,,,,,,
325,"(349,550)","(61,577)","(446,673)","(767,254)","(547,55)","(1062,139)","(1214,109)",,,"(866,1026)",,"(62,198)",,,,,,,,
326,"(348,549)","(58,581)","(446,673)","(765,254)","(553,57)","(1062,138)","(1216,105)",,,"(867,1027)","(1370,801)",,,,,,,,,
327,"(347,549)","(60,578)","(447,674)","(764,255)","(554,57)","(1061,138)","(1218,105)",,,,,"(61,199)",,,,,,,,
328,"(346,548)","(59,580)","(447,675)","(763,255)","(555,53)","(1061,138)","(1218,104)",,,"(872,1026)",,"(61,199)",,,,,,,,
329,"(345,547)","(59,581)","(447,675)","(761,258)","(557,53)","(1061,139)","(1220,101)",,,"(873,1026)",,"(62,198)",,,,,,,,
330,"(344,547)","(59,582)","(447,675)","(760,257)","(558,57)","(1061,139)","(1222,100)",,,,,"(61,196)",,,,,,,,
331,"(343,546)","(59,584)","(447,676)","(759,256)","(559,57)","(1061,139)","(1223,101)",,,,,"(61,196)",,,,,"(58,62)",,,
332,"(342,546)","(60,586)","(447,676)","(758,257)","(560,55)","(1060,139)","(1226,102)",,,"(882,1026)",,"(61,196)",,,,,,,,
333,"(341,545)","(63,585)","(447,678)","(753,258)","(557,55)","(1061,139)","(1228,105)",,,,,"(61,200)",,,,,,,,
334,"(341,545)","(57,588)","(447,676)","(753,258)","(561,54)","(1060,139)","(1231,108)",,,"(883,1027)",,"(61,196)",,,,,"(62,65)",,,
335,"(340,545)","(57,590)","(447,676)","(752,259)","(566,53)","(1061,139)","(1234,106)",,,"(885,1024)",,"(61,196)",,,,,"(63,65)",,,
336,"(340,545)","(58,591)","(447,678)","(751,260)","(568,53)","(1060,139)","(1234,101)",,,"(885,1026)",,"(61,196)",,,,,"(63,65)",,,
337,"(339,544)","(60,590)","(446,678)","(748,260)","(569,54)","(1061,139)","(1235,100)",,,"(886,1026)",,"(62,196)",,,,,,,,
338,"(339,544)","(62,594)","(446,678)","(747,263)","(568,54)","(1061,139)","(1235,105)",,,,,"(61,199)",,,,,,,,
339,"(339,544)","(59,597)","(446,678)","(745,265)","(574,52)","(1061,139)","(1236,103)",,,"(889,1026)",,"(62,200)",,,,,,,,
340,"(338,543)","(59,597)","(446,678)","(744,265)","(575,51)","(1061,138)","(1236,102)",,,"(888,1026)",,"(62,196)",,,,,,,,
341,"(338,543)","(60,597)","(446,678)","(743,265)","(578,50)","(1061,138)","(1238,102)","(1373,662)",,"(891,1026)",,"(62,196)",,,,,,,,
342,"(339,543)","(61,595)","(444,678)","(742,264)","(577,50)","(1061,140)","(1241,99)",,,,,"(62,199)",,,,,,,,
343,"(338,543)","(61,595)","(444,678)","(741,266)","(578,52)","(1062,140)","(1242,98)",,,,,"(62,197)",,,,,,,,
344,"(338,543)","(59,598)","(443,677)","(740,263)","(578,53)","(1061,140)","(1242,97)",,,"(896,1027)",,"(61,199)",,,,,,,,
345,"(338,543)","(60,597)","(444,678)","(740,264)","(582,53)","(1061,138)","(1242,96)",,,"(898,1028)",,"(61,196)",,,,,,,,
346,"(338,543)","(61,599)","(445,679)","(739,264)","(584,54)","(1061,139)","(1244,95)",,,,,"(62,195)",,,,,,,,
347,"(338,543)","(61,599)","(444,679)","(737,264)","(585,51)","(1061,138)","(1245,93)",,,,,"(61,197)",,,,,,,,
348,"(338,543)","(61,600)","(443,680)","(737,264)","(588,55)","(1061,140)","(1247,93)",,,"(902,1026)",,"(61,198)",,,,,,,,
349,"(337,544)","(61,603)","(442,681)","(736,267)","(591,53)","(1061,138)","(1249,92)",,,"(903,1026)",,"(61,198)",,,,,,,,
350,"(337,543)","(61,605)","(441,681)","(734,269)",,"(1060,140)","(1253,91)",,,"(904,1025)",,"(61,197)",,,,,,,,
351,"(337,543)","(61,607)","(441,681)","(734,272)","(591,57)","(1060,139)","(1256,94)",,,"(904,1026)",,"(61,200)",,,,,,,,
352,"(337,543)","(61,607)","(440,682)","(733,273)","(590,57)","(1060,139)","(1256,94)",,,"(905,1026)","(1368,799)","(61,198)",,,,,,,,
353,"(337,543)","(59,606)","(440,682)","(730,275)","(592,55)","(1060,140)","(1261,96)",,,"(905,1028)",,"(61,198)",,,,,,,,
354,"(337,543)","(60,610)","(438,681)","(729,278)","(594,54)","(1060,140)","(1266,97)",,,"(903,1028)",,"(61,199)",,,,,,"(299,1038)",,
355,"(337,544)","(60,611)","(438,683)","(728,276)","(596,53)","(1061,141)","(1267,96)",,,"(904,1028)",,"(61,197)",,,,,,,,
356,"(337,543)","(61,612)","(437,682)","(728,278)","(597,52)","(1061,140)","(1270,95)",,,"(904,1027)",,"(62,196)",,,,,,,,
357,"(338,543)","(61,612)","(437,682)","(727,279)","(605,53)","(1061,140)","(1271,93)",,,,,"(62,201)",,,,,,,,
358,"(338,543)","(61,613)","(437,683)","(727,279)","(606,52)","(1061,138)","(1273,89)",,,,,,,,,,"(69,71)",,,
359,"(338,543)","(62,617)","(437,684)","(726,280)","(608,52)","(1063,139)","(1277,86)",,,,,,,,,,"(71,75)",,,
360,"(338,543)","(62,617)","(437,684)","(724,280)","(604,55)","(1061,139)","(1279,84)",,,"(911,1026)",,,,,,,"(72,77)",,,
361,"(338,542)","(61,615)","(435,684)","(723,281)","(609,52)","(1061,139)","(1281,86)",,,"(912,1026)",,,,,,"(1374,548)","(82,77)",,,
362,"(338,542)","(60,616)","(435,684)","(722,282)","(607,52)",,"(1285,88)",,,,,,,,,,"(82,80)",,,
363,"(338,542)","(62,615)","(434,684)","(720,282)","(607,56)","(1061,139)","(1286,96)",,,,,,,,,,"(74,85)",,,
364,"(338,542)","(61,616)","(435,685)","(718,282)","(611,53)","(1061,139)","(1287,98)",,,"(917,1026)",,,,,,"(1375,548)","(75,87)",,,
365,"(338,543)","(61,622)","(435,685)","(717,283)",,,"(1290,96)",,,"(918,1028)",,,,,,,"(78,85)",,,
366,"(338,543)","(61,621)","(434,685)","(716,283)",,"(1062,140)","(1291,96)",,,"(919,1029)",,,,,,,"(71,84)",,,
367,"(338,543)","(62,623)","(434,686)","(714,284)","(609,54)",,"(1292,97)",,,,,"(63,198)",,,,,"(71,87)",,,
368,"(338,543)","(62,624)","(434,687)","(712,285)","(611,52)",,"(1296,98)",,,,,,,,,,"(72,81)",,,
369,"(338,543)","(61,629)","(434,688)","(711,287)","(612,53)","(1060,139)","(1300,99)",,,"(923,1027)",,,,,,,"(73,86)",,,
370,"(338,543)","(62,629)","(434,688)","(710,289)","(613,53)",,"(1301,99)",,,"(926,1029)",,,,,,,"(74,81)",,,
371,"(337,543)","(61,629)","(435,688)","(708,290)","(616,53)","(1060,136)","(1302,99)",,,,,,,,,,"(73,83)",,,
372,"(337,543)","(61,631)","(435,689)","(707,291)","(617,54)",,"(1304,101)",,,"(928,1027)",,,,,,,"(73,80)",,,
373,"(337,542)","(61,636)","(436,688)","(707,292)","(624,53)",,"(1307,99)",,,"(931,1026)",,"(62,196)",,,,,"(73,79)",,,
374,"(336,542)","(61,637)","(434,688)","(705,293)","(626,53)","(1062,139)","(1309,100)",,,"(932,1026)",,"(63,196)",,,,,"(73,79)",,,
375,"(336,542)","(61,639)","(437,688)","(704,294)","(627,52)",,"(1310,102)",,,"(933,1026)",,"(63,197)",,,,,"(73,81)",,,
376,"(336,542)","(61,641)","(434,688)","(702,296)","(628,53)",,"(1312,103)",,,"(935,1027)",,"(63,197)",,,,,"(74,81)",,,
377,"(329,538)","(61,642)","(434,689)","(700,295)","(629,55)",,"(1314,100)",,,"(937,1025)",,"(63,197)",,,,,"(74,79)",,,
378,"(307,531)","(62,643)","(432,690)","(699,294)","(632,52)",,"(1317,102)",,,"(938,1027)",,,,,,,"(74,79)",,,
379,"(283,513)","(62,647)","(432,691)","(699,295)","(632,53)",,"(1318,102)",,,"(940,1027)",,,,,,,"(75,78)",,,
380,"(238,497)","(60,650)","(432,689)","(697,296)","(635,53)","(1062,140)","(1319,103)",,,,,"(63,197)",,,,,"(74,78)",,,
381,"(200,499)","(61,651)","(432,689)","(694,296)","(636,54)","(1061,138)","(1319,103)",,,,,"(63,197)",,,,,"(74,80)",,,
382,"(154,499)","(62,651)","(433,689)","(693,298)","(637,54)","(1061,139)","(1323,105)",,,,,"(62,197)",,,,,"(74,77)",,,
383,"(114,500)","(63,650)","(433,689)","(691,299)","(641,54)",,"(1324,104)",,,,,"(63,197)","(45,1018)",,,,"(74,79)",,,
384,"(97,508)","(62,655)","(432,690)","(689,300)","(639,52)","(1061,140)","(1323,105)",,,"(948,1027)",,"(62,197)",,,,,"(74,79)",,,
